Postal Code,Place Name,State,State Abbreviation,Latitude,Longitude
930 12,Ohrady,Dunajská Streda,TA,47.9833,17.7
930 13,Horné Mýto,Dunajská Streda,TA,48.0167,17.7667
930 14,Dolný Bar,Dunajská Streda,TA,47.9667,17.6833
930 16,Vydrany,Dunajská Streda,TA,48.0167,17.5833
930 21,Dunajský Klátov,Dunajská Streda,TA,48.0333,17.7
930 25,Vrakú?,Dunajská Streda,TA,47.95,17.6
930 28,Madérét,Komárno,TA,47.8917,17.8167
930 30,Bá?,Dunajská Streda,TA,48.0167,17.3833
930 31,Bodíky,Dunajská Streda,TA,47.9167,17.4667
930 32,Blatná na Ostrove,Dunajská Streda,TA,48,17.4333
930 33,Šu?any,Dunajská Streda,TA,47.95,17.45
930 34,Stará Gala,Dunajská Streda,TA,47.9833,17.4833
930 35,Michal na Ostrove,Dunajská Streda,TA,48.034,17.4407
930 36,?e?ínska Potô?,Dunajská Streda,TA,48.0333,17.5167
930 37,Malý Lég,Dunajská Streda,TA,48.05,17.4667
930 38,Eliášovce,Dunajská Streda,TA,48.1167,17.4667
930 39,Rastice,Dunajská Streda,TA,48.1167,17.4167
930 40,?akany,Dunajská Streda,TA,48.1167,17.3667
930 41,Hviezdoslavov,Dunajská Streda,TA,48.0667,17.35
930 51,?ukárska Paka,Dunajská Streda,TA,48.0333,17.3833
930 52,Horná Potô? - Lúky,Dunajská Streda,TA,48.0333,17.4833
931 01,Šamorín,Dunajská Streda,TA,48.0333,17.3167
932 01,Ve?ký Meder,Dunajská Streda,TA,47.8667,17.7667
924 01,Galanta,Galanta,TA,48.2,17.7167
925 01,Javorinka,Galanta,TA,48.1667,17.7333
925 02,Dolné Saliby,Galanta,TA,48.1,17.7833
925 03,Horné Saliby,Galanta,TA,48.1167,17.75
925 04,Tomášikovo,Galanta,TA,48.0833,17.7
925 05,Vozokany,Galanta,TA,48.5667,18
925 06,?ierna Voda,Galanta,TA,48.1333,17.6667
925 07,Mostová,Galanta,TA,48.15,17.6833
925 08,?ierny Brod,Galanta,TA,48.15,17.6667
925 09,Košúty,Galanta,TA,49.0833,18.9333
925 21,Malá Ma?a,Galanta,TA,48.2167,17.65
925 22,Ve?ké Ú?any,Galanta,TA,48.1667,17.5833
925 27,Ve?ký Grob,Galanta,TA,48.25,17.5
925 28,Pusté Ú?any,Galanta,TA,48.2333,17.5667
925 32,Ve?ká Ma?a,Galanta,TA,48.25,17.7
925 41,Krá?ov Brod,Galanta,TA,48.0667,17.8333
925 42,Trstice,Galanta,TA,48.0167,17.8167
925 45,Abrahám,Galanta,TA,48.25,17.6167
925 51,Šintava,Galanta,TA,48.2833,17.7667
925 52,Šopor?a,Galanta,TA,48.25,17.8167
925 53,Pata,Galanta,TA,48.2833,17.8333
925 54,Zemianske Sady,Galanta,TA,48.3333,17.8167
925 55,Vinohrady nad Váhom,Galanta,TA,48.3,17.8139
925 62,Váhovce,Galanta,TA,48.25,17.7833
925 63,Dolná Streda,Galanta,TA,48.2667,17.75
925 92,Pa?ovce,Galanta,TA,48.175,17.8
926 01,Horný ?epe?,Galanta,TA,48.3315,17.7537
919 33,Trakovice,Hlohovec,TA,48.4333,17.7
920 01,Koplotovce,Hlohovec,TA,48.4667,17.8167
920 03,Šulekovo,Hlohovec,TA,48.4333,17.7667
920 41,Leopoldov,Hlohovec,TA,48.45,17.7667
920 42,Žlkovce,Hlohovec,TA,48.4667,17.7167
920 52,Dolné Zelenice,Hlohovec,TA,48.3833,17.75
920 55,Bojni?ky,Hlohovec,TA,48.4,17.8
920 56,Dvorníky,Hlohovec,TA,48.35,17.8
920 61,Dolné Otrokovce,Hlohovec,TA,48.4667,17.9333
920 62,Tekol?any,Hlohovec,TA,48.5,17.9
920 63,Pastuchov,Hlohovec,TA,48.4333,17.8833
920 64,K?a?any,Hlohovec,TA,48.85,18.65
920 65,Sasinkovo,Hlohovec,TA,48.3833,17.85
920 66,Horné Trhovište,Hlohovec,TA,48.4667,17.8667
922 31,Jalšové,Hlohovec,TA,48.5,17.8333
922 42,Madunice,Hlohovec,TA,48.4833,17.7833
921 01,Banka,Pieš?any,TA,48.5833,17.85
922 01,Ve?ké Orvište,Pieš?any,TA,48.6167,17.8
922 02,Krakovany,Pieš?any,TA,48.6167,17.7667
922 03,Šípkové,Pieš?any,TA,48.6667,17.7167
922 04,Lan?ár,Pieš?any,TA,48.6,17.65
922 05,Chtelnica,Pieš?any,TA,48.5667,17.6167
922 06,Nižná,Pieš?any,TA,48.5333,17.65
922 07,Ve?ké Kosto?any,Pieš?any,TA,48.5,17.7167
922 08,Dubovany,Pieš?any,TA,48.5333,17.7333
922 09,Borovce,Pieš?any,TA,48.5833,17.75
922 10,Trebatice,Pieš?any,TA,48.6,17.75
922 11,Pustá Ves,Pieš?any,TA,48.6333,17.6333
922 21,Ducové,Pieš?any,TA,48.6333,17.8667
922 41,Drahovce,Pieš?any,TA,48.5167,17.8
905 01,Rovensko,Senica,TA,48.7167,17.3833
906 02,Doj?,Senica,TA,48.6667,17.2667
906 03,Koválov,Senica,TA,48.7,17.2833
906 04,Havran,Senica,TA,48.7667,17.3667
906 05,Majerí?ky,Senica,TA,48.7333,17.4333
906 07,Šajdíkove Humence,Senica,TA,48.65,17.2667
906 11,Podhorie,Senica,TA,48.6667,17.45
906 12,Hradište pod Vrátnom,Senica,TA,48.6333,17.5
906 31,Hlboké,Senica,TA,48.6667,17.4167
906 32,Jablonica,Senica,TA,48.6,17.4167
906 33,Cerová,Senica,TA,48.5667,17.4
906 34,Prievaly,Senica,TA,48.5667,17.35
906 45,Štefanov,Senica,TA,48.6833,17.2
908 01,Kúty,Senica,TA,48.6667,17.0167
908 41,Šaštín,Senica,TA,48.6333,17.15
908 42,Smolinské,Senica,TA,48.6833,17.1333
908 43,?áry,Senica,TA,48.65,17.1
908 71,Moravský Svätý Ján,Senica,TA,48.5833,17.0167
908 76,Mikulášov,Senica,TA,48.5667,17.2167
908 77,Bílkove Humence,Senica,TA,48.5833,17.2333
908 78,Kuklov,Senica,TA,48.6333,17.0833
908 79,Borský Svätý Jur,Senica,TA,48.6167,17.05
908 80,Sekule,Senica,TA,48.6,17
908 44,Letni?ie,Skalica,TA,48.7167,17.1833
908 45,Gbely,Skalica,TA,48.7167,17.1333
908 46,Unín,Skalica,TA,48.7333,17.2167
908 47,Radimov,Skalica,TA,48.75,17.2
908 48,Kop?any,Skalica,TA,48.7833,17.1167
908 49,Vrádište,Skalica,TA,48.8167,17.2
908 51,Holí?,Skalica,TA,48.8,17.1667
908 61,Popudinské Mo?id?any,Skalica,TA,48.7738,17.281
908 62,Dubovce,Skalica,TA,48.7667,17.2417
908 63,Koválovec,Skalica,TA,48.7833,17.3
908 64,Chropov,Skalica,TA,48.7667,17.3167
908 65,Mokrý Háj,Skalica,TA,48.8167,17.25
908 85,Brodské,Skalica,TA,48.7,17.0167
909 01,Skalica,Skalica,TA,48.85,17.2333
917 05,Modranka,Trnava,TA,48.35,17.6167
919 01,Suchá nad Parnou,Trnava,TA,48.4167,17.4833
919 02,Dolné Orešany,Trnava,TA,48.4333,17.4333
919 03,Horné Orešany,Trnava,TA,48.4667,17.45
919 04,Smolenice,Trnava,TA,48.5,17.4333
919 05,Rasochov,Trnava,TA,48.5333,17.4667
919 06,Horné Dubové,Trnava,TA,48.5167,17.5667
919 07,Bí?ovce,Trnava,TA,48.5,17.4833
919 08,Boleráz,Trnava,TA,48.4667,17.5
919 09,Bohdanovce nad Trnavou,Trnava,TA,48.4333,17.55
919 10,Buková,Trnava,TA,49.2667,18.6
919 21,Zelene?,Trnava,TA,48.3333,17.6
919 22,Majcichov,Trnava,TA,48.2833,17.6333
919 23,Vl?kovce,Trnava,TA,48.3167,17.6667
919 24,Križovany nad Dudváhom,Trnava,TA,48.3333,17.6667
919 25,Varov Šúr,Trnava,TA,48.3333,17.7333
919 26,Zavar,Trnava,TA,48.35,17.6833
919 27,Dolné Lov?ice,Trnava,TA,48.3667,17.6833
919 28,Bu?any,Trnava,TA,48.4167,17.7167
919 29,Malženice,Trnava,TA,48.45,17.6833
919 30,Bohunice,Trnava,TA,48.4667,17.65
919 31,SET Jaslovské Bohunice-Atómová elektráre?,Trnava,TA,48.4188,17.6292
919 32,Opoj,Trnava,TA,48.3,17.65
919 34,Biely Kostol,Trnava,TA,48.3667,17.5333
919 35,Hrn?iarovce nad Parnou,Trnava,TA,48.35,17.5667
919 42,Voderady,Trnava,TA,48.2833,17.5667
919 43,Cífer,Trnava,TA,48.3167,17.5
919 51,Špa?ince,Trnava,TA,48.4333,17.6167
919 52,Dolné Dubové,Trnava,TA,48.4833,17.6167
919 53,Dechtice,Trnava,TA,48.55,17.6
919 54,Dobrá Voda,Trnava,TA,48.6,17.5333
919 55,Kátlovce,Trnava,TA,48.5333,17.6167
919 61,Borová,Trnava,TA,48.3833,17.45
919 65,Dolná Krupá,Trnava,TA,48.4833,17.55
956 35,Nedašovce,Bánovce nad Bebravou,TC,48.6667,18.3167
956 36,Rybany,Bánovce nad Bebravou,TC,48.6667,18.25
956 37,Cimenná,Bánovce nad Bebravou,TC,48.7333,18.15
956 41,Horné Naštice,Bánovce nad Bebravou,TC,48.7333,18.3
956 42,Žitná,Bánovce nad Bebravou,TC,48.7667,18.35
956 43,Závada pod ?iernym vrchom,Bánovce nad Bebravou,TC,48.8083,18.3583
956 52,Timoradza,Bánovce nad Bebravou,TC,48.8167,18.2333
956 53,Slatinka nad Bebravou,Bánovce nad Bebravou,TC,48.85,18.25
956 54,Kochná?,Bánovce nad Bebravou,TC,48.7417,18.1625
956 55,Halá?ovce,Bánovce nad Bebravou,TC,48.7,18.2
957 01,Biskupice,Bánovce nad Bebravou,TC,48.7167,18.25
957 03,?utov,Bánovce nad Bebravou,TC,48.7833,18.2833
018 31,Malé Košecké Podhradie,Ilava,TC,48.9667,18.3
018 32,Košecké Rovné,Ilava,TC,48.9667,18.4167
018 35,Horná Poruba,Ilava,TC,48.95,18.3
018 41,Prejta,Ilava,TC,48.9667,18.2
018 51,Malý Kola?ín,Ilava,TC,48.9333,18.1833
018 52,Dulov,Ilava,TC,49.0333,18.25
018 53,Bolešov,Ilava,TC,48.9833,18.15
018 54,Tlstá Hora,Ilava,TC,49.0083,18.175
018 55,Tuchy?a,Ilava,TC,49.0333,18.2167
018 56,?ervený Kame?,Ilava,TC,49.0833,18.1833
018 57,Mikušovce,Ilava,TC,49.0667,18.2167
018 63,Ladce,Ilava,TC,49.0333,18.2833
018 64,Nozdrovice,Ilava,TC,49.0167,18.2833
019 01,Iliavka,Ilava,TC,48.9917,18.225
906 06,Chvojnica,Myjava,TC,48.8,17.4667
906 13,Brezová pod Bradlom,Myjava,TC,48.6667,17.5333
906 14,Bukovec,Myjava,TC,48.85,19.2
906 15,Košariská,Myjava,TC,48.6667,17.6
906 21,Jablonka,Myjava,TC,49.1333,22.1
906 22,Poriadie,Myjava,TC,48.6519,17.4389
906 23,Rudník,Myjava,TC,48.6833,21
907 01,Polianka,Myjava,TC,48.8667,19.2333
907 03,Turá Lúka,Myjava,TC,48.75,17.5333
916 13,Kostolné,Myjava,TC,48.7333,17.7
916 14,Hodulov Vrch,Myjava,TC,48.7273,17.7061
916 16,Podvrch,Myjava,TC,48.6967,17.6667
913 06,Tren?ianske Bohuslavice,Nové Mesto n.Váhom,TC,48.8,17.8667
913 07,Zemianske Podhradie,Nové Mesto n.Váhom,TC,48.85,17.8333
913 08,Nová Bošáca,Nové Mesto n.Váhom,TC,48.8881,17.9417
915 01,Nové Mesto nad Váhom,Nové Mesto n.Váhom,TC,48.75,17.8333
916 01,Jazviny,Nové Mesto n.Váhom,TC,48.7833,17.675
916 11,Hrušové,Nové Mesto n.Váhom,TC,48.7667,17.75
916 12,Miškech Dedinka,Nové Mesto n.Váhom,TC,48.7833,17.7333
916 15,Hrachovište,Nové Mesto n.Váhom,TC,48.7167,17.7333
916 21,?achtice,Nové Mesto n.Váhom,TC,48.7167,17.7833
916 22,O?kov,Nové Mesto n.Váhom,TC,48.65,17.7667
916 23,Pobedim,Nové Mesto n.Váhom,TC,48.65,17.8
916 24,Horná Streda,Nové Mesto n.Váhom,TC,48.6667,17.85
916 25,Brunovce,Nové Mesto n.Váhom,TC,48.6667,17.85
916 26,Mošovce,Nové Mesto n.Váhom,TC,48.7,17.85
916 27,?astkovce,Nové Mesto n.Váhom,TC,48.6833,17.7833
916 31,Beckovská Vieska,Nové Mesto n.Váhom,TC,48.75,17.8833
916 32,Hôrka nad Váhom,Nové Mesto n.Váhom,TC,48.7167,17.8833
916 33,Hrádok,Nové Mesto n.Váhom,TC,48.7,17.8833
916 35,Stará Lehota,Nové Mesto n.Váhom,TC,48.65,17.95
916 37,Kalnica,Nové Mesto n.Váhom,TC,48.7667,17.9333
916 38,Beckov,Nové Mesto n.Váhom,TC,48.7833,17.9
916 41,Dolné Srnie,Nové Mesto n.Váhom,TC,48.8,17.8167
916 42,Brestové,Nové Mesto n.Váhom,TC,48.6833,17.4
956 18,Baštín,Partizánske,TC,48.5667,18.2333
956 33,Chynorany,Partizánske,TC,48.6167,18.2833
956 34,Malé Ostratice,Partizánske,TC,48.65,18.2833
958 03,Ve?ké Kršte?any,Partizánske,TC,48.65,18.4167
958 04,Návojovce,Partizánske,TC,48.65,18.3667
958 41,Ve?ké Uherce,Partizánske,TC,48.6,18.4333
958 42,Brodzany,Partizánske,TC,48.6,18.35
958 43,Krásno,Partizánske,TC,48.6,18.3167
958 44,Sádok,Partizánske,TC,48.5667,18.2667
958 45,Klížske Hradište,Partizánske,TC,48.55,18.3833
958 52,Žabokreky nad Nitrou,Partizánske,TC,48.6333,18.3
958 53,Ska?any,Partizánske,TC,48.6667,18.3833
958 54,Hradište,Partizánske,TC,48.6833,18.3833
017 01,Horný Moštenec,Považská Bystrica,TC,49.0667,18.4667
017 04,Šebeš?anová,Považská Bystrica,TC,49.15,18.4667
017 05,Záskalie,Považská Bystrica,TC,49.1417,18.5083
017 06,Milochov,Považská Bystrica,TC,49.1333,18.3833
017 07,Zemiansky Kvašov,Považská Bystrica,TC,49.0833,18.4667
018 01,Udi?a,Považská Bystrica,TC,49.175,18.3833
018 02,Hadoše,Považská Bystrica,TC,49.2125,18.3667
018 03,Hlboké,Považská Bystrica,TC,49.2667,18.3056
018 12,Brvnište,Považská Bystrica,TC,49.2167,18.4333
018 13,Podjavorník,Považská Bystrica,TC,49.2333,18.4167
018 15,Po?arová,Považská Bystrica,TC,49.0667,18.5167
018 16,?elkova Lehota,Považská Bystrica,TC,49.0167,18.5333
018 17,Jasenica,Považská Bystrica,TC,49.1833,18.45
018 21,Lieskov - Horný Lieskov,Považská Bystrica,TC,49.0556,18.4167
018 22,T?stie,Považská Bystrica,TC,49.0333,18.4667
018 26,Plevník - Drienové,Považská Bystrica,TC,49.1667,18.5
971 01,Prievidza - Staré Mesto,Prievidza,TC,48.7556,18.4704
972 01,Bojnice - kúpele,Prievidza,TC,48.7833,18.5833
972 02,Kocurany,Prievidza,TC,48.7667,18.55
972 05,Sebedražie,Prievidza,TC,48.7333,18.6333
972 11,Lazany,Prievidza,TC,48.8167,18.6333
972 12,Brezany,Prievidza,TC,48.8167,18.65
972 13,Chvojnica,Prievidza,TC,48.8833,18.5667
972 14,Tužina,Prievidza,TC,48.9,18.6167
972 15,K?a?no,Prievidza,TC,48.9,18.65
972 16,Poluvsie,Prievidza,TC,48.85,18.65
972 17,Kanianka,Prievidza,TC,48.8167,18.5833
972 21,Nitrianske Su?any,Prievidza,TC,48.7333,18.4667
972 22,Nitrica,Prievidza,TC,48.7056,18.4444
972 23,Dolné Vestenice,Prievidza,TC,48.7,18.4
972 24,Diviacka Nová Ves,Prievidza,TC,48.75,18.5
972 25,Banky,Prievidza,TC,48.7667,18.5
972 26,Nitrianske Rudno,Prievidza,TC,48.8,18.4833
972 27,Lomnica,Prievidza,TC,48.8333,18.4833
972 28,Studenec,Prievidza,TC,48.9,18.4417
972 29,Biela Voda,Prievidza,TC,48.8833,18.5
972 31,Jalovec,Prievidza,TC,48.7583,18.7583
972 32,Brusno,Prievidza,TC,48.7833,18.7167
972 41,Šajby,Prievidza,TC,48.75,18.5833
972 42,Ve?ká Lehota,Prievidza,TC,48.7,18.5833
972 43,Zemianske Kosto?any,Prievidza,TC,48.6833,18.5333
972 44,Kamenec pod Vtá?nikom,Prievidza,TC,48.6483,18.5117
972 45,Vieska,Prievidza,TC,48.6667,18.5
972 46,?ere?any,Prievidza,TC,48.65,18.4833
972 47,?ubianka,Prievidza,TC,48.6333,18.4667
972 48,Banská,Prievidza,TC,48.5833,18.5111
972 51,Handlová,Prievidza,TC,48.7333,18.7667
972 71,Laskár,Prievidza,TC,48.7167,18.5417
018 61,Hloža,Púchov,TC,49.05,18.3
020 01,Hoštiná,Púchov,TC,49.1667,18.3333
020 51,Mostište,Púchov,TC,49.1667,18.3
020 52,Zárie?ie,Púchov,TC,49.1667,18.25
020 53,Pasie?ka,Púchov,TC,49.2167,18.25
020 54,Dešná,Púchov,TC,49.2167,18.1667
020 55,Dubková,Púchov,TC,49.2,18.2167
020 61,Horenická Hôrka,Púchov,TC,49.0875,18.2708
020 62,Mo?iare,Púchov,TC,49.0667,18.2167
020 63,Lednica,Púchov,TC,49.1167,18.2167
020 64,Zubák,Púchov,TC,49.15,18.2167
020 71,Nimnica,Púchov,TC,49.1333,18.35
020 72,Mojtín,Púchov,TC,48.9833,18.4167
911 01,Kubrá,Tren?ín,TC,48.9,18.0833
911 04,Biskupice,Tren?ín,TC,48.7167,18.25
911 05,Orechové,Tren?ín,TC,48.9056,18.0333
911 06,Záblatie,Tren?ín,TC,48.9028,18.0611
913 03,Drietoma,Tren?ín,TC,48.9,17.95
913 04,Kykula,Tren?ín,TC,49.4667,18.5333
913 05,Štvrtok,Tren?ín,TC,48.8167,17.8833
913 11,Bodovka - Krivosúd,Tren?ín,TC,48.8167,17.95
913 21,Hámre,Tren?ín,TC,48.8417,18.0417
913 22,Kostolné Mitice,Tren?ín,TC,48.8167,18.1333
913 23,Dubodiel,Tren?ín,TC,48.7667,18.1
913 24,Ve?ká Hradná,Tren?ín,TC,48.7667,18.15
913 25,Bobotská Lehota,Tren?ín,TC,48.8,18.2
913 26,Bošianska Neporadza,Tren?ín,TC,48.8167,18.15
913 31,Skalská Nová Ves,Tren?ín,TC,48.9333,18.0833
913 32,Polníky,Tren?ín,TC,48.95,18.0333
913 33,Dúbrava,Tren?ín,TC,48.9722,17.9611
913 36,Selec,Tren?ín,TC,48.7833,17.9833
913 38,Soblahov,Tren?ín,TC,48.8667,18.0833
914 01,Tren?ianska Teplá,Tren?ín,TC,48.9333,18.1167
914 41,Tren?ianska Závada,Tren?ín,TC,48.9611,18.1
914 42,Horné Srnie,Tren?ín,TC,48.9833,18.1
914 43,Dolná Poruba,Tren?ín,TC,48.9167,18.3
914 51,Tren?ianske Teplice,Tren?ín,TC,48.9167,18.1667
013 51,Rašov,Byt?a,ZI,49.1833,18.5167
013 52,Sú?ov,Byt?a,ZI,49.1667,18.5833
013 53,Pláne,Byt?a,ZI,49.2667,18.5167
013 54,Bršlica,Byt?a,ZI,49.3,18.5
013 55,?ierne,Byt?a,ZI,49.25,18.4667
013 56,Hvozdnica,Byt?a,ZI,49.2167,18.4833
013 61,Oblazov,Byt?a,ZI,49.25,18.6
013 62,Žarnov,Byt?a,ZI,49.3167,18.5667
014 01,Be?ov,Byt?a,ZI,49.1833,18.4833
022 01,U Hluška,?adca,ZI,49.4067,18.68
022 04,Butty,?adca,ZI,49.4083,18.6917
023 01,Oš?adnica,?adca,ZI,49.4333,18.8833
023 02,Blažkov,?adca,ZI,48.5,18.5667
023 03,Zborov nad Bystricou,?adca,ZI,49.3833,18.8833
023 04,Lány,?adca,ZI,49.3444,18.9333
023 05,Harvelka,?adca,ZI,49.3417,19.05
023 11,U Rulcov,?adca,ZI,49.4,18.7333
023 12,Svr?inovec,?adca,ZI,49.4833,18.8
023 13,?ierne,?adca,ZI,49.5,18.8167
023 14,Skalité,?adca,ZI,49.5,18.9
023 21,Nižná Kor?a,?adca,ZI,49.4,18.55
023 22,Kornica,?adca,ZI,49.45,18.55
023 51,Raková,?adca,ZI,49.45,18.7333
023 52,Hrubý Buk,?adca,ZI,49.4333,18.65
023 53,Staškov,?adca,ZI,49.4167,18.7
023 54,Závodie,?adca,ZI,49.3833,18.625
023 55,Zátoka,?adca,ZI,49.3792,18.5417
023 56,Potok,?adca,ZI,49.3667,18.4833
023 57,Podvysoká,?adca,ZI,49.4167,18.6667
026 01,Dolný Kubín,Dolný Kubín,ZI,49.2,19.3
027 05,Ráztoky,Dolný Kubín,ZI,49.1639,19.2667
027 21,Žaškov,Dolný Kubín,ZI,49.1667,19.2167
027 41,Dolná Lehota,Dolný Kubín,ZI,49.2667,19.3833
027 51,Kra?ovany,Dolný Kubín,ZI,49.15,19.1333
027 52,Párnica,Dolný Kubín,ZI,49.2,19.2
027 53,Istebné,Dolný Kubín,ZI,49.2167,19.2167
027 54,Veli?ná,Dolný Kubín,ZI,49.2167,19.25
027 55,Chlebnice,Dolný Kubín,ZI,49.2333,19.4667
023 31,Rudina,Kysucké Nové Mesto,ZI,49.2833,18.75
023 32,Oškerda,Kysucké Nové Mesto,ZI,49.2833,18.7667
023 33,Povina,Kysucké Nové Mesto,ZI,49.3167,18.8167
023 34,Kysucký Lieskovec,Kysucké Nové Mesto,ZI,49.3333,18.8167
023 35,Ochodnica,Kysucké Nové Mesto,ZI,49.35,18.7833
023 36,Lopušné Pažite - Lopušná,Kysucké Nové Mesto,ZI,49.2833,18.85
023 41,Nesluša,Kysucké Nové Mesto,ZI,49.3167,18.75
023 45,Dolný Vadi?ov,Kysucké Nové Mesto,ZI,49.2667,18.85
024 01,Dubie,Kysucké Nové Mesto,ZI,49.3,18.7667
027 32,Huty,Liptovský Mikuláš,ZI,49.2167,19.5667
031 01,Benice,Liptovský Mikuláš,ZI,49.0667,19.5667
031 04,Vitálišovce,Liptovský Mikuláš,ZI,49.0833,19.65
031 05,Liptovská Ondrašová,Liptovský Mikuláš,ZI,49.1,19.6
032 02,Závažná Poruba,Liptovský Mikuláš,ZI,49.0667,19.65
032 03,Uhorská Ves,Liptovský Mikuláš,ZI,49.0667,19.6833
032 04,Be?adiková,Liptovský Mikuláš,ZI,49.0667,19.6833
032 05,Žiar,Liptovský Mikuláš,ZI,49.1333,19.6667
032 11,Galovany,Liptovský Mikuláš,ZI,49.0667,19.5333
032 12,Dúbrava,Liptovský Mikuláš,ZI,49.0333,21.25
032 13,Vlašky,Liptovský Mikuláš,ZI,49.1,19.4833
032 14,Fia?ice,Liptovský Mikuláš,ZI,49.0667,19.5
032 15,Magurka,Liptovský Mikuláš,ZI,48.95,19.4333
032 21,Trstené,Liptovský Mikuláš,ZI,49.1167,19.6167
032 22,Be?ušovce,Liptovský Mikuláš,ZI,49.1333,19.55
032 23,Zádiel,Liptovský Mikuláš,ZI,49.1403,19.5069
032 24,Dlhá Lúka,Liptovský Mikuláš,ZI,49.3333,21.3
032 31,Hybe,Liptovský Mikuláš,ZI,49.05,19.8333
032 32,Východná,Liptovský Mikuláš,ZI,49.0667,19.9
032 33,?ierny Váh,Liptovský Mikuláš,ZI,49.0167,19.825
032 34,Vyšná Boca,Liptovský Mikuláš,ZI,48.9333,19.75
032 42,Vavrišovo,Liptovský Mikuláš,ZI,49.0667,19.7667
032 44,Liptovská Kokava,Liptovský Mikuláš,ZI,49.0833,19.8167
032 51,Demänovská Dolina,Liptovský Mikuláš,ZI,49.0863,19.6127
032 61,Važec,Liptovský Mikuláš,ZI,49.0667,19.9833
033 01,Jamník,Liptovský Mikuláš,ZI,49.0433,19.7367
036 01,Jahodníky,Martin,ZI,49.05,18.9167
038 02,Dolný Kalník,Martin,ZI,49.05,18.9667
038 03,Záborie,Martin,ZI,49.0333,18.9833
038 04,Bystri?ka,Martin,ZI,49.05,18.8833
038 11,Belá - Dulice,Martin,ZI,49,18.9833
038 12,Necpaly,Martin,ZI,48.9833,18.9833
038 15,Blatnica,Martin,ZI,48.9333,18.9333
038 31,Vrícko,Martin,ZI,48.9667,18.7
038 35,Val?a,Martin,ZI,49,18.85
038 40,Žabokreky,Martin,ZI,49.0333,18.9333
038 41,Trebostovo,Martin,ZI,49.0333,18.8667
038 42,Benice,Martin,ZI,48.9833,18.9
038 43,Socovce,Martin,ZI,48.95,18.8667
038 51,Tur?ianska Štiavni?ka,Martin,ZI,49.1167,19.0625
038 52,Konské,Martin,ZI,49.1,19.0667
038 53,Turany,Martin,ZI,49.1167,19.05
038 54,Šútovo,Martin,ZI,49.15,19.0833
038 61,Priekopa,Martin,ZI,49.1167,18.9333
029 01,Vavre?ka,Námestovo,ZI,49.3833,19.4667
029 41,Klin,Námestovo,ZI,49.4333,19.5
029 42,Bobrov,Námestovo,ZI,49.4333,19.55
029 43,Zubrohlava,Námestovo,ZI,49.45,19.5167
029 44,Rab?a,Námestovo,ZI,49.4833,19.4833
029 45,Rab?ice,Námestovo,ZI,49.5,19.5333
029 46,Sihelné,Námestovo,ZI,49.5,19.4333
029 47,Oravská Polhora,Námestovo,ZI,49.5167,19.45
029 51,Vasi?ov,Námestovo,ZI,49.35,19.3833
029 52,Babín,Námestovo,ZI,49.3333,19.3833
029 53,Breza,Námestovo,ZI,49.3833,19.4
029 54,Krušetnica,Námestovo,ZI,49.3667,19.35
029 55,Novo?,Námestovo,ZI,49.4333,19.2667
029 56,Zákamenné,Námestovo,ZI,49.3833,19.3
029 57,Bu?ina,Námestovo,ZI,49.3738,19.1714
029 62,Oravské Veselé,Námestovo,ZI,49.4667,19.3833
029 63,Du?ov,Námestovo,ZI,49.45,19.3333
029 64,Oravská Jasenica,Námestovo,ZI,49.4556,19.35
034 01,Štiavni?ka,Ružomberok,ZI,49.0667,19.35
034 03,Biely Potok,Ružomberok,ZI,49.0333,19.3
034 05,Hrboltová,Ružomberok,ZI,49.1,19.25
034 06,?ernová,Ružomberok,ZI,49.0833,19.2667
034 71,Ludrová,Ružomberok,ZI,49.05,19.3333
034 72,Liptovská Lúžna,Ružomberok,ZI,48.9333,19.3333
034 73,Liptovská Osada,Ružomberok,ZI,48.95,19.2667
034 74,Nižná Revúca,Ružomberok,ZI,48.9333,19.2167
034 75,Korytnica - kúpele,Ružomberok,ZI,48.8833,19.3
034 81,Lisková,Ružomberok,ZI,49.0833,19.35
034 82,Kalameny,Ružomberok,ZI,49.1333,19.4167
034 83,Beše?ová,Ružomberok,ZI,49.1,19.45
034 84,Liptovské Slia?e,Ružomberok,ZI,49.0611,19.4056
034 91,Švošov,Ružomberok,ZI,49.1167,19.2
034 92,Stankovany,Ružomberok,ZI,49.15,19.1833
034 93,Hubová,Ružomberok,ZI,49.1167,19.1833
034 95,Likavka,Ružomberok,ZI,49.1,19.3167
034 96,Valaská Dubová,Ružomberok,ZI,49.1333,19.3
038 21,Mošovce,Tur?ianske Teplice,ZI,48.9,18.9
038 22,Abramová,Tur?ianske Teplice,ZI,48.9333,18.8
038 23,Budiš,Tur?ianske Teplice,ZI,48.8667,18.7667
038 44,Blažovce,Tur?ianske Teplice,ZI,48.9333,18.85
038 45,Ve?ký ?ep?ín,Tur?ianske Teplice,ZI,48.9,18.8167
038 46,Horná Štub?a,Tur?ianske Teplice,ZI,48.8167,18.8833
038 47,Sklené,Tur?ianske Teplice,ZI,48.7833,18.8333
038 48,Horný Tur?ek,Tur?ianske Teplice,ZI,48.75,18.9333
039 01,Dolná Štub?a,Tur?ianske Teplice,ZI,48.85,18.8667
027 12,Vitanová,Tvrdošín,ZI,49.35,19.7333
027 13,Hladovka,Tvrdošín,ZI,49.3667,19.7667
027 42,Oravský Biely Potok,Tvrdošín,ZI,49.2833,19.55
