Postal Code,Place Name,State,County,City,Latitude,Longitude
15900,Kayacik Köyü,Burdur,Çavdir,Köyler,40.2167,38.8
15920,Koza?aci Köyü,Burdur,Çavdir,Köyler,40.2167,38.8
15930,Ye?il Mah.,Burdur,Çavdir,Sö?üt,40.2167,38.8
15070,Kartalpinari Köyü,Burdur,Çeltikçi,Köyler,41.9333,34.2833
15075,Yaka Mah.,Burdur,Çeltikçi,Ba?saray,41.9333,34.2833
15400,Horzum Mah.,Burdur,Gölhisar,Gölhisar,37.0303,29.3858
15410,Yusufça Köyü,Burdur,Gölhisar,Köyler,37.0303,29.3858
15415,Çamköy Köyü,Burdur,Gölhisar,Köyler,37.0303,29.3858
15700,Harmankaya Köyü,Burdur,Karamanli,Köyler,39.618,34.3848
15090,Pinarba?i Köyü,Burdur,Kemer,Köyler,37.35,38.8167
15600,Fatih Mah.,Burdur,Tefenni,Tefenni,38.8,37.4333
15500,Kavakköy Köyü,Burdur,Ye?ilova,Köyler,39.3722,31.1546
15515,Salda Köyü,Burdur,Ye?ilova,Köyler,39.3722,31.1546
15520,Yukaricami Mah.,Burdur,Ye?ilova,Güney,39.3722,31.1546
16000,,Bursa,,,39.8453,33.5064
16063,Hasana?a Mah.,Bursa,Nilüfer,Hasana?a,39.8453,33.5064
16110,Gümü?tepe,Bursa,Nilüfer,Be?evler,40.1667,28.9667
16120,Alaattinbey Mah.,Bursa,Nilüfer,Ertu?rul,40.4446,32.1516
16130,Odunluk,Bursa,Nilüfer,Be?evler,39.3769,32.2888
16140,Minareliçavu?,Bursa,Nilüfer,Fethiye,39.5124,32.1088
16225,Akçalar Mah.,Bursa,Nilüfer,Akçalar,40.6295,30.6428
16235,Çalikhalil Mah.,Bursa,Nilüfer,Çali,39.6304,31.3696
16275,Gölyazi Mah.,Bursa,Nilüfer,Gölyazi,39.6304,31.3696
16285,Kurtulu?,Bursa,Nilüfer,Görükle,36.6333,33.55
16315,Zafer Mah.,Bursa,Nilüfer,Görükle,39.9666,31.8648
16370,Karacaoba Köyü,Bursa,Nilüfer,Köyler,39.9666,31.8648
16010,Orhanbey Mah.,Bursa,Osmangazi,Ulucami,39.8453,33.5064
16020,Alacamescit Mah.,Bursa,Osmangazi,Ulucami,39.8453,33.5064
16030,Tayakadin Mah.,Bursa,Osmangazi,Tayakadin,39.8453,33.5064
16040,Osmangazi Mah.,Bursa,Osmangazi,Maksem,39.8453,33.5064
16050,Aktarhüssam Mah.,Bursa,Osmangazi,Altiparmak,39.8453,33.5064
16060,Hamzabey Mah.,Bursa,Osmangazi,Maksem,39.8453,33.5064
16070,Çekirge Mah.,Bursa,Osmangazi,Çekirge,39.8453,33.5064
16080,Kükürtlü Mah.,Bursa,Osmangazi,Çekirge,39.8453,33.5064
16090,Doburca Mah.,Bursa,Osmangazi,Çekirge,39.8453,33.5064
16150,Zekaigümü?di? Mah.,Bursa,Osmangazi,Emek,39.9312,31.8274
16160,Akpinar Mah.,Bursa,Osmangazi,Ba?larba?i,39.9312,31.8274
16170,Hürriyet Mah.,Bursa,Osmangazi,Ba?larba?i,39.9312,31.8274
16180,Armutköy Mah.,Bursa,Osmangazi,So?anli,39.9312,31.8274
16190,Mehmetakif Mah.,Bursa,Osmangazi,So?anli,39.9312,31.8274
16200,Santralgaraj Mah.,Bursa,Osmangazi,Çiri?hane,39.6304,31.3696
16210,Dereçavu? Mah.,Bursa,Osmangazi,So?anli,39.6304,31.3696
16220,Sakarya Mah.,Bursa,Osmangazi,Tayakadin,40.6295,30.6428
16230,Kizyakup Mah.,Bursa,Osmangazi,Tayakadin,39.6304,31.3696
16240,Selamet Mah.,Bursa,Osmangazi,Kovukçinar,40.6295,30.6428
16245,Sakarya Mah.,Bursa,Osmangazi,Demirta?,40.6295,30.6428
16250,Do?anevler Mah.,Bursa,Osmangazi,Kovukçinar,39.6304,31.3696
16260,Aticilar Mah.,Bursa,Osmangazi,Kovukçinar,39.6304,31.3696
16265,Geçit Mah.,Bursa,Osmangazi,Ba?larba?i,39.6304,31.3696
16270,Altinova Mah.,Bursa,Osmangazi,Kovukçinar,39.6304,31.3696
16305,?smetiye Mah.,Bursa,Osmangazi,Kovukçinar,39.9666,31.8648
16335,Ovaakça Mah.,Bursa,Osmangazi,Ovaakça,39.9666,31.8648
16280,Ulus Mah.,Bursa,Yildirim,Arabayata?i,38.6314,32.0964
16290,Maltepe Mah.,Bursa,Yildirim,Ye?ilyayla,39.6304,31.3696
16300,Esenevler Mah.,Bursa,Yildirim,Esenevler,39.9666,31.8648
16310,Ortaba?lar Mah.,Bursa,Yildirim,Ertu?rulgazi,39.9666,31.8648
16320,Selçukbey Mah.,Bursa,Yildirim,Ertu?rulgazi,39.9666,31.8648
16330,Beyazit Mah.,Bursa,Yildirim,E?itim,39.9666,31.8648
16340,Zümrütevler Mah.,Bursa,Yildirim,Ye?ilyayla,39.9666,31.8648
16350,Çinarönü Mah.,Bursa,Yildirim,Hacivat,39.9666,31.8648
16360,Kurto?lu Mah.,Bursa,Yildirim,Emirsultan,39.9666,31.8648
16990,Geynik,Bursa,Büyükorhan,Köyler,40.1333,36.75
16600,Doktorziyakaya Mah.,Bursa,Gemlik,Gemlik,40.05,35.9833
16620,?ükrükaya Mah.,Bursa,Gemlik,Kur?unlu,40.05,35.9833
16630,Orhaniye Mah.,Bursa,Gemlik,Umurbey,40.05,35.9833
16650,?ükrüalemdar Mah.,Bursa,Gemlik,Küçükkumla,40.05,35.9833
16670,Karacaali Köyü,Bursa,Gemlik,Köyler,40.05,35.9833
16680,Narli Köyü,Bursa,Gemlik,Köyler,40.05,35.9833
16580,Karahidir Köyü,Bursa,Gürsu,Köyler,40,29.5167
16770,Saçakli Mahallesi,Bursa,Harmancik,Harmancik,39.7167,29.0833
16400,Cumhuriyet Mah.,Bursa,?negöl,Alanyurt,40.0332,33.682
16410,?claliye Köyü,Bursa,?negöl,Köyler,39.8955,32.6151
16415,Anadolu Mah.,Bursa,?negöl,Cerrah,39.9623,33.1089
16417,A?a?iballik Köyü,Bursa,?negöl,Tahtaköprü,40.1458,34.4667
16420,Cumhuriyet Mah.,Bursa,?negöl,Kur?unlu,40.0332,33.682
16440,Orta Mah.,Bursa,?negöl,Yenice,40.6295,30.6428
16860,Çamdibi Köyü,Bursa,?znik,Köyler,40.0917,34.5819
16865,Çiçekli Köyü,Bursa,?znik,Köyler,40.0917,34.5819
16870,Kiliç Mah.,Bursa,?znik,Boyalica,40.1407,34.9029
16890,Kurtulu? Mah.,Bursa,?znik,Elbeyli,40.1407,34.9029
16700,Kur?unlu Köyü,Bursa,Karacabey,Köyler,39.4493,33.0129
16710,Da?kadi Köyü,Bursa,Karacabey,Köyler,39.7026,32.09
16740,Karaardiç Köyü,Bursa,Keles,Köyler,40.575,31.8667
16450,Kayacik Köyü,Bursa,Kestel,Köyler,40.2167,38.8
16460,Barakfaki Mah.,Bursa,Kestel,Barakfaki,40.0332,33.682
