Postal Code,Place Name,District,District Code,Latitude,Longitude
294 73,Hrušov,Mladá Boleslav,3207,50.35,14.85
294 74,Podbrahy,Mladá Boleslav,3207,50.2167,14.75
294 74,Otradovice,Mladá Boleslav,3207,50.2167,14.75
294 74,Ka?ov,Mladá Boleslav,3207,50.2667,14.7833
294 74,Hlavenec,Mladá Boleslav,3207,50.2333,14.7
294 74,Sob?tuchy,Mladá Boleslav,3207,50.25,14.7667
294 74,P?edm??ice nad Jizerou,Mladá Boleslav,3207,50.25,14.7833
294 74,Kochánky,Mladá Boleslav,3207,50.2833,14.7833
294 74,Tu?ice,Mladá Boleslav,3207,50.25,14.7667
294 74,Skorkov,Mladá Boleslav,3207,50.2333,14.75
294 75,Sojovice,Mladá Boleslav,3207,50.2167,14.7667
294 76,Kostelní Hlavno,Mladá Boleslav,3207,50.25,14.7
294 76,Sudovo Hlavno,Mladá Boleslav,3207,50.2667,14.6833
294 77,Me?e?íž,Mladá Boleslav,3207,50.3,14.7333
294 78,Slivínko,Mladá Boleslav,3207,50.3,14.7333
294 78,Dolní Slivno,Mladá Boleslav,3207,50.3167,14.7333
294 79,H?ivno,Mladá Boleslav,3207,50.3167,14.7667
294 79,Sušno,Mladá Boleslav,3207,50.3333,14.75
294 79,Horní Slivno,Mladá Boleslav,3207,50.3,14.7
294 79,Kropá?ova Vrutice,Mladá Boleslav,3207,50.3333,14.7167
294 79,Krpy,Mladá Boleslav,3207,50.3333,14.6833
294 79,Košátky,Mladá Boleslav,3207,50.3214,14.7095
294 79,Kojovice,Mladá Boleslav,3207,50.3,14.65
294 79,St?ížovice,Mladá Boleslav,3207,50.3333,14.7
295 01,Dolní Bukovina,Mladá Boleslav,3207,50.55,14.9333
295 01,Horní Bukovina,Mladá Boleslav,3207,50.55,14.9167
295 01,Dolní Krupá,Mladá Boleslav,3207,50.5333,14.8667
295 01,Zápudov,Mladá Boleslav,3207,50.5326,14.9553
295 01,Muka?ov,Mladá Boleslav,3207,50.5667,14.9167
295 01,Mnichovo Hradišt?,Mladá Boleslav,3207,50.5333,14.9833
295 01,Lhotice,Mladá Boleslav,3207,50.5,15
295 01,Zásadka,Mladá Boleslav,3207,50.5167,15.0333
295 01,Maníkovice,Mladá Boleslav,3207,50.5167,14.9167
295 01,Dneboh,Mladá Boleslav,3207,50.5333,15.0167
295 01,Ptýrovec,Mladá Boleslav,3207,50.5167,14.9667
295 01,Bílá Hlína,Mladá Boleslav,3207,50.5333,14.9167
295 01,Hoškovice,Mladá Boleslav,3207,50.5333,15
295 01,Dobrá Voda,Mladá Boleslav,3207,50.5,15
295 01,Podolí,Mladá Boleslav,3207,50.55,14.9833
295 01,Vicmanov,Mladá Boleslav,3207,50.5833,14.9167
295 01,Dolní Rokytá,Mladá Boleslav,3207,50.55,14.8833
295 01,Veselá,Mladá Boleslav,3207,50.5,14.9667
295 01,Horní Rokytá,Mladá Boleslav,3207,50.5667,14.8667
295 01,Borovice,Mladá Boleslav,3207,50.5667,14.9333
295 01,Ptýrov,Mladá Boleslav,3207,50.5,14.95
295 01,Honsob,Mladá Boleslav,3207,50.5326,14.9553
295 01,Mužský,Mladá Boleslav,3207,50.5167,15.0333
295 01,Hn?vousice,Mladá Boleslav,3207,50.5326,14.9553
295 01,Bose?,Mladá Boleslav,3207,50.5,15.0167
288 02,Dvory,Nymburk,3208,50.2167,15
288 02,Jizbická Zavadilka,Nymburk,3208,50.25,14.9833
288 02,Veleliby,Nymburk,3208,50.2167,15.0167
288 02,Draho,Nymburk,3208,50.2167,15.0833
288 02,Jizbice,Nymburk,3208,50.2667,15
288 02,Chvalovice,Nymburk,3208,50.1667,15.0667
288 02,Všechlapy,Nymburk,3208,50.2167,15.0333
288 02,Šlotava,Nymburk,3208,50.2,15.1
288 02,Kamenné Zboží,Nymburk,3208,50.2,15
288 02,Net?ebice,Nymburk,3208,50.2167,15.15
288 02,Všejanská Zavadilka,Nymburk,3208,50.2105,15.0501
288 02,Rašovice,Nymburk,3208,50.2167,15.1167
288 02,Krchleby,Nymburk,3208,50.25,15.0333
288 02,Budim??ice,Nymburk,3208,50.2,15.1
288 02,Nymburk,Nymburk,3208,50.185,15.0342
288 02,Kovanice,Nymburk,3208,50.1667,15.0667
288 02,Drahelice,Nymburk,3208,50.1833,15.0167
289 01,Nouzov,Nymburk,3208,50.2667,15.25
289 01,Svídnice,Nymburk,3208,50.2667,15.1833
289 01,Dymokury,Nymburk,3208,50.245,15.1997
289 01,Velenice,Nymburk,3208,50.2167,15.2333
289 01,?in?ves,Nymburk,3208,50.2333,15.2167
289 01,?erná Hora,Nymburk,3208,50.25,15.1833
289 01,Chot?šice,Nymburk,3208,50.2833,15.2667
289 02,Nová Ves,Nymburk,3208,50.05,15.15
289 02,Chroustov,Nymburk,3208,50.2833,15.35
289 02,Dvo?išt?,Nymburk,3208,50.2833,15.35
289 02,Kn?žice,Nymburk,3208,50.2711,15.3244
289 02,Dube?no,Nymburk,3208,50.2667,15.3167
289 02,Osek,Nymburk,3208,50.2667,15.3667
289 03,Vinice,Nymburk,3208,50.2167,15.2833
289 03,Nový,Nymburk,3208,50.2167,15.3333
289 03,Kamilov,Nymburk,3208,50.2333,15.35
289 03,Malá Strana,Nymburk,3208,50.2667,15.2833
289 03,Slove?,Nymburk,3208,50.2333,15.3333
289 03,Pouš?,Nymburk,3208,50.2333,15.25
289 03,M?stec Králové,Nymburk,3208,50.2053,15.2967
289 03,St?ihov,Nymburk,3208,50.2333,15.3667
289 03,Dlouhopolsko,Nymburk,3208,50.1667,15.3
289 03,Záhornice,Nymburk,3208,50.25,15.2833
289 04,Srbce,Nymburk,3208,50.1667,15.2167
289 04,Kolaje,Nymburk,3208,50.15,15.2333
289 04,Vlkov pod Oškobrhem,Nymburk,3208,50.15,15.2167
289 04,Opo?nice,Nymburk,3208,50.1833,15.25
289 04,Podmoky,Nymburk,3208,50.2,15.2333
289 04,Vrbice,Nymburk,3208,50.1833,15.2333
289 05,Hrad?any,Nymburk,3208,50.15,15.2667
289 05,Žehu?,Nymburk,3208,50.1333,15.2833
289 05,Cho?ovice,Nymburk,3208,50.15,15.3167
289 05,Dobšice,Nymburk,3208,50.1333,15.2667
289 06,Oškobrh,Nymburk,3208,50.15,15.2333
289 06,Sány,Nymburk,3208,50.1333,15.25
289 06,Opolánky,Nymburk,3208,50.3,15.2333
289 07,Kanín,Nymburk,3208,50.1167,15.2
289 07,Libice nad Cidlinou,Nymburk,3208,50.1267,15.1792
289 07,Od?epsy,Nymburk,3208,50.15,15.1833
289 07,Opolany,Nymburk,3208,50.1333,15.2167
289 08,Slibovice,Nymburk,3208,50.1833,15.3667
289 08,Velké Výkleky,Nymburk,3208,50.1833,15.35
289 08,B?runice,Nymburk,3208,50.1833,15.3333
289 08,Kn?ži?ky,Nymburk,3208,50.1667,15.35
289 08,B?runi?ky,Nymburk,3208,50.2,15.3333
289 11,Mil?ice,Nymburk,3208,50.1,15
289 11,Tatce,Nymburk,3208,50.0833,14.9833
289 12,Hradištko,Nymburk,3208,50.1292,14.9667
289 12,T?ebestovice,Nymburk,3208,50.1167,14.9667
289 12,Kostelní Lhota,Nymburk,3208,50.1333,15.0333
289 12,Velenka,Nymburk,3208,50.1333,14.8833
289 12,Sadská,Nymburk,3208,50.1333,14.9833
289 13,Ho?átev,Nymburk,3208,50.15,15.05
289 13,Zv??ínek,Nymburk,3208,50.15,15
289 13,Písty,Nymburk,3208,50.1667,15
289 14,Ho?any,Nymburk,3208,50.1,14.95
289 14,Chrást,Nymburk,3208,50.1167,14.9
289 15,?erníky,Nymburk,3208,50.1,14.8167
289 15,Kounice,Nymburk,3208,50.1,14.85
289 15,Vyká?,Nymburk,3208,50.1167,14.8167
289 15,B?íství,Nymburk,3208,50.1333,14.8333
289 16,P?erov nad Labem,Nymburk,3208,50.1667,14.8333
289 16,Starý Vestec,Nymburk,3208,50.15,14.85
289 17,Semice,Nymburk,3208,50.1667,14.8667
289 21,Hron?tice,Nymburk,3208,50.2,14.95
289 21,Kostomlátky,Nymburk,3208,50.1667,14.6
289 21,Lány,Nymburk,3208,50.2,14.95
289 21,Vápensko,Nymburk,3208,50.2167,14.9333
289 21,Rozkoš,Nymburk,3208,50.1833,14.9333
289 21,Kostomlaty nad Labem,Nymburk,3208,50.1889,14.8889
289 21,Doubrava,Nymburk,3208,50.1667,14.9667
289 22,Benátecká Vrutice,Nymburk,3208,50.2333,14.8333
289 22,Dvorce,Nymburk,3208,50.2,14.8
289 22,Ji?ice,Nymburk,3208,50.25,14.8333
289 22,Šnepov,Nymburk,3208,50.1833,14.9167
289 22,Stratov,Nymburk,3208,50.2,14.9167
289 22,Litol,Nymburk,3208,50.1833,14.85
289 22,Lysá nad Labem,Nymburk,3208,50.2,14.8333
289 22,Byši?ky,Nymburk,3208,50.1833,14.8
289 22,Ostrá,Nymburk,3208,50.1833,14.9
289 23,Milovice,Nymburk,3208,50.2333,14.9
289 23,Mladá,Nymburk,3208,50.2333,14.9
289 23,Boží Dar,Nymburk,3208,50.2333,14.9
289 25,?ilec,Nymburk,3208,50.2167,14.9833
289 25,Zboží?ko,Nymburk,3208,50.2333,14.9167
289 25,Straky,Nymburk,3208,50.2333,14.95
289 26,?ihadla,Nymburk,3208,50.2333,14.7833
289 26,Stará Lysá,Nymburk,3208,50.2167,14.8
289 31,Kovansko,Nymburk,3208,50.2,15.0667
289 31,Bobnice,Nymburk,3208,50.2167,15.05
289 31,Chleby,Nymburk,3208,50.2167,15.0833
289 32,Hrubý Jeseník,Nymburk,3208,50.25,15.1
289 32,Jíkev,Nymburk,3208,50.2667,15.05
289 32,Nový Dv?r,Nymburk,3208,50.2333,15.1167
289 32,Osko?ínek,Nymburk,3208,50.25,15.1
289 33,Sovenice,Nymburk,3208,50.2833,15.1
289 33,Zábrdovice,Nymburk,3208,50.2667,15.15
289 33,Nové Zámky,Nymburk,3208,50.2833,15.1667
289 33,K?inec,Nymburk,3208,50.2653,15.1372
289 33,Vestec,Nymburk,3208,50.2333,15.15
289 33,Me?í?,Nymburk,3208,50.2667,15.1
289 33,Bošín,Nymburk,3208,50.2833,15.1167
289 34,Pojedy,Nymburk,3208,50.2833,15.1333
289 34,Zámostí,Nymburk,3208,50.3,15.1667
289 34,Lede?ky,Nymburk,3208,50.2833,15.1667
289 34,Rož?alovice,Nymburk,3208,50.3033,15.1694
289 34,Seletice,Nymburk,3208,50.3333,15.1
289 34,Vini?ná Lhota,Nymburk,3208,50.2833,15.1833
289 34,Podolí,Nymburk,3208,50.3167,15.1667
289 34,B?ístev,Nymburk,3208,50.2833,15.2333
289 34,Doubravany,Nymburk,3208,50.3,15.1333
289 34,Žitovlice,Nymburk,3208,50.3,15.1333
289 34,Podlužany,Nymburk,3208,50.2833,15.1667
289 34,Hasina,Nymburk,3208,50.3333,15.1833
289 34,Sovolusky,Nymburk,3208,50.3333,15.1167
289 35,Košík,Nymburk,3208,50.3167,15.1333
289 35,Tuchom,Nymburk,3208,50.3333,15.1333
289 36,Mcely,Nymburk,3208,50.3,15.0833
289 37,Pat?ín,Nymburk,3208,50.2667,15.0167
289 37,Studce,Nymburk,3208,50.3,15.05
289 37,Lou?e?,Nymburk,3208,50.2839,15.0197
289 37,Stude?ky,Nymburk,3208,50.2833,15.05
289 41,P?edhradí,Nymburk,3208,50.1006,15.1458
289 41,Ose?ek,Nymburk,3208,50.1,15.15
289 41,Klipec,Nymburk,3208,50.0833,15.1333
289 41,P?ov-P?edhradí,Nymburk,3208,50.0918,15.1448
289 41,P?ov,Nymburk,3208,50.0833,15.15
290 01,Polabec,Nymburk,3208,50.15,15.1
290 01,Kluk,Nymburk,3208,50.1333,15.1167
290 01,Kouty,Nymburk,3208,50.2,15.15
290 01,Senice,Nymburk,3208,50.1833,15.2
290 01,P?ední Lhota,Nymburk,3208,50.15,15.1
290 01,Cho?ánky,Nymburk,3208,50.15,15.1667
290 01,Ostrov,Nymburk,3208,50.2,15.1833
290 01,Velké Zboží,Nymburk,3208,50.1667,15.1
290 01,K?e?kov,Nymburk,3208,50.1833,15.1167
290 01,Sokole?,Nymburk,3208,50.1,15.1167
290 01,Ok?ínek,Nymburk,3208,50.1667,15.1833
290 01,Pod?brady,Nymburk,3208,50.1472,15.1158
290 01,Úmyslovice,Nymburk,3208,50.2,15.1833
290 01,Pátek,Nymburk,3208,50.1667,15.15
290 01,Písková Lhota,Nymburk,3208,50.15,15.0667
503 51,Vlkov nad Lesy,Nymburk,3208,50.2,15.3833
250 01,Brandýs nad Labem,Praha-východ,3209,50.1833,14.6667
250 01,Zápy,Praha-východ,3209,50.1667,14.6833
250 01,D?ev?ice,Praha-východ,3209,50.1667,14.6333
250 01,Popovice,Praha-východ,3209,50.1833,14.6333
250 01,Stará Boleslav,Praha-východ,3209,50.2,14.6833
250 63,Brázdim,Praha-východ,3209,50.2017,14.545
250 63,Mírovice,Praha-východ,3209,50.1667,14.55
250 63,?akovi?ky,Praha-východ,3209,50.2333,14.5333
250 63,Veliký Brázdim,Praha-východ,3209,50.1833,14.6
250 63,Starý Brázdim,Praha-východ,3209,50.1833,14.6
250 63,Mratín,Praha-východ,3209,50.2,14.55
250 63,Nový Brázdim,Praha-východ,3209,50.1833,14.5833
250 63,Sluhy,Praha-východ,3209,50.1833,14.5667
250 63,Nová Ves,Praha-východ,3209,50.3167,14.3167
250 63,Vele?,Praha-východ,3209,50.1667,14.55
250 63,Polerady,Praha-východ,3209,50.2,14.6
250 64,Zlonín,Praha-východ,3209,50.2167,14.5167
250 64,M?šice,Praha-východ,3209,50.2,14.5167
250 64,Hovor?ovice,Praha-východ,3209,50.1833,14.5167
250 65,Baš?,Praha-východ,3209,50.2,14.4833
250 65,Pakom??ice,Praha-východ,3209,50.1833,14.4833
250 65,Líbeznice,Praha-východ,3209,50.2,14.5
250 65,Sedlec,Praha-východ,3209,50.1833,14.4667
250 65,Bo?anovice,Praha-východ,3209,50.1833,14.4833
250 66,P?emyšlení,Praha-východ,3209,50.1667,14.4333
250 66,Velt?ž,Praha-východ,3209,50.1667,14.45
250 66,Brnky,Praha-východ,3209,50.15,14.4167
250 66,Zdiby,Praha-východ,3209,50.1667,14.45
250 67,Klecánky,Praha-východ,3209,50.1667,14.4167
250 67,Klecany,Praha-východ,3209,50.1833,14.4167
250 67,Drasty,Praha-východ,3209,50.2,14.4
250 67,V?trušice,Praha-východ,3209,50.1833,14.3833
250 68,Husinec,Praha-východ,3209,50.1667,14.3833
250 68,?ež,Praha-východ,3209,50.1667,14.35
250 69,Hoštice,Praha-východ,3209,50.2,14.4167
250 69,Vodochody,Praha-východ,3209,50.2,14.4
250 69,Klí?any,Praha-východ,3209,50.2,14.4333
250 69,Máslovice,Praha-východ,3209,50.2,14.3833
250 70,Veliká Ves,Praha-východ,3209,50.25,14.45
250 70,Odolena Voda,Praha-východ,3209,50.2333,14.4167
250 70,Panenské B?ežany,Praha-východ,3209,50.2167,14.45
250 70,Dolínek,Praha-východ,3209,50.2333,14.4333
250 70,Post?ižín,Praha-východ,3209,50.2333,14.3833
250 72,Kojetice,Praha-východ,3209,50.2333,14.5167
250 72,P?edboj,Praha-východ,3209,50.2333,14.4833
250 73,Jenštejn,Praha-východ,3209,50.15,14.6
250 73,Radonice,Praha-východ,3209,50.15,14.6167
250 73,P?ezletice,Praha-východ,3209,50.15,14.5833
250 73,Podolanka,Praha-východ,3209,50.15,14.6
250 75,Káraný,Praha-východ,3209,50.1667,14.7333
250 75,Nový Vestec,Praha-východ,3209,50.1833,14.7167
250 81,Nehvízdky,Praha-východ,3209,50.1333,14.75
250 81,Nehvizdy,Praha-východ,3209,50.1333,14.7333
250 82,Dobro?ovice,Praha-východ,3209,50.05,14.7
250 82,Úvaly,Praha-východ,3209,50.0833,14.7333
250 82,Horoušánky,Praha-východ,3209,50.1,14.7333
250 82,Horoušany,Praha-východ,3209,50.1167,14.75
250 83,Zlatá,Praha-východ,3209,50.0417,14.725
250 83,Škvorec,Praha-východ,3209,50.05,14.7333
250 83,T?ebohostice,Praha-východ,3209,50.0333,14.7167
250 84,K?enice,Praha-východ,3209,50.0333,14.6667
250 84,Sluštice,Praha-východ,3209,50.05,14.6833
250 84,Kv?tnice,Praha-východ,3209,50.05,14.6833
250 84,Sib?ina,Praha-východ,3209,50.0667,14.6667
250 84,Stupice,Praha-východ,3209,50.05,14.65
250 87,Kozovazy,Praha-východ,3209,50.1333,14.7833
250 87,Vyšeho?ovice,Praha-východ,3209,50.1167,14.7833
250 87,Mochov,Praha-východ,3209,50.15,14.8
250 88,Císa?ská Kuchyn?,Praha-východ,3209,50.1667,14.8
250 88,Sedl?ánky,Praha-východ,3209,50.1667,14.7833
250 88,?elákovice,Praha-východ,3209,50.1667,14.7667
250 88,Záluží,Praha-východ,3209,50.15,14.75
250 89,Lázn? Touše?,Praha-východ,3209,50.0985,14.7364
250 90,Jirny,Praha-východ,3209,50.1167,14.7167
250 90,Nové Jirny,Praha-východ,3209,50.1,14.7167
250 91,Zelene?,Praha-východ,3209,50.1333,14.6667
250 91,Mst?tice,Praha-východ,3209,50.15,14.7
250 91,Svémyslice,Praha-východ,3209,50.15,14.65
250 91,Dehtáry,Praha-východ,3209,50.15,14.6333
250 92,Šestajovice,Praha-východ,3209,50.1167,14.6833
251 01,Neb?enice,Praha-východ,3209,49.95,14.6167
251 01,Babice,Praha-východ,3209,50,14.7167
251 01,Radošovice,Praha-východ,3209,50,14.6667
251 01,Strašín,Praha-východ,3209,50,14.7
251 01,Popovi?ky,Praha-východ,3209,49.9667,14.6
251 01,Herink,Praha-východ,3209,49.9667,14.5833
251 01,Ku?í,Praha-východ,3209,49.9833,14.6167
251 01,Pacov,Praha-východ,3209,50.0167,14.6833
251 01,Jažlovice,Praha-východ,3209,49.9667,14.6333
251 01,Chomutovice,Praha-východ,3209,49.95,14.6
251 01,?estlice,Praha-východ,3209,50,14.5833
251 01,Krabošice,Praha-východ,3209,49.9842,14.6442
251 01,Modletice,Praha-východ,3209,49.9667,14.6
251 01,Sv?tice,Praha-východ,3209,49.9667,14.6667
251 01,Nupaky,Praha-východ,3209,50,14.6
251 01,Vod?rádky,Praha-východ,3209,49.9833,14.65
251 01,B?ezí,Praha-východ,3209,50.0167,14.7
251 01,?í?any,Praha-východ,3209,49.9833,14.65
251 01,Dob?ejovice,Praha-východ,3209,49.9833,14.5833
251 01,Tehov,Praha-východ,3209,49.9667,14.7
251 01,Doubek,Praha-východ,3209,50.0167,14.7333
251 62,Srbín,Praha-východ,3209,49.9833,14.75
251 62,Muka?ov,Praha-východ,3209,50,14.75
251 62,Svojetice,Praha-východ,3209,49.9667,14.7333
251 62,Lou?ovice,Praha-východ,3209,49.9833,14.7667
251 62,Tehovec,Praha-východ,3209,49.9833,14.7333
251 62,Žernovka,Praha-východ,3209,50,14.7667
251 63,Otice,Praha-východ,3209,49.9667,14.65
251 63,Kunice,Praha-východ,3209,49.9333,14.6667
251 63,Men?ice,Praha-východ,3209,49.95,14.7
251 63,Svojšovice,Praha-východ,3209,49.95,14.6667
251 63,P?edbo?,Praha-východ,3209,49.95,14.6333
251 63,Stran?ice,Praha-východ,3209,49.95,14.6833
251 63,Kašovice,Praha-východ,3209,49.95,14.6667
251 63,Všechromy,Praha-východ,3209,49.95,14.65
251 63,Všestary,Praha-východ,3209,49.9667,14.6833
251 63,Sklenka,Praha-východ,3209,49.95,14.6667
251 63,Vidovice,Praha-východ,3209,49.9333,14.6667
251 64,Myšlín,Praha-východ,3209,49.5333,14.0333
251 64,Kloko?ná,Praha-východ,3209,49.95,14.7167
251 64,Všešímy,Praha-východ,3209,49.9333,14.7
251 64,Mnichovice,Praha-východ,3209,49.9333,14.7
251 64,Struha?ov,Praha-východ,3209,49.9167,14.6
251 64,Božkov,Praha-východ,3209,49.9333,14.7167
251 65,Poddubí,Praha-východ,3209,49.8667,14.7667
251 65,T?emblat,Praha-východ,3209,49.9333,14.7667
251 65,Lensedly,Praha-východ,3209,49.9,14.75
251 65,Kališt?,Praha-východ,3209,49.8833,14.7833
251 65,Zvánovice,Praha-východ,3209,49.9333,14.7833
251 65,Ond?ejov,Praha-východ,3209,49.9,14.8
251 65,Turkovice,Praha-východ,3209,49.9,14.75
251 66,Hrusice,Praha-východ,3209,49.9167,14.7333
251 66,Senohraby,Praha-východ,3209,49.9,14.7167
251 66,Mirošovice,Praha-východ,3209,49.9167,14.7167
251 67,Barochov,Praha-východ,3209,49.8667,14.6333
251 67,Babice,Praha-východ,3209,49.8833,14.6333
251 67,Malešín,Praha-východ,3209,49.9071,14.6857
251 67,P?tihosty,Praha-východ,3209,49.8833,14.7
251 67,Vav?etice,Praha-východ,3209,49.9071,14.6857
251 67,?ehenice,Praha-východ,3209,49.8667,14.65
251 67,K?ivá?ek,Praha-východ,3209,49.9071,14.6857
251 67,Gabrhele,Praha-východ,3209,49.9071,14.6857
251 68,Nechánice,Praha-východ,3209,49.9167,14.55
251 68,Nová Hospoda,Praha-východ,3209,50.1167,14.6833
251 68,Olešky,Praha-východ,3209,49.95,14.5833
251 68,T?ptín,Praha-východ,3209,49.8833,14.5667
251 68,Kamenice,Praha-východ,3209,49.9,14.5833
251 68,Šti?ín,Praha-východ,3209,49.9167,14.6
251 68,Ládví,Praha-východ,3209,49.9,14.6167
251 68,Struha?ov,Praha-východ,3209,49.9167,14.6
251 68,?akovice,Praha-východ,3209,49.8667,14.6
251 68,Rad?jovice,Praha-východ,3209,49.95,14.5667
251 68,K?ížkový Újezdec,Praha-východ,3209,49.9333,14.5833
251 68,?en?tice,Praha-východ,3209,49.95,14.5833
251 68,Kostelec u K?ížk?,Praha-východ,3209,49.9167,14.5667
251 68,Ládvec,Praha-východ,3209,49.9275,14.5912
251 68,Olešovice,Praha-východ,3209,49.9,14.6
251 68,Sulice,Praha-východ,3209,49.9167,14.5667
251 68,Želivec,Praha-východ,3209,49.9167,14.5833
251 68,Skuhe?,Praha-východ,3209,49.9275,14.5912
251 68,Všedobrovice,Praha-východ,3209,49.9167,14.6167
251 69,?ep?ice,Praha-východ,3209,49.9,14.6167
251 69,Lojovice,Praha-východ,3209,49.9,14.65
251 69,Horní Lomnice,Praha-východ,3209,49.9167,14.6833
251 69,Brtnice,Praha-východ,3209,49.9167,14.6333
251 69,Mok?any,Praha-východ,3209,49.9,14.6333
251 69,Pet?íkov,Praha-východ,3209,49.9167,14.6167
251 69,Radimovice,Praha-východ,3209,49.9333,14.6167
251 69,Krámský,Praha-východ,3209,49.8909,14.6636
251 69,Dubiny,Praha-východ,3209,49.8833,14.65
251 69,K?ivá Ves,Praha-východ,3209,49.8909,14.6636
251 69,Dub,Praha-východ,3209,49.6833,14.8667
251 69,Klenové,Praha-východ,3209,49.8909,14.6636
251 69,Dolní Lomnice,Praha-východ,3209,49.9167,14.6833
251 69,Velké Popovice,Praha-východ,3209,49.9333,14.65
252 02,Jílovišt?,Praha-západ,3210,49.9333,14.35
252 03,?itka,Praha-západ,3210,49.9,14.3
252 04,?isovice,Praha-západ,3210,49.8667,14.3167
252 05,Hvozdnice,Praha-západ,3210,49.8667,14.3667
252 05,Bojanovice,Praha-západ,3210,49.85,14.35
252 05,Brat?ínov,Praha-západ,3210,49.85,14.35
252 06,Sázava,Praha-západ,3210,49.8833,14.4
252 06,Sloup,Praha-západ,3210,49.8833,14.3833
252 06,M?chenice,Praha-západ,3210,49.9167,14.4
252 06,Davle,Praha-západ,3210,49.8833,14.4
252 07,Mase?ín,Praha-západ,3210,49.85,14.3833
252 07,Št?chovice,Praha-západ,3210,49.85,14.4
252 08,Slapy,Praha-západ,3210,49.8167,14.4
252 08,Buš,Praha-západ,3210,49.8,14.3833
252 08,T?ebenice,Praha-západ,3210,49.8333,14.4333
252 09,Hradiš?ko,Praha-západ,3210,49.8667,14.4167
252 09,Pikovice,Praha-západ,3210,49.8833,14.4333
252 10,Klínec,Praha-západ,3210,49.9,14.3333
252 10,Zaho?any,Praha-západ,3210,49.85,14.3
252 10,Kytín,Praha-západ,3210,49.85,14.2167
252 10,Bojov,Praha-západ,3210,49.8667,14.35
252 10,Líšnice,Praha-západ,3210,49.8833,14.3167
252 10,Trnová,Praha-západ,3210,49.9167,14.3667
252 10,Mníšek pod Brdy,Praha-západ,3210,49.8667,14.2667
252 10,?ernolice,Praha-západ,3210,49.9167,14.3
252 16,Nu?ice,Praha-západ,3210,50.0167,14.2333
252 17,Tachlovice,Praha-západ,3210,50.0167,14.25
252 17,Chýnice,Praha-západ,3210,50,14.2667
252 18,Ptice,Praha-západ,3210,50.05,14.1667
252 18,Úhonice,Praha-západ,3210,50.05,14.1833
252 19,Drahel?ice,Praha-západ,3210,50.0333,14.2
252 19,Rudná,Praha-západ,3210,50.0333,14.2167
252 19,Chráš?any,Praha-západ,3210,50.05,14.2667
252 25,Zbuzany,Praha-západ,3210,50.0167,14.2833
252 25,Jino?any,Praha-západ,3210,50.0333,14.2667
252 25,O?ech,Praha-západ,3210,50.0167,14.3
252 25,Dob?í?,Praha-západ,3210,50.0167,14.2667
252 26,Roblín,Praha-západ,3210,49.9667,14.25
252 26,T?ebotov,Praha-západ,3210,49.9667,14.3
252 26,Koso?,Praha-západ,3210,49.9833,14.3333
252 26,Kucha?ík,Praha-západ,3210,49.975,14.2917
252 26,Chote?,Praha-západ,3210,49.9833,14.2833
252 28,Solopysky,Praha-západ,3210,49.9667,14.3
252 28,?ernošice,Praha-západ,3210,49.9667,14.3167
252 28,Vonoklasy,Praha-západ,3210,49.95,14.2833
252 29,Lety,Praha-západ,3210,49.9167,14.25
252 29,Dob?ichovice,Praha-západ,3210,49.9333,14.2833
252 29,Karlík,Praha-západ,3210,49.9333,14.2667
252 30,?evnice,Praha-západ,3210,49.9167,14.25
252 31,Všenory,Praha-západ,3210,49.9333,14.3
252 41,Hodkovice,Praha-západ,3210,49.9667,14.4833
252 41,Zlatníky,Praha-západ,3210,49.9667,14.4833
252 41,Libe?,Praha-západ,3210,49.9167,14.4833
252 41,Lhota,Praha-západ,3210,49.95,14.4333
252 41,Libe?,Praha-západ,3210,49.9333,14.4667
252 41,Dolní B?ežany,Praha-západ,3210,49.9667,14.4667
252 42,Vestec,Praha-západ,3210,49.9833,14.5167
252 42,Horní Jir?any,Praha-západ,3210,49.95,14.55
252 42,Zdim??ice,Praha-západ,3210,49.9833,14.5333
252 42,Osnice,Praha-západ,3210,49.9667,14.55
252 42,Jesenice,Praha-západ,3210,49.9667,14.5167
252 43,Rozkoš,Praha-západ,3210,50,14.5333
252 43,Pr?honice,Praha-západ,3210,50,14.5667
252 44,Dolní Jir?any,Praha-západ,3210,49.95,14.5333
252 44,Psáry,Praha-západ,3210,49.9333,14.5167
252 45,Ohrobec,Praha-západ,3210,49.95,14.4333
252 45,Zvole,Praha-západ,3210,49.9333,14.4167
252 45,B?ezová,Praha-západ,3210,49.9167,14.4167
252 45,Oleško,Praha-západ,3210,49.9,14.4167
252 46,Skochovice,Praha-západ,3210,49.9333,14.3833
252 46,Vrané nad Vltavou,Praha-západ,3210,49.95,14.4
252 61,Jene?,Praha-západ,3210,50.0833,14.2167
252 61,Dobrovíz,Praha-západ,3210,50.1167,14.2167
252 62,Ún?tice,Praha-západ,3210,50.15,14.3667
252 62,Horom??ice,Praha-západ,3210,50.1333,14.3333
252 62,Statenice,Praha-západ,3210,50.15,14.3167
252 62,?erný V?l,Praha-západ,3210,50.15,14.3333
252 63,Roztoky,Praha-západ,3210,50.1667,14.4
252 64,Lichoceves,Praha-západ,3210,50.15,14.2833
252 64,Velké P?ílepy,Praha-západ,3210,50.1667,14.3167
252 64,Noutonice,Praha-západ,3210,50.1667,14.2833
252 64,Úholi?ky,Praha-západ,3210,50.1667,14.3333
252 64,Oko?,Praha-západ,3210,50.1667,14.2667
