Postal Code,Place Name,State,State Abbreviation,County,City,Latitude,Longitude
4253,Liesberg,Kanton Basel-Landschaft,BL,Bezirk Laufen,Liesberg,47.399,7.4322
4254,Liesberg Dorf,Kanton Basel-Landschaft,BL,Bezirk Laufen,Liesberg,47.4064,7.4145
4133,Pratteln,Kanton Basel-Landschaft,BL,Bezirk Liestal,Pratteln,47.5174,7.6941
4302,Augst,Kanton Basel-Landschaft,BL,Bezirk Liestal,Augst,47.5311,7.7246
4304,Giebenach,Kanton Basel-Landschaft,BL,Bezirk Liestal,Giebenach,47.5251,7.7456
4402,Frenkendorf,Kanton Basel-Landschaft,BL,Bezirk Liestal,Frenkendorf,47.5022,7.7063
4410,Liestal,Kanton Basel-Landschaft,BL,Bezirk Liestal,Liestal,47.483,7.7254
4411,Seltisberg,Kanton Basel-Landschaft,BL,Bezirk Liestal,Seltisberg,47.4608,7.7133
4414,Füllinsdorf,Kanton Basel-Landschaft,BL,Bezirk Liestal,Füllinsdorf,47.5094,7.7343
4415,Lausen,Kanton Basel-Landschaft,BL,Bezirk Liestal,Lausen,47.4693,7.7663
4416,Bubendorf,Kanton Basel-Landschaft,BL,Bezirk Liestal,Bubendorf,47.4471,7.7348
4417,Ziefen,Kanton Basel-Landschaft,BL,Bezirk Liestal,Ziefen,47.4272,7.6988
4419,Lupsingen,Kanton Basel-Landschaft,BL,Bezirk Liestal,Lupsingen,47.4487,7.6994
4422,Arisdorf,Kanton Basel-Landschaft,BL,Bezirk Liestal,Arisdorf,47.5077,7.7665
4423,Hersberg,Kanton Basel-Landschaft,BL,Bezirk Liestal,Hersberg,47.4919,7.7818
4433,Ramlinsburg,Kanton Basel-Landschaft,BL,Bezirk Liestal,Ramlinsburg,47.4495,7.7675
4441,Thürnen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Thürnen,47.4513,7.8288
4442,Diepflingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Diepflingen,47.445,7.8422
4443,Wittinsburg,Kanton Basel-Landschaft,BL,Bezirk Sissach,Wittinsburg,47.4292,7.8387
4444,Rümlingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Rümlingen,47.4277,7.8578
4445,Häfelfingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Häfelfingen,47.4139,7.8688
4446,Buckten,Kanton Basel-Landschaft,BL,Bezirk Sissach,Buckten,47.4126,7.8464
4447,Känerkinden,Kanton Basel-Landschaft,BL,Bezirk Sissach,Känerkinden,47.411,7.8331
4448,Läufelfingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Läufelfingen,47.392,7.853
4450,Sissach,Kanton Basel-Landschaft,BL,Bezirk Sissach,Sissach,47.473,7.8057
4451,Wintersingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Wintersingen,47.4969,7.8263
4452,Itingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Itingen,47.4635,7.7867
4453,Nusshof,Kanton Basel-Landschaft,BL,Bezirk Sissach,Nusshof,47.4917,7.8008
4455,Zunzgen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Zunzgen,47.4435,7.7938
4456,Tenniken,Kanton Basel-Landschaft,BL,Bezirk Sissach,Tenniken,47.4329,7.8152
4460,Gelterkinden,Kanton Basel-Landschaft,BL,Bezirk Sissach,Gelterkinden,47.4551,7.86
4461,Böckten,Kanton Basel-Landschaft,BL,Bezirk Sissach,Böckten,47.4687,7.8344
4462,Rickenbach,Kanton Basel-Landschaft,BL,Bezirk Sissach,Rickenbach (BL),47.4863,7.8515
4463,Buus,Kanton Basel-Landschaft,BL,Bezirk Sissach,Buus,47.5062,7.8681
4464,Maisprach,Kanton Basel-Landschaft,BL,Bezirk Sissach,Maisprach,47.5233,7.8476
4465,Hemmiken,Kanton Basel-Landschaft,BL,Bezirk Sissach,Hemmiken,47.4923,7.8981
4466,Ormalingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Ormalingen,47.4768,7.8777
4467,Rothenfluh,Kanton Basel-Landschaft,BL,Bezirk Sissach,Rothenfluh,47.4681,7.9163
4469,Anwil,Kanton Basel-Landschaft,BL,Bezirk Sissach,Anwil,47.4525,7.9413
4492,Tecknau,Kanton Basel-Landschaft,BL,Bezirk Sissach,Tecknau,47.4431,7.8945
4493,Wenslingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Wenslingen,47.4451,7.9084
4494,Oltingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Oltingen,47.4313,7.9384
4495,Zeglingen,Kanton Basel-Landschaft,BL,Bezirk Sissach,Zeglingen,47.4118,7.9095
4496,Kilchberg,Kanton Basel-Landschaft,BL,Bezirk Sissach,Kilchberg (BL),47.4271,7.8977
4497,Rünenberg,Kanton Basel-Landschaft,BL,Bezirk Sissach,Rünenberg,47.4314,7.8803
4207,Bretzwil,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Bretzwil,47.3953,7.6517
4418,Reigoldswil,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Reigoldswil,47.3855,7.6934
4424,Arboldswil,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Arboldswil,47.4164,7.7192
4425,Titterten,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Titterten,47.4017,7.7173
4426,Lauwil,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Lauwil,47.3807,7.6645
4431,Bennwil,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Bennwil,47.3945,7.7822
4432,Lampenberg,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Lampenberg,47.4275,7.7531
4434,Hölstein,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Hölstein,47.4272,7.7745
4435,Niederdorf,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Niederdorf,47.4124,7.7509
4436,Liedertswil,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Liedertswil,47.3885,7.7203
4437,Waldenburg,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Waldenburg,47.3776,7.7382
4438,Langenbruck,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Langenbruck,47.3501,7.775
4457,Diegten,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Diegten,47.4093,7.8133
4458,Eptingen,Kanton Basel-Landschaft,BL,Bezirk Waldenburg,Eptingen,47.3795,7.8169
4000,Basel 2 Zustellung,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4001,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5564,7.5889
4002,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5488,7.5904
4003,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5592,7.5788
4004,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4005,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5623,7.5946
4007,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4008,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4009,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4010,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5528,7.5929
4011,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4012,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4013,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4015,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4016,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4017,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4018,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4019,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4020,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4024,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4025,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4030,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4031,Basel Universitätsspital,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4032,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4033,Basel Novartis Campus,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4034,Basel 34 Breite,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5577,7.5936
4035,Basel 35 Bäumlihof,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5577,7.5936
4039,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4041,Basel UBS,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5577,7.5936
4051,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.554,7.5944
4052,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5225,7.5962
4053,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5383,7.601
4054,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5505,7.5689
4055,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5637,7.564
4056,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5696,7.5734
4057,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5761,7.5999
4058,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5677,7.6135
4059,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5316,7.5934
4065,Basel SBB Cargo AG,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5617,7.6067
4070,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4075,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4078,Basel Reader's Digest,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5617,7.6067
4080,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4081,Basel SPI AS1,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4082,Basel SPI AS2,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4083,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4084,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4085,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4086,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4087,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4088,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4089,Basel SPI GLS Retour,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4091,Basel,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4092,Basel SPI AS 22,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4093,Basel SPI AS 23,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4094,Basel SPI AS 24,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4095,Basel SPI AS 25,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4096,Basel SPI AS 26,Kanton Basel-Stadt,BS,Basel-Stadt,Basel,47.5667,7.6
4125,Riehen,Kanton Basel-Stadt,BS,Basel-Stadt,Riehen,47.5805,7.653
4126,Bettingen,Kanton Basel-Stadt,BS,Basel-Stadt,Bettingen,47.5714,7.6753
1410,Prévondavaux,Canton de Fribourg,FR,District de la Broye,Prévondavaux,46.7316,6.8033
1468,Cheyres,Canton de Fribourg,FR,District de la Broye,Cheyres,46.8082,6.7871
1470,Lully (FR),Canton de Fribourg,FR,District de la Broye,Lully (FR),46.8338,6.8503
1473,Font,Canton de Fribourg,FR,District de la Broye,Font,46.8375,6.8221
1474,Châbles,Canton de Fribourg,FR,District de la Broye,Châbles,46.82,6.8107
1475,Forel (FR),Canton de Fribourg,FR,District de la Broye,Vernay,46.8753,6.8967
1482,Cugy (FR),Canton de Fribourg,FR,District de la Broye,Cugy (FR),46.8099,6.8945
1483,Vesin,Canton de Fribourg,FR,District de la Broye,Cugy (FR),46.8042,6.8708
1484,Granges-de-Vesin,Canton de Fribourg,FR,District de la Broye,Les Montets,46.8123,6.8426
1485,Nuvilly,Canton de Fribourg,FR,District de la Broye,Nuvilly,46.7818,6.8388
1486,Vuissens,Canton de Fribourg,FR,District de la Broye,Vuissens,46.7317,6.7676
1489,Murist,Canton de Fribourg,FR,District de la Broye,Murist,46.795,6.81
1527,Villeneuve (FR),Canton de Fribourg,FR,District de la Broye,Villeneuve (FR),46.7442,6.8668
1528,Surpierre,Canton de Fribourg,FR,District de la Broye,Surpierre,46.7486,6.8555
1529,Cheiry,Canton de Fribourg,FR,District de la Broye,Cheiry,46.7479,6.8335
1532,Fétigny,Canton de Fribourg,FR,District de la Broye,Fétigny,46.7938,6.9137
1533,Ménières,Canton de Fribourg,FR,District de la Broye,Ménières,46.7855,6.89
1534,Chapelle (Broye),Canton de Fribourg,FR,District de la Broye,Cheiry,46.7672,6.8469
1541,Sévaz,Canton de Fribourg,FR,District de la Broye,Sévaz,46.8393,6.8712
1542,Rueyres-les-Prés,Canton de Fribourg,FR,District de la Broye,Rueyres-les-Prés,46.8608,6.9135
1544,Gletterens,Canton de Fribourg,FR,District de la Broye,Gletterens,46.9002,6.9366
1563,Dompierre (FR),Canton de Fribourg,FR,District de la Broye,Dompierre (FR),46.8571,6.9923
1564,Domdidier,Canton de Fribourg,FR,District de la Broye,Domdidier,46.8683,7.0111
1565,Vallon,Canton de Fribourg,FR,District de la Broye,Vallon,46.8865,6.954
1566,Saint-Aubin (FR),Canton de Fribourg,FR,District de la Broye,Saint-Aubin (FR),46.8916,6.9781
1567,Delley,Canton de Fribourg,FR,District de la Broye,Delley-Portalban,46.9128,6.9701
1568,Portalban,Canton de Fribourg,FR,District de la Broye,Delley-Portalban,46.9102,6.9534
1773,Chandon,Canton de Fribourg,FR,District de la Broye,Léchelles,46.8417,7.0398
1774,Montagny-les-Monts,Canton de Fribourg,FR,District de la Broye,Montagny (FR),46.8024,6.9931
1775,Grandsivaz,Canton de Fribourg,FR,District de la Broye,Montagny (FR),46.7861,6.9804
1776,Montagny-la-Ville,Canton de Fribourg,FR,District de la Broye,Montagny (FR),46.8193,7.0027
1553,Châtonnaye,Canton de Fribourg,FR,District de la Glâne,Châtonnaye,46.75,6.9487
1608,Chapelle (Glâne),Canton de Fribourg,FR,District de la Glâne,Chapelle (Glâne),46.5867,6.8379
1670,Esmonts,Canton de Fribourg,FR,District de la Glâne,Vuarmarens,46.6453,6.847
1673,Ecublens (FR),Canton de Fribourg,FR,District de la Glâne,Ecublens (FR),46.6081,6.808
1674,Morlens,Canton de Fribourg,FR,District de la Glâne,Vuarmarens,46.6553,6.8389
1675,Vauderens,Canton de Fribourg,FR,District de la Glâne,Ursy,46.6231,6.851
1676,Chavannes-les-Forts,Canton de Fribourg,FR,District de la Glâne,Siviriez,46.6508,6.8957
1677,Prez-vers-Siviriez,Canton de Fribourg,FR,District de la Glâne,Siviriez,46.6351,6.8741
1678,Siviriez,Canton de Fribourg,FR,District de la Glâne,Siviriez,46.6622,6.8758
1679,Villaraboud,Canton de Fribourg,FR,District de la Glâne,Siviriez,46.6564,6.9135
1680,Romont (FR),Canton de Fribourg,FR,District de la Glâne,Romont (FR),46.7085,6.9257
1681,Billens,Canton de Fribourg,FR,District de la Glâne,Billens-Hennens,46.6908,6.8969
1684,Mézières (FR),Canton de Fribourg,FR,District de la Glâne,Mézières (FR),46.6804,6.9276
1685,Villariaz,Canton de Fribourg,FR,District de la Glâne,Vuisternens-devant-Romont,46.665,6.9405
1686,Grangettes,Canton de Fribourg,FR,District de la Glâne,Grangettes,46.6709,6.9777
1687,Vuisternens-devant-Romont,Canton de Fribourg,FR,District de la Glâne,Vuisternens-devant-Romont,46.6509,6.9326
1688,Sommentier,Canton de Fribourg,FR,District de la Glâne,Vuisternens-devant-Romont,46.6358,6.9156
1689,Le Châtelard,Canton de Fribourg,FR,District de la Glâne,Le Châtelard,46.6742,6.9987
1690,Villaz-Saint-Pierre,Canton de Fribourg,FR,District de la Glâne,Villaz-Saint-Pierre,46.7207,6.958
1691,Villarimboud,Canton de Fribourg,FR,District de la Glâne,La Folliaz,46.7427,6.9671
1692,Massonnens,Canton de Fribourg,FR,District de la Glâne,Massonnens,46.6988,6.9777
1694,Villargiroud,Canton de Fribourg,FR,District de la Glâne,Villorsonnens,46.6966,7.0001
1697,Les Ecasseys,Canton de Fribourg,FR,District de la Glâne,Vuisternens-devant-Romont,46.6208,6.9097
1748,Torny-le-Grand,Canton de Fribourg,FR,District de la Glâne,Torny,46.7695,6.9679
1749,Middes,Canton de Fribourg,FR,District de la Glâne,Torny,46.7718,6.9488
1625,Sâles (Gruyère),Canton de Fribourg,FR,District de la Gruyère,Sâles,46.63,6.965
1626,Rueyres-Treyfayes,Canton de Fribourg,FR,District de la Gruyère,Sâles,46.6438,6.9543
1627,Vaulruz,Canton de Fribourg,FR,District de la Gruyère,Vaulruz,46.6175,6.982
1628,Vuadens,Canton de Fribourg,FR,District de la Gruyère,Vuadens,46.6099,7.0029
1630,Bulle,Canton de Fribourg,FR,District de la Gruyère,Bulle,46.5871,6.9981
1631,Bulle,Canton de Fribourg,FR,District de la Gruyère,Bulle,46.6167,7.0667
1632,Riaz,Canton de Fribourg,FR,District de la Gruyère,Riaz,46.642,7.0419
1633,Marsens,Canton de Fribourg,FR,District de la Gruyère,Marsens,46.6568,7.0383
1634,La Roche,Canton de Fribourg,FR,District de la Gruyère,La Roche,46.6926,7.155
1635,La Tour-de-Trême,Canton de Fribourg,FR,District de la Gruyère,Bulle,46.5983,7.025
1636,Broc,Canton de Fribourg,FR,District de la Gruyère,Broc,46.6,7.1221
1637,Charmey,Canton de Fribourg,FR,District de la Gruyère,Charmey,46.5965,7.1932
1638,Morlon,Canton de Fribourg,FR,District de la Gruyère,Morlon,46.6249,7.0899
1642,Sorens,Canton de Fribourg,FR,District de la Gruyère,Sorens,46.6729,7.0436
1643,Gumefens,Canton de Fribourg,FR,District de la Gruyère,Pont-en-Ogoz,46.6771,7.0754
1644,Avry-devant-Pont,Canton de Fribourg,FR,District de la Gruyère,Pont-en-Ogoz,46.684,7.0876
1645,Le Bry,Canton de Fribourg,FR,District de la Gruyère,Pont-en-Ogoz,46.7004,7.0852
1646,Echarlens,Canton de Fribourg,FR,District de la Gruyère,Echarlens,46.647,7.0814
1647,Corbières,Canton de Fribourg,FR,District de la Gruyère,Corbières,46.6581,7.1129
1648,Hauteville,Canton de Fribourg,FR,District de la Gruyère,Hauteville,46.6699,7.1268
1649,Pont-la-Ville,Canton de Fribourg,FR,District de la Gruyère,Pont-la-Ville,46.7014,7.1111
1651,Villarvolard,Canton de Fribourg,FR,District de la Gruyère,Villarvolard,46.6445,7.1211
1652,Botterens,Canton de Fribourg,FR,District de la Gruyère,Botterens,46.6175,7.1147
1653,Crésuz,Canton de Fribourg,FR,District de la Gruyère,Crésuz,46.6218,7.1421
1654,Cerniat (FR),Canton de Fribourg,FR,District de la Gruyère,Cerniat (FR),46.6508,7.1842
1656,Im Fang,Canton de Fribourg,FR,District de la Gruyère,Jaun,46.5907,7.2301
1661,Le Pâquier (FR) - Montbarry,Canton de Fribourg,FR,District de la Gruyère,Le Pâquier (FR),46.5895,7.0484
1663,Moléson-sur-Gruyères,Canton de Fribourg,FR,District de la Gruyère,Gruyères,46.5616,7.0334
1665,Estavannens,Canton de Fribourg,FR,District de la Gruyère,Bas-Intyamon,46.565,7.1135
1666,Grandvillard,Canton de Fribourg,FR,District de la Gruyère,Grandvillard,46.5233,7.1077
1667,Enney,Canton de Fribourg,FR,District de la Gruyère,Bas-Intyamon,46.5622,7.0698
1669,Lessoc,Canton de Fribourg,FR,District de la Gruyère,Haut-Intyamon,46.508,7.0795
1695,Villarsel-le-Gibloux,Canton de Fribourg,FR,District de la Sarine,Le Glèbe,46.7129,7.0156
1696,Vuisternens-en-Ogoz,Canton de Fribourg,FR,District de la Sarine,Vuisternens-en-Ogoz,46.7041,7.0579
1700,Fribourg,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.8043,7.1667
1701,Fribourg,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.8,7.15
1702,Fribourg,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.8067,7.1614
1704,Fribourg,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.8,7.15
1705,Fribourg,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.8,7.15
1707,Fribourg,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.8,7.15
1708,Fribourg,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.8,7.15
1709,Fribourg,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.8,7.15
1720,Chésopelloz,Canton de Fribourg,FR,District de la Sarine,Chésopelloz,46.806,7.0769
1722,Bourguillon,Canton de Fribourg,FR,District de la Sarine,Fribourg,46.7982,7.1742
1723,Marly,Canton de Fribourg,FR,District de la Sarine,Marly,46.7768,7.1474
1724,Le Mouret,Canton de Fribourg,FR,District de la Sarine,Le Mouret,46.7498,7.181
1725,Posieux,Canton de Fribourg,FR,District de la Sarine,Hauterive (FR),46.7717,7.1102
1726,Posat,Canton de Fribourg,FR,District de la Sarine,Farvagny,46.7422,7.0602
1727,Corpataux-Magnedens,Canton de Fribourg,FR,District de la Sarine,Corpataux-Magnedens,46.7447,7.1003
1728,Rossens (FR),Canton de Fribourg,FR,District de la Sarine,Rossens (FR),46.7233,7.0996
1730,Ecuvillens,Canton de Fribourg,FR,District de la Sarine,Hauterive (FR),46.7563,7.0775
1731,Ependes (FR),Canton de Fribourg,FR,District de la Sarine,Ependes (FR),46.7562,7.1492
1732,Arconciel,Canton de Fribourg,FR,District de la Sarine,Arconciel,46.753,7.1153
1733,Treyvaux,Canton de Fribourg,FR,District de la Sarine,Treyvaux,46.7206,7.1441
1740,Neyruz (FR),Canton de Fribourg,FR,District de la Sarine,Neyruz (FR),46.7662,7.0623
1741,Cottens (FR),Canton de Fribourg,FR,District de la Sarine,Cottens (FR),46.755,7.035
1742,Autigny,Canton de Fribourg,FR,District de la Sarine,Autigny,46.7408,7.0333
1744,Chénens,Canton de Fribourg,FR,District de la Sarine,Chénens,46.7426,6.9964
1745,Lentigny,Canton de Fribourg,FR,District de la Sarine,La Brillaz,46.761,7.0027
1746,Prez-vers-Noréaz,Canton de Fribourg,FR,District de la Sarine,Prez-vers-Noréaz,46.7843,7.0105
1747,Corserey,Canton de Fribourg,FR,District de la Sarine,Corserey,46.7731,6.9887
1752,Villars-sur-Glâne,Canton de Fribourg,FR,District de la Sarine,Villars-sur-Glâne,46.7961,7.123
1753,Matran,Canton de Fribourg,FR,District de la Sarine,Matran,46.7859,7.0887
1754,Avry-Centre FR,Canton de Fribourg,FR,District de la Sarine,Avry,46.7881,7.0603
1756,Onnens (FR),Canton de Fribourg,FR,District de la Sarine,La Brillaz,46.7716,7.0382
1757,Noréaz,Canton de Fribourg,FR,District de la Sarine,Noréaz,46.8017,7.0385
1762,Givisiez,Canton de Fribourg,FR,District de la Sarine,Givisiez,46.8134,7.1255
1763,Granges-Paccot,Canton de Fribourg,FR,District de la Sarine,Granges-Paccot,46.8224,7.1537
1772,Ponthaux,Canton de Fribourg,FR,District de la Sarine,Ponthaux,46.8166,7.0399
1782,La Corbaz,Canton de Fribourg,FR,District de la Sarine,La Sonnaz,46.8407,7.1146
1583,Villarepos,Canton de Fribourg,FR,Bezirk See/District du Lac,Villarepos,46.8823,7.0804
1721,Courtion,Canton de Fribourg,FR,Bezirk See/District du Lac,Misery-Courtion,46.8604,7.0689
1783,Barberêche,Canton de Fribourg,FR,Bezirk See/District du Lac,Barberêche,46.8604,7.1515
1784,Wallenried,Canton de Fribourg,FR,Bezirk See/District du Lac,Wallenried,46.8769,7.1097
1785,Cressier (FR),Canton de Fribourg,FR,Bezirk See/District du Lac,Cressier (FR),46.8964,7.1407
1786,Sugiez,Canton de Fribourg,FR,Bezirk See/District du Lac,Bas-Vully,46.9697,7.1074
1787,Mur (Vully) (FR),Canton de Fribourg,FR,Bezirk See/District du Lac,Haut-Vully,46.9461,7.0644
1788,Praz (Vully),Canton de Fribourg,FR,Bezirk See/District du Lac,Bas-Vully,46.9564,7.0963
1789,Lugnorre,Canton de Fribourg,FR,Bezirk See/District du Lac,Haut-Vully,46.9583,7.0744
1791,Courtaman,Canton de Fribourg,FR,Bezirk See/District du Lac,Courtepin,46.8712,7.1322
1792,Guschelmuth,Canton de Fribourg,FR,Bezirk See/District du Lac,Gurmels,46.8834,7.1406
1793,Jeuss,Canton de Fribourg,FR,Bezirk See/District du Lac,Jeuss,46.9096,7.1736
1794,Salvenach,Canton de Fribourg,FR,Bezirk See/District du Lac,Salvenach,46.9139,7.1498
1795,Courlevon,Canton de Fribourg,FR,Bezirk See/District du Lac,Courlevon,46.8916,7.1101
1796,Courgevaux,Canton de Fribourg,FR,Bezirk See/District du Lac,Courgevaux,46.9054,7.1046
3210,Kerzers,Canton de Fribourg,FR,Bezirk See/District du Lac,Kerzers,46.9791,7.1994
3212,Kleingurmels,Canton de Fribourg,FR,Bezirk See/District du Lac,Gurmels,46.8845,7.1871
3213,Kleinbösingen,Canton de Fribourg,FR,Bezirk See/District du Lac,Kleinbösingen,46.8938,7.2038
3214,Ulmiz,Canton de Fribourg,FR,Bezirk See/District du Lac,Ulmiz,46.9299,7.1994
3215,Büchslen,Canton de Fribourg,FR,Bezirk See/District du Lac,Büchslen,46.9438,7.1826
3216,Ried bei Kerzers,Canton de Fribourg,FR,Bezirk See/District du Lac,Ried bei Kerzers,46.9629,7.1748
3280,Greng,Canton de Fribourg,FR,Bezirk See/District du Lac,Greng,46.9149,7.0918
3284,Fräschels,Canton de Fribourg,FR,Bezirk See/District du Lac,Fräschels,46.998,7.2079
3285,Galmiz,Canton de Fribourg,FR,Bezirk See/District du Lac,Galmiz,46.9619,7.1462
3286,Muntelier,Canton de Fribourg,FR,Bezirk See/District du Lac,Muntelier,46.942,7.136
1712,Tafers,Canton de Fribourg,FR,Bezirk Sense,Tafers,46.8109,7.2152
1713,St. Antoni,Canton de Fribourg,FR,Bezirk Sense,St. Antoni,46.8221,7.2648
1714,Heitenried,Canton de Fribourg,FR,Bezirk Sense,Heitenried,46.823,7.3007
1715,Alterswil,Canton de Fribourg,FR,Bezirk Sense,Alterswil,46.7861,7.2835
1716,Schwarzsee,Canton de Fribourg,FR,Bezirk Sense,Plaffeien,46.6701,7.2858
1717,St. Ursen,Canton de Fribourg,FR,Bezirk Sense,St. Ursen,46.7894,7.2286
1718,Rechthalten,Canton de Fribourg,FR,Bezirk Sense,Rechthalten,46.7654,7.2447
1719,Brünisried,Canton de Fribourg,FR,Bezirk Sense,Brünisried,46.7557,7.2781
1734,Tentlingen,Canton de Fribourg,FR,Bezirk Sense,Tentlingen,46.7662,7.1945
1735,Giffers,Canton de Fribourg,FR,Bezirk Sense,Giffers,46.7536,7.2277
1736,St. Silvester,Canton de Fribourg,FR,Bezirk Sense,St. Silvester,46.7262,7.2179
