Postal Code,Place Name,State,Latitude,Longitude
22080,Nawan Shahr,NWFP Peshawar,29.9431,70.7792
22081,Kuthwal,NWFP Peshawar,31.05,70.55
22090,Sheikhul Bandi,NWFP Peshawar,32.7885,71.9418
22100,Kuthiala,NWFP Peshawar,34.2856,73.4392
22101,Pachhban,NWFP Peshawar,34.2333,73.15
22110,Pind Kargo Khan,NWFP Peshawar,33.7519,73.1652
22120,Sher Wan,NWFP Peshawar,30.5778,73.8542
22121,Lakhala,NWFP Peshawar,34.1833,73
22130,Chamhatti,NWFP Peshawar,34.2333,73.0333
22131,Lassan Nawab,NWFP Peshawar,34.0547,72.981
22150,Thandiani (Seasonal),NWFP Peshawar,33.7519,73.1652
22160,Chamyali,NWFP Peshawar,30.9167,71.85
22161,Sialkot,NWFP Peshawar,30.9167,71.85
22180,Boi,NWFP Peshawar,34.3053,73.4331
22181,Rankot,NWFP Peshawar,34.2892,73.4128
22200,Dhamtaur,NWFP Peshawar,34.1333,73.2667
22210,Bagnotar,NWFP Peshawar,34.1167,73.3333
22211,Bagh,NWFP Peshawar,34.1,73.3167
22220,Tharyati,NWFP Peshawar,34.1611,73.375
22221,Jootmang,NWFP Peshawar,34.1611,73.375
22230,Biran Gali,NWFP Peshawar,34.1889,73.4028
22231,Kutla,NWFP Peshawar,34.2056,73.4056
22250,Namli Maira,NWFP Peshawar,34.1352,73.3591
22260,Nagri Bala,NWFP Peshawar,34.1352,73.3591
22261,Nagri Tarly,NWFP Peshawar,34.1352,73.3591
22270,Kala Bagh (Hazara),NWFP Peshawar,34.1352,73.3591
22271,Sammunder Katha,NWFP Peshawar,34.1352,73.3591
22280,Nathia Gali,NWFP Peshawar,34.0722,73.3986
22281,Malach,NWFP Peshawar,34.0722,73.3986
22290,Bagan,NWFP Peshawar,34.0333,73.35
22291,Tajwal,NWFP Peshawar,34.0333,73.35
22300,Dunga Gali,NWFP Peshawar,34.0556,73.4167
22310,Ayubia,NWFP Peshawar,33.5981,73.6741
22320,Chhangla Gali (Seasonal),NWFP Peshawar,33.5981,73.6741
22330,Kaira Gali,NWFP Peshawar,33.5981,73.6741
22331,Pallak,NWFP Peshawar,33.5981,73.6741
22340,Seer,Federal Capial &AJK,27.7833,67.6167
22350,Nagritutial,Federal Capial &AJK,33.5981,73.6741
22351,Chanali,Federal Capial &AJK,33.5981,73.6741
22360,Lora,Federal Capial &AJK,33.8833,73.2833
22361,Khoyan,Federal Capial &AJK,32.8556,74.3222
22370,Ghambir,Federal Capial &AJK,26.4944,67.7472
22371,Phalla,Federal Capial &AJK,33.5981,73.6741
22400,Birote,Federal Capial &AJK,33.8408,72.2114
22401,Darwaza,Federal Capial &AJK,33.8408,72.2114
22410,Bakote,Federal Capial &AJK,34.1083,73.4917
22411,Khan Khurd,Federal Capial &AJK,34.1,73.4806
22420,Mulya,Federal Capial &AJK,25.4953,65.7289
22421,Sangal,Federal Capial &AJK,25.4953,65.7289
22500,Havelian,NWFP Peshawar,34.05,73.1667
22501,Takiya Sheikhan,NWFP Peshawar,33.9057,73.408
22510,Pak Ordinance Factory Havelian,NWFP Peshawar,34.0249,72.5374
22511,Chamba,NWFP Peshawar,34.0333,73.1
22520,Ammunition Depot Havelian,NWFP Peshawar,33.9843,73.1773
22530,Rajoya,NWFP Peshawar,33.9843,73.1773
22531,Ghora Baz Gran,NWFP Peshawar,33.9843,73.1773
22550,Nara,NWFP Peshawar,34.3681,72.91
22551,Sajji Kot,NWFP Peshawar,34.0278,73.2722
22560,Maira Bala,NWFP Peshawar,33.9843,73.1773
22570,Satura,NWFP Peshawar,33.8839,72.945
22571,Dakhan,NWFP Peshawar,33.8839,72.945
22580,Halli,NWFP Peshawar,34.1,73.0833
22581,Kohmal,NWFP Peshawar,34.1833,73.0667
22584,Baldher,NWFP Peshawar,34.0167,73.1
22585,Bagra,NWFP Peshawar,33.3775,72.7928
22590,Sarai Saleh,NWFP Peshawar,33.9872,72.9847
22591,Govt.Poly Tech.Instt.,NWFP Peshawar,33.9872,72.9847
22600,Rehana,NWFP Peshawar,33.8083,73.025
22601,Nurdi,NWFP Peshawar,33.8083,73.025
22620,Haripur City Nd,NWFP Peshawar,33.1227,71.9342
22621,Bandi Munim,NWFP Peshawar,33.8661,72.9308
22630,Haripur Telephone Factory,NWFP Peshawar,27.35,67.7
22631,Mirpur,NWFP Peshawar,27.35,67.7
22640,Haripur Central Jail,NWFP Peshawar,33.062,72.2413
22650,Khanpur (Hazara),NWFP Peshawar,33.7742,72.8808
22651,Najaf Pur,NWFP Peshawar,33.7742,72.8808
22660,Kot Najibullah,NWFP Peshawar,33.935,72.8547
22661,New Pind Khan Khel,NWFP Peshawar,33.9231,72.8115
22670,Farooqia,Norhern Punajb Rawalpindi,32.6389,74.3611
22671,Hattar,Norhern Punajb Rawalpindi,32.6389,74.3611
22680,Kangra Township,NWFP Peshawar,33.062,72.2413
22690,Panian,NWFP Peshawar,33.9733,72.8508
22691,Bhera,NWFP Peshawar,32.4819,72.91
22700,Mankarai,NWFP Peshawar,34.1681,73.0715
