Postal Code,Place Name,State,County,City,Latitude,Longitude
5111,Bürmoos,Salzburg,Politischer Bezirk Salzburg Umgebung,Bürmoos,47.9834,12.9179
5112,Lamprechtshausen,Salzburg,Politischer Bezirk Salzburg Umgebung,Lamprechtshausen,47.9833,12.95
5113,Sankt Georgen bei Salzburg,Salzburg,Politischer Bezirk Salzburg Umgebung,Sankt Georgen bei Salzburg,47.9908,12.885
5114,Göming,Salzburg,Politischer Bezirk Salzburg Umgebung,Göming,47.9511,12.955
5120,Ostermiething,Oberösterreich,Politischer Bezirk Braunau am Inn,Ostermiething,48.0464,12.8294
5121,Haigermoos,Oberösterreich,Politischer Bezirk Braunau am Inn,Haigermoos,48.045,12.8818
5122,Überackern,Oberösterreich,Politischer Bezirk Braunau am Inn,Überackern,48.1929,12.8743
5131,Franking,Oberösterreich,Politischer Bezirk Braunau am Inn,Franking,48.0522,12.9117
5132,Geretsberg,Oberösterreich,Politischer Bezirk Braunau am Inn,Geretsberg,48.0893,12.934
5133,Geretsberg,Oberösterreich,Politischer Bezirk Braunau am Inn,Geretsberg,48.0893,12.934
5134,Handenberg,Oberösterreich,Politischer Bezirk Braunau am Inn,Handenberg,48.1336,13.0075
5141,Mühlbach,Oberösterreich,Politischer Bezirk Braunau am Inn,Moosdorf,48.0458,12.9885
5142,Feldkirchen bei Mattighofen,Oberösterreich,Politischer Bezirk Braunau am Inn,Feldkirchen bei Mattighofen,48.0678,13.0448
5143,Feldkirchen bei Mattighofen,Oberösterreich,Politischer Bezirk Braunau am Inn,Feldkirchen bei Mattighofen,48.0678,13.0448
5144,Handenberg,Oberösterreich,Politischer Bezirk Braunau am Inn,Handenberg,48.1336,13.0075
5145,Neukirchen an der Enknach,Oberösterreich,Politischer Bezirk Braunau am Inn,Neukirchen an der Enknach,48.1783,13.0501
5151,Nußdorf am Haunsberg,Salzburg,Politischer Bezirk Salzburg Umgebung,Nußdorf am Haunsberg,47.9594,13.0092
5152,Dorfbeuern,Salzburg,Politischer Bezirk Salzburg Umgebung,Dorfbeuern,48.0167,13.0167
5161,Elixhausen,Salzburg,Politischer Bezirk Salzburg Umgebung,Elixhausen,47.8667,13.0667
5162,Seekirchen am Wallersee,Salzburg,Politischer Bezirk Salzburg Umgebung,Seekirchen am Wallersee,47.9,13.1333
5163,Palting,Oberösterreich,Politischer Bezirk Braunau am Inn,Palting,48.0154,13.1271
5164,Seeham,Salzburg,Politischer Bezirk Salzburg Umgebung,Seeham,47.9667,13.0833
5165,Nußdorf am Haunsberg,Salzburg,Politischer Bezirk Salzburg Umgebung,Nußdorf am Haunsberg,47.9594,13.0092
5166,Perwang am Grabensee,Oberösterreich,Politischer Bezirk Braunau am Inn,Perwang am Grabensee,48.0069,13.083
5201,Seekirchen am Wallersee,Salzburg,Politischer Bezirk Salzburg Umgebung,Seekirchen am Wallersee,47.9,13.1333
5202,Oberhofen am Irrsee,Oberösterreich,Politischer Bezirk Vöcklabruck,Oberhofen am Irrsee,47.95,13.3
5203,Seekirchen am Wallersee,Salzburg,Politischer Bezirk Salzburg Umgebung,Seekirchen am Wallersee,47.9,13.1333
5204,Weißenkirchen im Attergau,Oberösterreich,Politischer Bezirk Vöcklabruck,Weißenkirchen im Attergau,47.9333,13.3833
5205,Schleedorf,Salzburg,Politischer Bezirk Salzburg Umgebung,Schleedorf,47.95,13.15
5211,Lengau,Oberösterreich,Politischer Bezirk Braunau am Inn,Lengau,48.0059,13.2159
5212,Lengau,Oberösterreich,Politischer Bezirk Braunau am Inn,Lengau,48.0059,13.2159
5221,Lochen,Oberösterreich,Politischer Bezirk Braunau am Inn,Lochen,48.008,13.1798
5222,Munderfing,Oberösterreich,Politischer Bezirk Braunau am Inn,Munderfing,48.0704,13.1816
5223,Pfaffstätt,Oberösterreich,Politischer Bezirk Braunau am Inn,Pfaffstätt,48.0768,13.1439
5224,Auerbach,Oberösterreich,Politischer Bezirk Braunau am Inn,Auerbach,48.0642,13.1087
5225,Jeging,Oberösterreich,Politischer Bezirk Braunau am Inn,Jeging,48.0483,13.1481
5230,Mattighofen,Oberösterreich,Politischer Bezirk Braunau am Inn,Mattighofen,48.1073,13.1508
5231,Schalchen,Oberösterreich,Politischer Bezirk Braunau am Inn,Schalchen,48.205,13.217
5232,Kirchberg bei Mattighofen,Oberösterreich,Politischer Bezirk Braunau am Inn,Kirchberg bei Mattighofen,48.0389,13.1152
5233,Pischelsdorf am Engelbach,Oberösterreich,Politischer Bezirk Braunau am Inn,Pischelsdorf am Engelbach,48.1299,13.0837
5241,Maria Schmolln,Oberösterreich,Politischer Bezirk Braunau am Inn,Maria Schmolln,48.1382,13.2198
5242,Maria Schmolln,Oberösterreich,Politischer Bezirk Braunau am Inn,Maria Schmolln,48.1382,13.2198
5251,Höhnhart,Oberösterreich,Politischer Bezirk Braunau am Inn,Höhnhart,48.1659,13.2675
5252,Aspach,Oberösterreich,Politischer Bezirk Braunau am Inn,Aspach,48.1857,13.3044
5261,Helpfau-Uttendorf,Oberösterreich,Politischer Bezirk Braunau am Inn,Helpfau-Uttendorf,48.1551,13.1176
5270,Moosbach,Oberösterreich,Politischer Bezirk Braunau am Inn,Moosbach,48.2081,13.1642
5271,Moosbach,Oberösterreich,Politischer Bezirk Braunau am Inn,Moosbach,48.2081,13.1642
5272,Moosbach,Oberösterreich,Politischer Bezirk Braunau am Inn,Moosbach,48.2081,13.1642
5273,Roßbach,Oberösterreich,Politischer Bezirk Braunau am Inn,Roßbach,48.2007,13.2544
5274,Burgkirchen,Oberösterreich,Politischer Bezirk Braunau am Inn,Burgkirchen,48.2044,13.0999
5280,Sankt Peter am Hart,Oberösterreich,Politischer Bezirk Braunau am Inn,Sankt Peter am Hart,48.2527,13.0961
5282,Burgkirchen,Oberösterreich,Politischer Bezirk Braunau am Inn,Burgkirchen,48.2044,13.0999
5300,Hallwang,Salzburg,Politischer Bezirk Salzburg Umgebung,Hallwang,47.85,13.0833
5301,Eugendorf,Salzburg,Politischer Bezirk Salzburg Umgebung,Eugendorf,47.8667,13.1167
5302,Eugendorf,Salzburg,Politischer Bezirk Salzburg Umgebung,Eugendorf,47.8667,13.1167
5303,Thalgau,Salzburg,Politischer Bezirk Salzburg Umgebung,Thalgau,47.8333,13.25
5310,Tiefgraben,Oberösterreich,Politischer Bezirk Vöcklabruck,Tiefgraben,47.8833,13.35
5311,Mondsee,Oberösterreich,Politischer Bezirk Vöcklabruck,Mondsee,47.8565,13.3491
5321,Koppl,Salzburg,Politischer Bezirk Salzburg Umgebung,Koppl,47.8081,13.1556
5322,Hof bei Salzburg,Salzburg,Politischer Bezirk Salzburg Umgebung,Hof bei Salzburg,47.8193,13.2149
5323,Adnet,Salzburg,Politischer Bezirk Hallein,Adnet,47.6833,13.1333
5324,Hintersee,Salzburg,Politischer Bezirk Salzburg Umgebung,Hintersee,47.7,13.2833
5325,Plainfeld,Salzburg,Politischer Bezirk Salzburg Umgebung,Plainfeld,47.8333,13.1833
5330,Fuschl am See,Salzburg,Politischer Bezirk Salzburg Umgebung,Fuschl am See,47.8,13.3
5340,Sankt Gilgen,Salzburg,Politischer Bezirk Salzburg Umgebung,Sankt Gilgen,47.7667,13.3667
5342,Sankt Gilgen,Salzburg,Politischer Bezirk Salzburg Umgebung,Sankt Gilgen,47.7667,13.3667
5350,Strobl,Salzburg,Politischer Bezirk Salzburg Umgebung,Strobl,47.7167,13.4833
5351,Bad Ischl,Oberösterreich,Politischer Bezirk Gmunden,Bad Ischl,47.7111,13.6189
5360,St.Wolfgang i.Salzkammergut,Oberösterreich,Politischer Bezirk Gmunden,St. Wolfgang im Salzkammergut,47.7398,13.4459
5400,Oberalm,Salzburg,Politischer Bezirk Hallein,Oberalm,47.7,13.1
5411,Oberalm,Salzburg,Politischer Bezirk Hallein,Oberalm,47.7,13.1
5412,Hallein,Salzburg,Politischer Bezirk Hallein,Hallein,47.6833,13.1
5421,Krispl,Salzburg,Politischer Bezirk Hallein,Krispl,47.7167,13.1833
5422,Hallein,Salzburg,Politischer Bezirk Hallein,Hallein,47.6833,13.1
5423,Sankt Koloman,Salzburg,Politischer Bezirk Hallein,Sankt Koloman,47.6333,13.2
5424,Bad Vigaun,Salzburg,Politischer Bezirk Hallein,Bad Vigaun,47.6703,13.177
5431,Kuchl,Salzburg,Politischer Bezirk Hallein,Kuchl,47.6265,13.1448
5440,Scheffau am Tennengebirge,Salzburg,Politischer Bezirk Hallein,Scheffau am Tennengebirge,47.5883,13.2202
5441,Abtenau,Salzburg,Politischer Bezirk Hallein,Abtenau,47.5637,13.346
5442,Abtenau,Salzburg,Politischer Bezirk Hallein,Abtenau,47.5637,13.346
5450,Werfen,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Werfen,47.4667,13.1833
5451,Werfen,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Werfen,47.4667,13.1833
5452,Werfen,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Werfen,47.4667,13.1833
5453,Werfenweng,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Werfenweng,47.4667,13.25
5500,Pfarrwerfen,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Pfarrwerfen,47.4573,13.2053
5505,Mühlbach am Hochkönig,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Mühlbach am Hochkönig,47.3667,13.1333
5511,Hüttau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Hüttau,47.4167,13.3
5521,Hüttau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Hüttau,47.4167,13.3
5522,St.Martin am Tennengebirge,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Sankt Martin am Tennengebirge,47.5145,13.4316
5523,Annaberg-Lungötz,Salzburg,Politischer Bezirk Hallein,Annaberg-Lungötz,47.5028,13.4453
5524,Annaberg-Lungötz,Salzburg,Politischer Bezirk Hallein,Annaberg-Lungötz,47.5028,13.4453
5531,Eben im Pongau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Eben im Pongau,47.4,13.4
5532,Filzmoos,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Filzmoos,47.4333,13.5167
5541,Flachau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Flachau,47.292,13.3991
5542,Flachau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Flachau,47.292,13.3991
5550,Radstadt,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Radstadt,47.3833,13.45
5552,Forstau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Forstau,47.3296,13.5668
5561,Untertauern,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Untertauern,47.3,13.5
5562,Obertauern,Salzburg,Politischer Bezirk Tamsweg,Tweng,47.2496,13.5577
5563,Tweng,Salzburg,Politischer Bezirk Tamsweg,Tweng,47.1833,13.6
5570,Mauterndorf,Salzburg,Politischer Bezirk Tamsweg,Mauterndorf,47.1359,13.6731
5571,Mariapfarr,Salzburg,Politischer Bezirk Tamsweg,Mariapfarr,47.15,13.75
5572,Sankt Andrä im Lungau,Salzburg,Politischer Bezirk Tamsweg,Sankt Andrä im Lungau,47.15,13.7833
5573,Weißpriach,Salzburg,Politischer Bezirk Tamsweg,Weißpriach,47.2253,13.6527
5574,Göriach,Salzburg,Politischer Bezirk Tamsweg,Göriach,47.1667,13.7667
5580,Lessach,Salzburg,Politischer Bezirk Tamsweg,Lessach,47.1833,13.8167
5581,Sankt Margarethen im Lungau,Salzburg,Politischer Bezirk Tamsweg,Sankt Margarethen im Lungau,47.0833,13.6833
5582,Sankt Margarethen im Lungau,Salzburg,Politischer Bezirk Tamsweg,Sankt Margarethen im Lungau,47.0833,13.6833
5583,Muhr,Salzburg,Politischer Bezirk Tamsweg,Muhr,47.1167,13.5
5584,Zederhaus,Salzburg,Politischer Bezirk Tamsweg,Zederhaus,47.15,13.5
5585,Unternberg,Salzburg,Politischer Bezirk Tamsweg,Unternberg,47.1022,13.7446
5591,Ramingstein,Salzburg,Politischer Bezirk Tamsweg,Ramingstein,47.0667,13.8333
5592,Thomatal,Salzburg,Politischer Bezirk Tamsweg,Thomatal,47.0667,13.75
5600,Sankt Johann im Pongau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Sankt Johann im Pongau,47.35,13.2
5602,Sankt Johann im Pongau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Sankt Johann im Pongau,47.35,13.2
5603,Kleinarl,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Kleinarl,47.2772,13.3195
5611,Großarl,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Großarl,47.2333,13.2
5612,Hüttschlag,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Hüttschlag,47.1667,13.2333
5620,Schwarzach im Pongau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Schwarzach im Pongau,47.3167,13.15
5621,Sankt Veit im Pongau,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Sankt Veit im Pongau,47.3333,13.15
5622,Goldegg,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Goldegg,47.3233,13.0744
5630,Bad Hofgastein,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Bad Hofgastein,47.1667,13.1
5632,Dorfgastein,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Dorfgastein,47.25,13.1
5640,Bad Gastein,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Bad Gastein,47.1155,13.1347
5645,Bad Gastein,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Bad Gastein,47.1155,13.1347
5651,Goldegg,Salzburg,Politischer Bezirk Sankt Johann im Pongau,Goldegg,47.3233,13.0744
5652,Dienten am Hochkönig,Salzburg,Politischer Bezirk Zell am See,Dienten am Hochkönig,47.3667,13
5660,Lend,Salzburg,Politischer Bezirk Zell am See,Lend,47.2986,13.0518
5661,Rauris,Salzburg,Politischer Bezirk Zell am See,Rauris,47.2266,12.9946
5662,Taxenbach,Salzburg,Politischer Bezirk Zell am See,Taxenbach,47.2833,12.9667
5671,Bruck a.d. Großglocknerstr.,Salzburg,Politischer Bezirk Zell am See,Bruck an der Großglocknerstraße,47.2849,12.8602
5672,Fusch a.d. Großglocknerstr.,Salzburg,Politischer Bezirk Zell am See,Fusch an der Großglocknerstraße,47.2333,12.8167
5700,Zell am See,Salzburg,Politischer Bezirk Zell am See,Zell am See,47.3256,12.7944
5710,Kaprun,Salzburg,Politischer Bezirk Zell am See,Kaprun,47.2724,12.7598
5721,Walchen,Salzburg,Politischer Bezirk Zell am See,Piesendorf,47.2833,12.6833
5722,Niedernsill,Salzburg,Politischer Bezirk Zell am See,Niedernsill,47.2833,12.65
5723,Uttendorf,Salzburg,Politischer Bezirk Zell am See,Uttendorf,47.2117,12.6012
5724,Stuhlfelden,Salzburg,Politischer Bezirk Zell am See,Stuhlfelden,47.2833,12.5167
5730,Mittersill,Salzburg,Politischer Bezirk Zell am See,Mittersill,47.2667,12.4833
5731,Mittersill,Salzburg,Politischer Bezirk Zell am See,Mittersill,47.2667,12.4833
5732,Hollersbach im Pinzgau,Salzburg,Politischer Bezirk Zell am See,Hollersbach im Pinzgau,47.2667,12.4167
5733,Bramberg am Wildkogel,Salzburg,Politischer Bezirk Zell am See,Bramberg am Wildkogel,47.2667,12.35
5741,Bramberg am Wildkogel,Salzburg,Politischer Bezirk Zell am See,Bramberg am Wildkogel,47.2667,12.35
5742,Wald im Pinzgau,Salzburg,Politischer Bezirk Zell am See,Wald im Pinzgau,47.25,12.2333
5743,Krimml,Salzburg,Politischer Bezirk Zell am See,Krimml,47.2167,12.1833
5751,Maishofen,Salzburg,Politischer Bezirk Zell am See,Maishofen,47.3667,12.8
5752,Viehhofen,Salzburg,Politischer Bezirk Zell am See,Viehhofen,47.3667,12.7333
5753,Saalbach-Hinterglemm,Salzburg,Politischer Bezirk Zell am See,Saalbach-Hinterglemm,47.3914,12.6364
5754,Saalbach-Hinterglemm,Salzburg,Politischer Bezirk Zell am See,Saalbach-Hinterglemm,47.3768,12.5958
5760,Saalfelden,Salzburg,Politischer Bezirk Zell am See,Saalfelden am Steinernen Meer,47.4268,12.848
5761,Maria Alm a.Steinernen Meer,Salzburg,Politischer Bezirk Zell am See,Maria Alm am Steinernen Meer,47.4126,12.9479
5771,Leogang,Salzburg,Politischer Bezirk Zell am See,Leogang,47.4391,12.7611
6020,Innsbruck,Tirol,Innsbruck Stadt,Innsbruck,47.2627,11.3945
6060,Hall in Tirol,Tirol,Politischer Bezirk Innsbruck,Hall in Tirol,47.2833,11.5167
6063,Rum,Tirol,Politischer Bezirk Innsbruck,Rum,47.2833,11.45
6065,Thaur,Tirol,Politischer Bezirk Innsbruck,Thaur,47.3,11.4667
6067,Hall in Tirol,Tirol,Politischer Bezirk Innsbruck,Hall in Tirol,47.2833,11.5167
6068,Mils,Tirol,Politischer Bezirk Innsbruck,Mils,47.2833,11.5333
6069,Gnadenwald,Tirol,Politischer Bezirk Innsbruck,Gnadenwald,47.3167,11.5667
6070,Ampass,Tirol,Politischer Bezirk Innsbruck,Ampass,47.2667,11.45
6071,Aldrans,Tirol,Politischer Bezirk Innsbruck,Aldrans,47.25,11.45
6072,Lans,Tirol,Politischer Bezirk Innsbruck,Lans,47.2333,11.45
6073,Aldrans,Tirol,Politischer Bezirk Innsbruck,Aldrans,47.25,11.45
6074,Aldrans,Tirol,Politischer Bezirk Innsbruck,Aldrans,47.25,11.45
6075,Tulfes,Tirol,Politischer Bezirk Innsbruck,Tulfes,47.25,11.5333
6080,Innsbruck,Tirol,Innsbruck Stadt,Innsbruck,47.2627,11.3945
6082,Patsch,Tirol,Politischer Bezirk Innsbruck,Patsch,47.2,11.4167
6083,Ellbögen,Tirol,Politischer Bezirk Innsbruck,Ellbögen,47.1667,11.45
6091,Natters,Tirol,Politischer Bezirk Innsbruck,Natters,47.2341,11.3734
6092,Birgitz,Tirol,Politischer Bezirk Innsbruck,Birgitz,47.2354,11.2992
6094,Axams,Tirol,Politischer Bezirk Innsbruck,Axams,47.2311,11.2789
6095,Grinzens,Tirol,Politischer Bezirk Innsbruck,Grinzens,47.2265,11.3131
6100,Leutasch,Tirol,Politischer Bezirk Innsbruck,Leutasch,47.3689,11.144
6103,Reith bei Seefeld,Tirol,Politischer Bezirk Innsbruck,Reith bei Seefeld,47.3,11.2
6105,Leutasch,Tirol,Politischer Bezirk Innsbruck,Leutasch,47.3689,11.144
6108,Scharnitz,Tirol,Politischer Bezirk Innsbruck,Scharnitz,47.389,11.2645
6111,Volders,Tirol,Politischer Bezirk Innsbruck,Volders,47.2833,11.5667
6112,Wattens,Tirol,Politischer Bezirk Innsbruck,Wattens,47.2833,11.6
6113,Wattenberg,Tirol,Politischer Bezirk Innsbruck,Wattenberg,47.2833,11.6
6114,Kolsass,Tirol,Politischer Bezirk Innsbruck,Kolsass,47.2833,11.6333
6115,Kolsassberg,Tirol,Politischer Bezirk Innsbruck,Kolsassberg,47.3,11.6333
6121,Baumkirchen,Tirol,Politischer Bezirk Innsbruck,Baumkirchen,47.3,11.5667
6122,Fritzens,Tirol,Politischer Bezirk Innsbruck,Fritzens,47.3,11.5833
6123,Terfens,Tirol,Politischer Bezirk Schwaz,Terfens,47.3167,11.65
6130,Schwaz,Tirol,Politischer Bezirk Schwaz,Schwaz,47.3517,11.7101
6133,Weerberg,Tirol,Politischer Bezirk Schwaz,Weerberg,47.3431,11.6895
6134,Vomp,Tirol,Politischer Bezirk Schwaz,Vomp,47.3333,11.6833
6135,Stans,Tirol,Politischer Bezirk Schwaz,Stans,47.3667,11.7167
6136,Pill,Tirol,Politischer Bezirk Schwaz,Pill,47.3167,11.6833
6141,Schönberg im Stubaital,Tirol,Politischer Bezirk Innsbruck,Schönberg im Stubaital,47.1833,11.4167
6142,Mieders,Tirol,Politischer Bezirk Innsbruck,Mieders,47.1667,11.3833
6143,Mühlbachl,Tirol,Politischer Bezirk Innsbruck,Mühlbachl,47.1333,11.45
6145,Navis,Tirol,Politischer Bezirk Innsbruck,Navis,47.1167,11.5333
6150,Trins,Tirol,Politischer Bezirk Innsbruck,Trins,47.0833,11.4167
6152,Trins,Tirol,Politischer Bezirk Innsbruck,Trins,47.0833,11.4167
6154,Vals,Tirol,Politischer Bezirk Innsbruck,Vals,47.0833,11.5611
6156,Gries am Brenner,Tirol,Politischer Bezirk Innsbruck,Gries am Brenner,47.05,11.4833
6157,Obernberg am Brenner,Tirol,Politischer Bezirk Innsbruck,Obernberg am Brenner,47.0167,11.4167
6161,Natters,Tirol,Politischer Bezirk Innsbruck,Natters,47.2341,11.3734
6162,Mutters,Tirol,Politischer Bezirk Innsbruck,Mutters,47.2333,11.3833
6165,Telfes im Stubai,Tirol,Politischer Bezirk Innsbruck,Telfes im Stubai,47.1667,11.3667
6166,Fulpmes,Tirol,Politischer Bezirk Innsbruck,Fulpmes,47.1667,11.35
6167,Neustift im Stubaital,Tirol,Politischer Bezirk Innsbruck,Neustift im Stubaital,47.1167,11.3167
6170,Zirl,Tirol,Politischer Bezirk Innsbruck,Zirl,47.2833,11.2333
6173,Oberperfuss,Tirol,Politischer Bezirk Innsbruck,Oberperfuss,47.2333,11.25
6175,Kematen in Tirol,Tirol,Politischer Bezirk Innsbruck,Kematen in Tirol,47.25,11.2667
6176,Völs,Tirol,Politischer Bezirk Innsbruck,Völs,47.25,11.3333
6178,Unterperfuss,Tirol,Politischer Bezirk Innsbruck,Unterperfuss,47.2667,11.25
6179,Ranggen,Tirol,Politischer Bezirk Innsbruck,Ranggen,47.2667,11.2
6181,Sellrain,Tirol,Politischer Bezirk Innsbruck,Sellrain,47.2167,11.2167
6182,Stams,Tirol,Politischer Bezirk Imst,Stams,47.2667,10.9833
6183,Silz,Tirol,Politischer Bezirk Imst,Silz,47.2667,10.9333
6184,St. Sigmund im Sellrain,Tirol,Politischer Bezirk Innsbruck,St. Sigmund im Sellrain,47.2,11.1
6200,Stans,Tirol,Politischer Bezirk Schwaz,Stans,47.3667,11.7167
6210,Wiesing,Tirol,Politischer Bezirk Schwaz,Wiesing,47.4112,11.7922
6212,Eben am Achensee,Tirol,Politischer Bezirk Schwaz,Eben am Achensee,47.4138,11.7614
6213,Eben am Achensee,Tirol,Politischer Bezirk Schwaz,Eben am Achensee,47.4138,11.7614
6215,Steinberg am Rofan,Tirol,Politischer Bezirk Schwaz,Steinberg am Rofan,47.4351,11.6542
6220,Buch in Tirol,Tirol,Politischer Bezirk Schwaz,Buch in Tirol,47.3667,11.75
6222,Gallzein,Tirol,Politischer Bezirk Schwaz,Gallzein,47.3667,11.7667
6230,Brixlegg,Tirol,Politischer Bezirk Kufstein,Brixlegg,47.4294,11.8779
6232,Münster,Tirol,Politischer Bezirk Kufstein,Münster,47.4216,11.8336
6233,Kramsach,Tirol,Politischer Bezirk Kufstein,Kramsach,47.45,11.8667
6234,Brandenberg,Tirol,Politischer Bezirk Kufstein,Brandenberg,47.4905,11.8946
6235,Reith im Alpbachtal,Tirol,Politischer Bezirk Kufstein,Reith im Alpbachtal,47.4169,11.8779
6236,Alpbach,Tirol,Politischer Bezirk Kufstein,Alpbach,47.3988,11.9437
6240,Rattenberg,Tirol,Politischer Bezirk Kufstein,Rattenberg,47.4333,11.9
6241,Radfeld,Tirol,Politischer Bezirk Kufstein,Radfeld,47.45,11.9167
6250,Kundl,Tirol,Politischer Bezirk Kufstein,Kundl,47.4667,11.9833
6252,Breitenbach am Inn,Tirol,Politischer Bezirk Kufstein,Breitenbach am Inn,47.4833,11.9667
6260,Bruck am Ziller,Tirol,Politischer Bezirk Schwaz,Bruck am Ziller,47.39,11.8512
6261,Strass im Zillertal,Tirol,Politischer Bezirk Schwaz,Strass im Zillertal,47.3956,11.8197
6262,Schlitters,Tirol,Politischer Bezirk Schwaz,Schlitters,47.3667,11.8333
6263,Fügenberg,Tirol,Politischer Bezirk Schwaz,Fügenberg,47.35,11.8333
6264,Fügenberg,Tirol,Politischer Bezirk Schwaz,Fügenberg,47.35,11.8333
6265,Hart im Zillertal,Tirol,Politischer Bezirk Schwaz,Hart im Zillertal,47.3523,11.872
6271,Uderns,Tirol,Politischer Bezirk Schwaz,Uderns,47.3167,11.8667
6272,Emberg,Tirol,Politischer Bezirk Schwaz,Kaltenbach,47.2833,11.8833
6274,Aschau im Zillertal,Tirol,Politischer Bezirk Schwaz,Aschau im Zillertal,47.2618,11.8847
6275,Stumm,Tirol,Politischer Bezirk Schwaz,Stumm,47.2833,11.8833
6276,Stummerberg,Tirol,Politischer Bezirk Schwaz,Stummerberg,47.2833,11.9167
6277,Zellberg,Tirol,Politischer Bezirk Schwaz,Zellberg,47.2333,11.85
6278,Hainzenberg,Tirol,Politischer Bezirk Schwaz,Hainzenberg,47.2179,11.9003
6280,Rohrberg,Tirol,Politischer Bezirk Schwaz,Rohrberg,47.225,11.9083
6281,Gerlos,Tirol,Politischer Bezirk Schwaz,Gerlos,47.2167,12
6283,Schwendau,Tirol,Politischer Bezirk Schwaz,Schwendau,47.1975,11.859
6284,Ramsau im Zillertal,Tirol,Politischer Bezirk Schwaz,Ramsau im Zillertal,47.2038,11.8754
6290,Finkenberg,Tirol,Politischer Bezirk Schwaz,Finkenberg,47.15,11.8333
6292,Schwendau,Tirol,Politischer Bezirk Schwaz,Schwendau,47.1975,11.859
6293,Tux,Tirol,Politischer Bezirk Schwaz,Tux,47.15,11.8333
6294,Tux,Tirol,Politischer Bezirk Schwaz,Tux,47.1587,11.8446
6295,Mayrhofen,Tirol,Politischer Bezirk Schwaz,Mayrhofen,47.1667,11.8667
6300,Wörgl,Tirol,Politischer Bezirk Kufstein,Wörgl,47.4833,12.0667
6305,Itter,Tirol,Politischer Bezirk Kitzbühel,Itter,47.4667,12.1333
6306,Söll,Tirol,Politischer Bezirk Kufstein,Söll,47.5038,12.1922
6311,Wildschönau,Tirol,Politischer Bezirk Kufstein,Wildschönau,47.4062,12.0378
6313,Wildschönau,Tirol,Politischer Bezirk Kufstein,Wildschönau,47.4062,12.0378
6314,Hopfgarten im Brixental,Tirol,Politischer Bezirk Kitzbühel,Hopfgarten im Brixental,47.45,12.1667
6320,Angerberg,Tirol,Politischer Bezirk Kufstein,Angerberg,47.5083,12.025
6321,Angath,Tirol,Politischer Bezirk Kufstein,Angath,47.5,12.0667
6322,Oberndorf,Tirol,Politischer Bezirk Kufstein,Kirchbichl,47.5093,12.1042
6323,Bad Häring,Tirol,Politischer Bezirk Kufstein,Bad Häring,47.5,12.1167
6324,Mariastein,Tirol,Politischer Bezirk Kufstein,Mariastein,47.5333,12.05
6330,Kufstein,Tirol,Politischer Bezirk Kufstein,Kufstein,47.5833,12.1667
6334,Schwoich,Tirol,Politischer Bezirk Kufstein,Schwoich,47.546,12.1405
6335,Thiersee,Tirol,Politischer Bezirk Kufstein,Thiersee,47.5833,12.0667
6336,Langkampfen,Tirol,Politischer Bezirk Kufstein,Langkampfen,47.5511,12.0933
6341,Ebbs,Tirol,Politischer Bezirk Kufstein,Ebbs,47.6333,12.2167
6342,Rettenschöss,Tirol,Politischer Bezirk Kufstein,Rettenschöss,47.6572,12.2687
6343,Erl,Tirol,Politischer Bezirk Kufstein,Erl,47.6833,12.1833
6344,Kössen,Tirol,Politischer Bezirk Kitzbühel,Kössen,47.6699,12.4055
6345,Kössen,Tirol,Politischer Bezirk Kitzbühel,Kössen,47.6699,12.4055
6346,Niederndorferberg,Tirol,Politischer Bezirk Kufstein,Niederndorferberg,47.6696,12.235
6351,Scheffau am Wilden Kaiser,Tirol,Politischer Bezirk Kufstein,Scheffau am Wilden Kaiser,47.5294,12.2514
6352,Ellmau,Tirol,Politischer Bezirk Kufstein,Ellmau,47.5138,12.2994
6353,Going am Wilden Kaiser,Tirol,Politischer Bezirk Kitzbühel,Going am Wilden Kaiser,47.5292,12.3423
