Postal Code,Place Name,State,State Abbreviation,County,City,Latitude,Longitude
4295,?????? / Bukovo,??????? / Plovdiv,PDV,???????? / Purvomaj,?????? / Bukovo,41.95,25.25
4297,????? / Iskra,??????? / Plovdiv,PDV,???????? / Purvomaj,????? / Iskra,41.9333,25.1333
4123,???????? / Chalukovi,??????? / Plovdiv,PDV,???????? / Rakovski,???????? / Chalukovi,42.15,25.0167
4130,??????? / Belozem,??????? / Plovdiv,PDV,???????? / Rakovski,??????? / Belozem,42.2,25.0333
4132,???????? / Boljarino,??????? / Plovdiv,PDV,???????? / Rakovski,???????? / Boljarino,42.2333,25.05
4133,???????? / Shishmanci,??????? / Plovdiv,PDV,???????? / Rakovski,???????? / Shishmanci,42.2167,25
4142,?????? / Strjama,??????? / Plovdiv,PDV,???????? / Rakovski,?????? / Strjama,42.25,24.8833
4143,?????? ???? / Momino selo,??????? / Plovdiv,PDV,???????? / Rakovski,?????? ???? / Momino selo,42.3,24.9
4150,???????? / Rakovski,??????? / Plovdiv,PDV,???????? / Rakovski,,42.3,24.9667
4103,??????? / Bojkovo,??????? / Plovdiv,PDV,?????? / Rodopi,,42,24.6167
4104,?????? / Sitovo,??????? / Plovdiv,PDV,?????? / Rodopi,,41.9333,24.6167
4105,??????? / Lilkovo,??????? / Plovdiv,PDV,?????? / Rodopi,,41.9,24.5833
4106,?????? / Dedovo,??????? / Plovdiv,PDV,?????? / Rodopi,???????? / Khrabrino,42,24.6667
4107,???????? / Brestnik,??????? / Plovdiv,PDV,?????? / Rodopi,???????? / Brestnik,42.05,24.7667
4108,??????? / Markovo,??????? / Plovdiv,PDV,?????? / Rodopi,??????? / Markovo,42.0667,24.7
4109,????????? / Branipole,??????? / Plovdiv,PDV,?????? / Rodopi,????????? / Branipole,42.0833,24.75
4110,???????? / Purvenec,??????? / Plovdiv,PDV,?????? / Rodopi,???????? / Purvenec,42.0667,24.6667
4111,???????? / Khrabrino,??????? / Plovdiv,PDV,?????? / Rodopi,???????? / Khrabrino,42.05,24.65
4112,??????? / Krumovo,??????? / Plovdiv,PDV,?????? / Rodopi,??????? / Krumovo,42.0833,24.8167
4113,??????? / Jagodovo,??????? / Plovdiv,PDV,?????? / Rodopi,??????? / Jagodovo,42.1,24.85
4116,????? / Izvor,??????? / Plovdiv,PDV,?????? / Rodopi,,41.9667,25.05
4124,???????? / Belashhica,??????? / Plovdiv,PDV,?????? / Rodopi,???????? / Belashhica,42.1,24.9296
4207,??????? / Kadievo,??????? / Plovdiv,PDV,?????? / Rodopi,??????? / Kadievo,42.1333,24.6
4208,????????? / Zlatitrap,??????? / Plovdiv,PDV,?????? / Rodopi,????????? / Zlatitrap,42.1167,24.6333
4209,??????? / Orizari,??????? / Plovdiv,PDV,?????? / Rodopi,??????? / Orizari,42.15,24.65
4218,???????? / Calapica,??????? / Plovdiv,PDV,?????? / Rodopi,???????? / Calapica,41.9949,24.939
4224,?????????? / Brestovica,??????? / Plovdiv,PDV,?????? / Rodopi,?????????? / Brestovica,42.0833,24.6
4226,????? / Churen,??????? / Plovdiv,PDV,?????? / Rodopi,,41.95,24.5167
4228,?????? / Ustina,??????? / Plovdiv,PDV,?????? / Rodopi,?????? / Ustina,42.0333,24.5167
4427,????????? / Skobelevo,??????? / Plovdiv,PDV,?????? / Rodopi,,42,24.5333
4114,??????? / Boljarci,??????? / Plovdiv,PDV,?????? / Sadovo,??????? / Boljarci,42.0667,24.9667
4115,????????? / Bogdanica,??????? / Plovdiv,PDV,?????? / Sadovo,????????? / Bogdanica,42.1,25.0333
4117,????????? / Karadzhovo,??????? / Plovdiv,PDV,?????? / Sadovo,????????? / Karadzhovo,42.1,24.9
4118,???????? / Mominsko,??????? / Plovdiv,PDV,?????? / Sadovo,???????? / Mominsko,42.0667,24.9
4119,?????? / Kochevo,??????? / Plovdiv,PDV,?????? / Sadovo,?????? / Kochevo,42.1,24.9167
4120,???????? / Katunica,??????? / Plovdiv,PDV,?????? / Sadovo,???????? / Katunica,42.1,24.8667
4121,??????????? / Cheshnegirovo,??????? / Plovdiv,PDV,?????? / Sadovo,??????????? / Cheshnegirovo,42.1167,24.9667
4122,?????? / Sadovo,??????? / Plovdiv,PDV,?????? / Sadovo,,42.1333,24.9333
4127,???????? / Popovica,??????? / Plovdiv,PDV,?????? / Sadovo,???????? / Popovica,42.1333,25.05
4128,???????? / Akhmatovo,??????? / Plovdiv,PDV,?????? / Sadovo,???????? / Akhmatovo,42.1,25.05
4129,????? / Selci,??????? / Plovdiv,PDV,?????? / Sadovo,????? / Selci,42.1333,25.05
4131,?????? / Milevo,??????? / Plovdiv,PDV,?????? / Sadovo,?????? / Milevo,42.15,25.1
4184,???????? / Dragomir,??????? / Plovdiv,PDV,?????????? / Suedinenie,???????? / Dragomir,42.3667,24.4667
4185,?????? ?????? / Najden Gerovo,??????? / Plovdiv,PDV,?????????? / Suedinenie,?????? ?????? / Najden Gerovo,42.35,24.4833
4187,???????? / Nedelevo,??????? / Plovdiv,PDV,?????????? / Suedinenie,???????? / Nedelevo,42.35,24.6167
4188,????? / Ljuben,??????? / Plovdiv,PDV,?????????? / Suedinenie,????? / Ljuben,42.3667,24.5833
4189,?????????? / Ceretelevo,??????? / Plovdiv,PDV,?????????? / Suedinenie,?????????? / Ceretelevo,42.35,24.6333
4190,?????????? / Suedinenie,??????? / Plovdiv,PDV,?????????? / Suedinenie,,42.2667,24.55
4191,??????? / Pravishhe,??????? / Plovdiv,PDV,?????????? / Suedinenie,??????? / Pravishhe,42.3333,24.55
4192,??????? / Carimir,??????? / Plovdiv,PDV,?????????? / Suedinenie,??????? / Carimir,42.3167,24.6667
4193,????? ?????? / Goljam chardak,??????? / Plovdiv,PDV,?????????? / Suedinenie,????? ?????? / Goljam chardak,42.3,24.6333
4194,????? ?????? / Maluk chardak,??????? / Plovdiv,PDV,?????????? / Suedinenie,????? ?????? / Maluk chardak,42.2833,24.6333
4165,????? ???????? / Staro Zhelezare,??????? / Plovdiv,PDV,?????? / Khisarja,????? ???????? / Staro Zhelezare,42.4333,24.65
4167,???? ???????? / Novo Zhelezare,??????? / Plovdiv,PDV,?????? / Khisarja,???? ???????? / Novo Zhelezare,42.4167,24.6667
4175,???????? / Starosel,??????? / Plovdiv,PDV,?????? / Khisarja,???????? / Starosel,42.4833,24.5667
4176,???????? / Mutenica,??????? / Plovdiv,PDV,?????? / Khisarja,,42.5167,24.6167
4177,????????? / Krustevich,??????? / Plovdiv,PDV,?????? / Khisarja,????????? / Krustevich,42.4833,24.4333
4178,???????? / Krasnovo,??????? / Plovdiv,PDV,?????? / Khisarja,???????? / Krasnovo,42.4667,24.4833
4179,???????? / Panicheri,??????? / Plovdiv,PDV,?????? / Khisarja,???????? / Panicheri,42.45,24.6167
4180,?????? / Khisarja,??????? / Plovdiv,PDV,?????? / Khisarja,,42.5,24.7
4181,????????? / Chernichevo,??????? / Plovdiv,PDV,?????? / Khisarja,????????? / Chernichevo,42.4333,24.7
4182,???????? / Belovica,??????? / Plovdiv,PDV,?????? / Khisarja,???????? / Belovica,42.4167,24.5333
4183,???? ??????? / Malo Krushevo,??????? / Plovdiv,PDV,?????? / Khisarja,,42.4167,24.4833
4361,??????? / Mikhilci,??????? / Plovdiv,PDV,?????? / Khisarja,,42.5708,24.8896
4220,?????? / Krichim,??????? / Plovdiv,PDV,?????? / Krichim,,42.05,24.4667
4225,???????? / Perushhica,??????? / Plovdiv,PDV,???????? / Perushhica,,42.05,24.55
4210,???????????? / Stambolijski,??????? / Plovdiv,PDV,???????????? / Stambolijski,,41.9949,24.939
4219,?????? ?????? / Joakim Gruevo,??????? / Plovdiv,PDV,???????????? / Stambolijski,?????? ?????? / Joakim Gruevo,41.9949,24.939
4221,???? ???? / Novo selo,??????? / Plovdiv,PDV,???????????? / Stambolijski,???? ???? / Novo selo,42.1,24.4833
4222,????????? / Trivodici,??????? / Plovdiv,PDV,???????????? / Stambolijski,????????? / Trivodici,42.1333,24.4667
4223,??????? ?????? / Kurtovo Konare,??????? / Plovdiv,PDV,???????????? / Stambolijski,??????? ?????? / Kurtovo Konare,42.1,24.5
4101,?????? / Kuklen,??????? / Plovdiv,PDV,?????? / Kuklen,,42.0333,24.7833
4102,???? / Ruen,??????? / Plovdiv,PDV,?????? / Kuklen,,42.0167,24.8167
4125,???????? / Gulubovo,??????? / Plovdiv,PDV,?????? / Kuklen,,42.0167,24.7167
4126,??? ?????? / Car Kalojan,??????? / Plovdiv,PDV,?????? / Kuklen,,42.1,24.9296
4258,?????? / Javrovo,??????? / Plovdiv,PDV,?????? / Kuklen,,42,24.8
4259,???????? / Dobraluk,??????? / Plovdiv,PDV,?????? / Kuklen,,41.95,24.75
4330,????? / Sopot,??????? / Plovdiv,PDV,????? / Sopot,,42.65,24.75
4331,????? / Anevo,??????? / Plovdiv,PDV,????? / Sopot,????? / Anevo,42.65,24.7333
2360,??????? / Breznik,?????? / Pernik,PER,??????? / Breznik,,42.7414,22.8981
2364,??????? / Vidrica,?????? / Pernik,PER,??????? / Breznik,,42.7608,22.8619
2365,?????? / Babica,?????? / Pernik,PER,??????? / Breznik,,42.7333,22.95
2366,??? / Goz,?????? / Pernik,PER,??????? / Breznik,,42.75,22.95
2367,????? ??????? / Dolni Romanci,?????? / Pernik,PER,??????? / Breznik,,42.7667,22.9
2368,????? / Arzan,?????? / Pernik,PER,??????? / Breznik,,42.7667,22.9333
2369,???????? / Slakovci,?????? / Pernik,PER,??????? / Breznik,???????? / Slakovci,42.6931,22.9108
2370,??????? / Krasava,?????? / Pernik,PER,??????? / Breznik,,42.8,22.8667
2371,????? ??????? / Gorni Romanci,?????? / Pernik,PER,??????? / Breznik,,42.7836,22.8881
2372,??????? / Brusnik,?????? / Pernik,PER,??????? / Breznik,,42.8333,22.8333
2373,????????? / Ozurnovci,?????? / Pernik,PER,??????? / Breznik,,42.8,22.8667
2374,?????? / Zavala,?????? / Pernik,PER,??????? / Breznik,,42.8256,22.7972
2375,???????? / Velkovci,?????? / Pernik,PER,??????? / Breznik,???????? / Velkovci,42.6661,22.9428
2376,????????? / Jaroslavci,?????? / Pernik,PER,??????? / Breznik,,42.8142,22.8222
2378,?????? / Sopica,?????? / Pernik,PER,??????? / Breznik,,42.6772,22.9208
2379,?????? / Konska,?????? / Pernik,PER,??????? / Breznik,,42.7325,22.8436
2380,??????? / Rezhanci,?????? / Pernik,PER,??????? / Breznik,,42.7208,22.8467
2381,????? / Gurlo,?????? / Pernik,PER,??????? / Breznik,,42.7667,22.85
2382,???????? / Murtinci,?????? / Pernik,PER,??????? / Breznik,,42.7667,22.8333
2383,??????? / Bilinci,?????? / Pernik,PER,??????? / Breznik,,42.8,22.8167
2384,????? / Rebro,?????? / Pernik,PER,??????? / Breznik,,42.7492,22.7844
2385,????????? ????? / Breznishki izvor,?????? / Pernik,PER,??????? / Breznik,,42.7333,22.8
2386,???????? / Krivonos,?????? / Pernik,PER,??????? / Breznik,,42.7406,22.7586
2387,??????? / Sadovik,?????? / Pernik,PER,??????? / Breznik,,42.7167,22.8167
2388,?????? / Banishhe,?????? / Pernik,PER,??????? / Breznik,,42.7222,22.7286
2390,???????? / Kosharevo,?????? / Pernik,PER,??????? / Breznik,???????? / Kosharevo,42.6747,22.7744
2391,????????? / Stan'ovci,?????? / Pernik,PER,??????? / Breznik,,42.6765,22.7793
2393,??????? / Giginci,?????? / Pernik,PER,??????? / Breznik,,42.6639,22.8136
2394,?????? / Noevci,?????? / Pernik,PER,??????? / Breznik,?????? / Noevci,42.6794,22.8711
2395,????????? / Begunovci,?????? / Pernik,PER,??????? / Breznik,,42.7,22.8333
2396,??????????? / Nepraznenci,?????? / Pernik,PER,??????? / Breznik,,42.6667,22.8667
2397,????? ??????? / Dolna Sekirna,?????? / Pernik,PER,??????? / Breznik,????? ??????? / Dolna Sekirna,42.6731,22.7231
2398,??????? / Dushinci,?????? / Pernik,PER,??????? / Breznik,,42.7083,22.6706
2399,????? ??????? / Gorna Sekirna,?????? / Pernik,PER,??????? / Breznik,????? ??????? / Dolna Sekirna,42.6769,22.6681
2392,????????? / Gabrovdol,?????? / Pernik,PER,????? / Zemen,,42.6453,22.7925
2434,??????? / Elovdol,?????? / Pernik,PER,????? / Zemen,,42.6228,22.7447
2435,??????? / Berende,?????? / Pernik,PER,????? / Zemen,,42.6167,22.8167
2437,?????? / Mureno,?????? / Pernik,PER,????? / Zemen,,42.6275,22.7222
2438,?????? / Padine,?????? / Pernik,PER,????? / Zemen,,42.6833,22.7333
2439,????? ?????? / Gorna Vrabcha,?????? / Pernik,PER,????? / Zemen,,42.6044,22.7306
2440,????? / Zemen,?????? / Pernik,PER,????? / Zemen,,42.4789,22.7492
2441,?????????? / Blateshnica,?????? / Pernik,PER,????? / Zemen,,42.45,22.7764
2442,??????? / Zhabljano,?????? / Pernik,PER,????? / Zemen,,42.4928,22.7867
2443,?????? / Peshhera,?????? / Pernik,PER,????? / Zemen,,42.5036,22.7506
2444,????????? / Kalotinci,?????? / Pernik,PER,????? / Zemen,,42.5372,22.7214
2445,????? ????? / Vranja stena,?????? / Pernik,PER,????? / Zemen,,42.5239,22.7344
2446,?????? / Rajanci,?????? / Pernik,PER,????? / Zemen,,42.5306,22.6686
2456,?????? ??? / Smirov dol,?????? / Pernik,PER,????? / Zemen,,42.5625,22.7286
2457,????? / Divlja,?????? / Pernik,PER,????? / Zemen,,42.5689,22.7017
2458,????? ?????? / Dolna Vrabcha,?????? / Pernik,PER,????? / Zemen,,42.5667,22.7333
2459,????? ????????? / Gorna Glogovica,?????? / Pernik,PER,????? / Zemen,,42.6225,22.6753
2498,???????? / Odranica,?????? / Pernik,PER,????? / Zemen,,42.6333,22.6333
2429,???????? / Egulnica,?????? / Pernik,PER,????????? / Kovachevci,,42.4667,22.85
2431,?????? / Kalishhe,?????? / Pernik,PER,????????? / Kovachevci,?????? / Kalishhe,42.4881,22.8356
2433,????? / Lobosh,?????? / Pernik,PER,????????? / Kovachevci,,42.5,22.8167
2436,?????? / Chepino,?????? / Pernik,PER,????????? / Kovachevci,,42.6164,22.7875
2448,?????? / Kosacha,?????? / Pernik,PER,????????? / Kovachevci,,42.5667,22.85
2449,?????? / Svetlja,?????? / Pernik,PER,????????? / Kovachevci,,42.5964,22.7975
2450,????????? / Kovachevci,?????? / Pernik,PER,????????? / Kovachevci,,42.5508,22.8169
2451,????????? / Rakilovci,?????? / Pernik,PER,????????? / Kovachevci,,42.55,22.8167
2300,?????? / Pernik,?????? / Pernik,PER,?????? / Pernik,,42.6,23.0333
2340,????? ???? / Cherna gora,?????? / Pernik,PER,?????? / Pernik,????? ???? / Cherna gora,42.5999,22.9503
2341,???????? ??? / Bogdanov dol,?????? / Pernik,PER,?????? / Pernik,???????? ??? / Bogdanov dol,42.574,23.0744
2342,???????? / Leskovec,?????? / Pernik,PER,?????? / Pernik,,42.5919,22.9111
2343,??????? / Rudarci,?????? / Pernik,PER,?????? / Pernik,??????? / Rudarci,42.5833,23.1667
2344,??????? / Studena,?????? / Pernik,PER,?????? / Pernik,??????? / Studena,42.5333,23.1333
2345,?????? / Bosnek,?????? / Pernik,PER,?????? / Pernik,,42.4833,23.1833
2346,?????????? / Chujpetlovo,?????? / Pernik,PER,?????? / Pernik,,42.574,23.0744
2347,???????? / Kladnica,?????? / Pernik,PER,?????? / Pernik,???????? / Kladnica,42.5667,23.1833
2348,?????? ?????? / Golemo Buchino,?????? / Pernik,PER,?????? / Pernik,?????? ?????? / Golemo Buchino,42.6333,23.1167
2349,?????? ??? / Kralev dol,?????? / Pernik,PER,?????? / Pernik,?????? ??? / Kralev dol,42.574,23.0744
2350,???????? / Divotino,?????? / Pernik,PER,?????? / Pernik,???????? / Divotino,42.6667,23.05
2351,????????? / Dragichevo,?????? / Pernik,PER,?????? / Pernik,????????? / Dragichevo,42.6167,23.1833
2352,????? / Ljulin,?????? / Pernik,PER,?????? / Pernik,????? / Ljulin,42.6333,23.0833
2353,?????? / Meshhica,?????? / Pernik,PER,?????? / Pernik,?????? / Meshhica,42.6678,22.9972
2354,????????? / Vitanovci,?????? / Pernik,PER,?????? / Pernik,????????? / Vitanovci,42.6467,22.9828
2355,?????????? / Jardzhilovci,?????? / Pernik,PER,?????? / Pernik,?????????? / Jardzhilovci,42.6325,22.9408
2356,??????? / Zidarci,?????? / Pernik,PER,?????? / Pernik,,42.6494,22.9544
2357,?????? / Rasnik,?????? / Pernik,PER,?????? / Pernik,?????? / Rasnik,42.7017,22.9972
2358,?????? / Viskjar,?????? / Pernik,PER,?????? / Pernik,,42.7153,22.9622
2359,????? / Raduj,?????? / Pernik,PER,?????? / Pernik,,42.6589,23.0168
2377,??????? ??? / Selishhen dol,?????? / Pernik,PER,?????? / Pernik,,42.6569,22.9097
2400,??????? / Radomir,?????? / Pernik,PER,??????? / Radomir,,42.5444,22.9578
2406,????????? / Nikolaevo,?????? / Pernik,PER,??????? / Radomir,,42.5517,22.9322
2407,????????? / Bornarevo,?????? / Pernik,PER,??????? / Radomir,,42.5333,22.9333
2408,??????? ?????? / Chervena mogila,?????? / Pernik,PER,??????? / Radomir,,42.5167,23.0167
2409,???????? / Kopanica,?????? / Pernik,PER,??????? / Radomir,???????? / Kopanica,42.5667,22.9167
2410,?????? / Drugan,?????? / Pernik,PER,??????? / Radomir,?????? / Drugan,42.4833,23.0833
2411,???????? / Vladimir,?????? / Pernik,PER,??????? / Radomir,,42.4333,23.0833
2412,????? ???? / Staro selo,?????? / Pernik,PER,??????? / Radomir,,42.45,23.15
2413,????? ??????? / Dolni Rakovec,?????? / Pernik,PER,??????? / Radomir,????? ??????? / Dolni Rakovec,42.4667,23
2414,????????? / Stefanovo,?????? / Pernik,PER,??????? / Radomir,????????? / Stefanovo,42.4833,23
2415,????? / Izvor,?????? / Pernik,PER,??????? / Radomir,????? / Izvor,42.7333,22.8
2416,?????? ??? / Debeli lag,?????? / Pernik,PER,??????? / Radomir,,42.4581,22.8678
2417,????????? / Negovanci,?????? / Pernik,PER,??????? / Radomir,,42.45,22.95
2418,??????? / Ugljarci,?????? / Pernik,PER,??????? / Radomir,,42.3833,22.8833
2419,????? ?????? / Gorna Dikanja,?????? / Pernik,PER,??????? / Radomir,,42.4167,23.1833
2420,????? ?????? / Dolna Dikanja,?????? / Pernik,PER,??????? / Radomir,????? ?????? / Dolna Dikanja,42.4333,23.1167
2421,???????? / Klenovik,?????? / Pernik,PER,??????? / Radomir,???????? / Klenovik,42.4167,22.9167
2422,????????? / Kondofrej,?????? / Pernik,PER,??????? / Radomir,,42.4278,23.005
2423,????? / Zhedna,?????? / Pernik,PER,??????? / Radomir,,42.4167,22.9667
2424,??????? / Kasilag,?????? / Pernik,PER,??????? / Radomir,,42.4192,22.9606
2425,??????? / Chukovec,?????? / Pernik,PER,??????? / Radomir,,42.4167,23.0333
2426,???????? / Gulubnik,?????? / Pernik,PER,??????? / Radomir,???????? / Gulubnik,42.4,23.0833
2427,????????? / Bajkalsko,?????? / Pernik,PER,??????? / Radomir,,42.4039,22.8286
2428,??????????? / Dragomirovo,?????? / Pernik,PER,??????? / Radomir,,42.4069,22.8264
2430,???? / Dren,?????? / Pernik,PER,??????? / Radomir,???? / Dren,42.4167,23.15
2432,?????? / Zhitusha,?????? / Pernik,PER,??????? / Radomir,,42.4167,22.9333
2447,??????? / Radibosh,?????? / Pernik,PER,??????? / Radomir,,42.55,22.8667
2452,?????? / Priboj,?????? / Pernik,PER,??????? / Radomir,,42.4967,22.9164
2453,???????? / Belanica,?????? / Pernik,PER,??????? / Radomir,,42.4878,22.9522
2454,???????? / Boboraci,?????? / Pernik,PER,??????? / Radomir,,42.5507,22.7926
2460,???? / Trun,?????? / Pernik,PER,???? / Trun,,42.8353,22.6517
2463,????????? / Glogovica,?????? / Pernik,PER,???? / Trun,,42.7919,22.6675
2464,????????? / Ezdimirci,?????? / Pernik,PER,???? / Trun,,42.8125,22.6897
2465,??????? / Lomnica,?????? / Pernik,PER,???? / Trun,,42.8722,22.6292
2466,????? / Bankja,?????? / Pernik,PER,???? / Trun,,42.8636,22.6811
2468,????????? / Turokovci,?????? / Pernik,PER,???? / Trun,,42.8253,22.6044
2469,????? / Zabel,?????? / Pernik,PER,???? / Trun,,42.8319,22.5836
2470,?????? / Vrabcha,?????? / Pernik,PER,???? / Trun,,42.8667,22.7067
2471,???????? / Prodancha,?????? / Pernik,PER,???? / Trun,,42.8756,22.7533
2472,????????? / Filipovci,?????? / Pernik,PER,???? / Trun,,42.8186,22.7292
2473,????????? / Butroinci,?????? / Pernik,PER,???? / Trun,,42.8517,22.7447
2474,??????? / Ljalinci,?????? / Pernik,PER,???? / Trun,,42.7722,22.76
2475,????????? / Milk'ovci,?????? / Pernik,PER,???? / Trun,,42.8199,22.6759
2476,???????? / Velinovo,?????? / Pernik,PER,???? / Trun,,42.7872,22.7003
2477,?????????? / Mraketinci,?????? / Pernik,PER,???? / Trun,,42.8131,22.7453
2478,????????? / Nasalevci,?????? / Pernik,PER,???? / Trun,,42.8272,22.5075
2479,?????????? / Cegrilovci,?????? / Pernik,PER,???? / Trun,,42.7828,22.5103
2480,?????????? / Glavanovci,?????? / Pernik,PER,???? / Trun,,42.8172,22.5256
2481,??????? / Jarlovci,?????? / Pernik,PER,???? / Trun,,42.805,22.5542
2482,????????????? / Strezimirovci,?????? / Pernik,PER,???? / Trun,,42.7978,22.4364
2483,?????? / Bokhova,?????? / Pernik,PER,???? / Trun,,42.7675,22.4947
2484,???????? / Slishovci,?????? / Pernik,PER,???? / Trun,,42.8092,22.4664
2485,????? / Vukan,?????? / Pernik,PER,???? / Trun,,42.7747,22.6108
2486,???? / Erul,?????? / Pernik,PER,???? / Trun,,42.7356,22.6644
2487,?????? / Mramor,?????? / Pernik,PER,???? / Trun,,42.7536,22.6139
2488,?????? ????? / Studen izvor,?????? / Pernik,PER,???? / Trun,,42.7897,22.5989
2489,?????????? / Kosturinci,?????? / Pernik,PER,???? / Trun,,42.7647,22.5753
2490,????? ????? / Dolna Melna,?????? / Pernik,PER,???? / Trun,,42.6706,22.5256
2491,????? ????? / Gorna Melna,?????? / Pernik,PER,???? / Trun,,42.725,22.5189
2492,????? / Kushle,?????? / Pernik,PER,???? / Trun,,42.7097,22.5017
2493,????????? / Shipkovica,?????? / Pernik,PER,???? / Trun,,42.65,22.5
2494,???? ???? / Leva reka,?????? / Pernik,PER,???? / Trun,,42.6683,22.5792
2495,?????? / Vidrar,?????? / Pernik,PER,???? / Trun,,42.6742,22.5944
2496,????????? / Gorochevci,?????? / Pernik,PER,???? / Trun,,42.7053,22.5914
2497,???????? / Dok'ovci,?????? / Pernik,PER,???? / Trun,,42.6494,22.6008
2499,????????? / Penk'ovci,?????? / Pernik,PER,???? / Trun,,42.6728,22.5599
5918,?????? / Tatari,?????? / Pleven,PVN,?????? / Belene,?????? / Tatari,43.5667,25.1667
5919,????? / Dekov,?????? / Pleven,PVN,?????? / Belene,????? / Dekov,43.6,25.1
5921,???? ???? / Bjala voda,?????? / Pleven,PVN,?????? / Belene,???? ???? / Bjala voda,43.6333,25.0167
5928,???????????? / Petokladenci,?????? / Pleven,PVN,?????? / Belene,???????????? / Petokladenci,43.5167,25.1167
5930,?????? / Belene,?????? / Pleven,PVN,?????? / Belene,,43.65,25.1167
5937,?????? ???? / Kulina voda,?????? / Pleven,PVN,?????? / Belene,?????? ???? / Kulina voda,43.5833,25.0333
5959,??????? / Somovit,?????? / Pleven,PVN,??????? / Guljanci,??????? / Somovit,43.6833,24.7667
5960,??????? / Guljanci,?????? / Pleven,PVN,??????? / Guljanci,,43.6333,24.7
5961,????? / Kreta,?????? / Pleven,PVN,??????? / Guljanci,????? / Kreta,43.6,24.6667
5962,??????? / Shijakovo,?????? / Pleven,PVN,??????? / Guljanci,??????? / Shijakovo,43.6,24.7167
5967,??????? / Lenkovo,?????? / Pleven,PVN,??????? / Guljanci,??????? / Lenkovo,43.5833,24.7
5968,????????? / Milkovica,?????? / Pleven,PVN,??????? / Guljanci,????????? / Milkovica,43.6333,24.75
5969,????? ??? / Dolni Vit,?????? / Pleven,PVN,??????? / Guljanci,????? ??? / Dolni Vit,43.6667,24.75
5970,????? / Gigen,?????? / Pleven,PVN,??????? / Guljanci,????? / Gigen,43.7,24.4833
5971,????? / Brest,?????? / Pleven,PVN,??????? / Guljanci,????? / Brest,43.6333,24.5833
5972,????? / Iskur,?????? / Pleven,PVN,??????? / Guljanci,????? / Iskur,43.6667,24.45
5973,??????? / Dubovan,?????? / Pleven,PVN,??????? / Guljanci,??????? / Dubovan,43.7167,24.6167
5974,????????? / Zagrazhden,?????? / Pleven,PVN,??????? / Guljanci,????????? / Zagrazhden,43.7333,24.5667
5847,????? / Riben,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,????? / Riben,43.5333,24.6167
5848,???????? / Bozhurica,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,???????? / Bozhurica,43.5167,24.6
5849,???????? / Bivolare,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,???????? / Bivolare,43.4833,24.55
5852,????? / Podem,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,????? / Podem,43.5333,24.5833
5853,???????? / Komarevo,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,???????? / Komarevo,43.5833,24.6333
5855,????? ?????????? / Dolna Mitropolija,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,,43.4667,24.5333
5857,????????? / Trustenik,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,????????? / Trustenik,43.5167,24.4667
5858,????????? / Slavovica,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,????????? / Slavovica,43.6333,24.4333
5859,????????? / Orekhovica,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,????????? / Orekhovica,43.5833,24.3833
5860,????????? / Krushovene,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,????????? / Krushovene,43.65,24.4
5861,?????? / Bajkal,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,?????? / Bajkal,43.7167,24.4167
5862,??????? / Bregare,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,??????? / Bregare,43.6,24.3333
5863,???????? / Staverci,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,???????? / Staverci,43.5667,24.2833
5864,??????? / Gostilja,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,??????? / Gostilja,43.5667,24.2333
5869,????? ?????????? / Gorna Mitropolija,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,????? ?????????? / Gorna Mitropolija,43.4667,24.45
5873,?????? / Pobeda,?????? / Pleven,PVN,????? ?????????? / Dolna Mitropolija,?????? / Pobeda,43.5,24.55
5870,????? ?????? / Dolni Dubnik,?????? / Pleven,PVN,????? ?????? / Dolni Dubnik,,43.4,24.4333
5877,?????? / Burkach,?????? / Pleven,PVN,????? ?????? / Dolni Dubnik,?????? / Burkach,43.3,24.4333
5878,????????? / Peturnica,?????? / Pleven,PVN,????? ?????? / Dolni Dubnik,????????? / Peturnica,43.3167,24.4833
5879,??????? / Gradina,?????? / Pleven,PVN,????? ?????? / Dolni Dubnik,??????? / Gradina,43.35,24.4667
5880,????? ?????? / Gorni Dubnik,?????? / Pleven,PVN,????? ?????? / Dolni Dubnik,????? ?????? / Gorni Dubnik,43.3833,24.35
5881,????????? / Krushovica,?????? / Pleven,PVN,????? ?????? / Dolni Dubnik,????????? / Krushovica,43.35,24.4167
5999,??????? / Sadovec,?????? / Pleven,PVN,????? ?????? / Dolni Dubnik,??????? / Sadovec,43.3,24.35
5900,?????? / Levski,?????? / Pleven,PVN,?????? / Levski,,43.3667,25.1333
