Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude
4009,Eagle Farm,Queensland,QLD,NORTHGATE CENT,-27.4278,153.05
4010,Albion,Queensland,QLD,NORTHGATE CENT,-27.4327,153.0438
4011,Hendra,Queensland,QLD,NORTHGATE CENT,-27.4185,153.0621
4012,Nundah,Queensland,QLD,NORTHGATE NORTH,-27.3974,153.0546
4013,Northgate,Queensland,QLD,NORTHGATE NORTH,-27.4,153.0667
4014,Nudgee,Queensland,QLD,NORTHGATE NORTH,-27.3688,153.0837
4017,Brighton,Queensland,QLD,NORTHGATE CENT,-27.3,153.0667
4018,Taigum,Queensland,QLD,NORTHGATE CENT,-27.3406,153.0388
4019,Woody Point,Queensland,QLD,NORTHGATE CENT,-27.2473,153.0905
4020,Scarborough,Queensland,QLD,NORTHGATE CENT,-27.2008,153.1103
4021,Kippa-Ring,Queensland,QLD,NORTHGATE CENT,-27.2188,153.0825
4022,Rothwell,Queensland,QLD,NORTHGATE CENT,-27.2116,153.053
4025,Cape Moreton,Queensland,QLD,NORTHGATE NORTH,-27.1494,153.4063
4029,Royal Brisbane Hospital,Queensland,QLD,NORTHGATE CENT,-27.1962,153.2931
4030,Lutwyche,Queensland,QLD,NORTHGATE CENT,-27.4254,153.0355
4031,Kedron,Queensland,QLD,NORTHGATE CENT,-27.4061,153.0305
4032,Chermside,Queensland,QLD,NORTHGATE NORTH,-27.3843,153.0223
4034,Boondall,Queensland,QLD,NORTHGATE NORTH,-27.35,153.0667
4035,Bridgeman Downs,Queensland,QLD,NORTHGATE NORTH,-27.353,152.9817
4036,Bald Hills,Queensland,QLD,NORTHGATE NORTH,-27.3069,153.0199
4037,Eatons Hill,Queensland,QLD,NORTHGATE NORTH,-27.34,152.9369
4051,Wilston,Queensland,QLD,NORTHGATE NORTH,-27.428,152.9904
4053,Stafford Heights,Queensland,QLD,NORTHGATE CENT,-27.3985,152.989
4054,Keperra,Queensland,QLD,NORTHGATE NORTH,-27.4055,152.9532
4055,Upper Kedron,Queensland,QLD,NORTHGATE NORTH,-27.391,152.9301
4059,Red Hill,Queensland,QLD,NORTHGATE NORTH,-27.4507,153.007
4060,Ashgrove,Queensland,QLD,NORTHGATE NORTH,-27.45,153.0333
4061,The Gap,Queensland,QLD,NORTHGATE NORTH,-27.4459,152.9422
4064,Paddington,Queensland,QLD,NORTHGATE NORTH,-27.463,152.9997
4065,Bardon,Queensland,QLD,NORTHGATE NORTH,-27.4599,152.9769
4066,Toowong,Queensland,QLD,NORTHGATE CENT,-27.4764,152.9617
4067,St Lucia,Queensland,QLD,NORTHGATE CENT,-27.4982,153.0004
4068,Chelmer,Queensland,QLD,NORTHGATE CENT,-27.5047,152.9794
4069,Pinjarra Hills,Queensland,QLD,NORTHGATE CENT,-27.494,152.8894
4070,Moggill,Queensland,QLD,NORTHGATE CENT,-27.5833,152.8667
4072,University Of Queensland,Queensland,QLD,NORTHGATE CENT,-27.4978,153.0135
4073,Seventeen Mile Rocks,Queensland,QLD,UNDERWOOD CENT,-27.5458,152.9521
4074,Jamboree Heights,Queensland,QLD,UNDERWOOD CENT,-27.5516,152.926
4075,Oxley,Queensland,QLD,UNDERWOOD CENT,-27.55,152.9833
4076,Darra,Queensland,QLD,UNDERWOOD CENT,-27.5667,152.9667
4077,Richlands,Queensland,QLD,UNDERWOOD CENT,-27.5952,152.9725
4078,Ellen Grove,Queensland,QLD,UNDERWOOD CENT,-27.6207,152.9612
4101,West End,Queensland,QLD,UNDERWOOD CENT,-27.4827,153.0141
4102,Dutton Park,Queensland,QLD,UNDERWOOD CENT,-27.4938,153.0338
4103,Fairfield,Queensland,QLD,UNDERWOOD CENT,-27.5107,153.0299
4104,Yeronga,Queensland,QLD,UNDERWOOD CENT,-27.5139,153.0136
4105,Tennyson,Queensland,QLD,UNDERWOOD CENT,-27.5333,153.0167
4106,Rocklea Dc,Queensland,QLD,UNDERWOOD CENT,-27.547,153.0022
4107,Salisbury,Queensland,QLD,UNDERWOOD CENT,-27.5503,153.033
4108,Archerfield,Queensland,QLD,UNDERWOOD CENT,-27.5672,153.0212
4109,Sunnybank Hills,Queensland,QLD,UNDERWOOD CENT,-27.5819,153.0586
4110,Willawong,Queensland,QLD,UNDERWOOD CENT,-27.6116,153.0092
4111,Nathan,Queensland,QLD,UNDERWOOD CENT,-27.5486,153.0533
4112,Kuraby,Queensland,QLD,UNDERWOOD CENT,-27.6068,153.0944
4113,Runcorn,Queensland,QLD,UNDERWOOD CENT,-27.5884,153.085
4114,Woodridge,Queensland,QLD,UNDERWOOD SOUTH,-27.6333,153.1
4115,Parkinson,Queensland,QLD,UNDERWOOD CENT,-27.6338,153.031
4116,Stretton,Queensland,QLD,UNDERWOOD CENT,-27.6305,153.0563
4117,Berrinba,Queensland,QLD,UNDERWOOD SOUTH,-27.6397,153.0844
4118,Browns Plains,Queensland,QLD,UNDERWOOD CENT,-27.65,153.0333
4119,Underwood,Queensland,QLD,UNDERWOOD SOUTH,-27.6086,153.111
4120,Greenslopes,Queensland,QLD,UNDERWOOD CENT,-27.5071,153.0477
4121,Tarragindi,Queensland,QLD,UNDERWOOD SOUTH,-27.5333,153.0333
4122,Mount Gravatt East,Queensland,QLD,UNDERWOOD SOUTH,-27.5424,153.0912
4123,Rochedale,Queensland,QLD,UNDERWOOD SOUTH,-27.5667,153.1333
4124,Boronia Heights,Queensland,QLD,UNDERWOOD CENT,-27.7258,152.9536
4125,Park Ridge,Queensland,QLD,UNDERWOOD CENT,-27.7167,153.0333
4127,Daisy Hill,Queensland,QLD,UNDERWOOD SOUTH,-27.6249,153.1493
4128,Shailer Park,Queensland,QLD,UNDERWOOD SOUTH,-27.6564,153.1754
4129,Loganholme,Queensland,QLD,UNDERWOOD SOUTH,-27.7,153.2
4130,Cornubia,Queensland,QLD,UNDERWOOD SOUTH,-27.6667,153.2167
4131,Meadowbrook,Queensland,QLD,UNDERWOOD SOUTH,-27.6703,153.1389
4132,Marsden,Queensland,QLD,UNDERWOOD CENT,-27.6807,153.0913
4133,Waterford,Queensland,QLD,UNDERWOOD CENT,-27.7272,153.1013
4151,Coorparoo,Queensland,QLD,UNDERWOOD CENT,-27.5,153.05
4152,Carina Heights,Queensland,QLD,UNDERWOOD SOUTH,-27.5022,153.0997
4153,Belmont,Queensland,QLD,UNDERWOOD SOUTH,-27.5,153.1167
4154,Gumdale,Queensland,QLD,UNDERWOOD SOUTH,-27.4889,153.1651
4155,Chandler,Queensland,QLD,UNDERWOOD SOUTH,-27.5166,153.1587
4156,Burbank,Queensland,QLD,UNDERWOOD SOUTH,-27.5597,153.1561
4157,Sheldon,Queensland,QLD,UNDERWOOD SOUTH,-27.56,153.1993
4158,Thorneside,Queensland,QLD,UNDERWOOD SOUTH,-27.4846,153.201
4159,Birkdale,Queensland,QLD,UNDERWOOD SOUTH,-27.4833,153.2167
4160,Ormiston,Queensland,QLD,UNDERWOOD SOUTH,-27.5167,153.25
4161,Alexandra Hills,Queensland,QLD,UNDERWOOD SOUTH,-27.5323,153.2291
4163,Cleveland,Queensland,QLD,UNDERWOOD SOUTH,-27.5333,153.2667
4164,Thornlands,Queensland,QLD,UNDERWOOD SOUTH,-27.55,153.2667
4165,Victoria Point,Queensland,QLD,UNDERWOOD SOUTH,-27.6285,153.2634
4169,Kangaroo Point,Queensland,QLD,UNDERWOOD CENT,-27.4812,153.0428
4170,Cannon Hill,Queensland,QLD,UNDERWOOD SOUTH,-27.4705,153.0793
4171,Balmoral,Queensland,QLD,UNDERWOOD SOUTH,-27.4551,153.0613
4172,Murarrie,Queensland,QLD,UNDERWOOD SOUTH,-27.4542,153.1082
4173,Tingalpa Bc,Queensland,QLD,UNDERWOOD SOUTH,-27.4737,153.1272
4174,Hemmant,Queensland,QLD,UNDERWOOD SOUTH,-27.4498,153.1314
4178,Port Of Brisbane,Queensland,QLD,UNDERWOOD SOUTH,-27.4191,153.1677
4179,Manly West,Queensland,QLD,UNDERWOOD SOUTH,-27.4655,153.1746
4183,Point Lookout,Queensland,QLD,UNDERWOOD SOUTH,-27.5455,153.4525
4184,Coochiemudlo Island,Queensland,QLD,UNDERWOOD SOUTH,-27.651,153.363
4205,Bethania,Queensland,QLD,UNDERWOOD SOUTH,-27.6833,153.1667
4207,Yatala,Queensland,QLD,UNDERWOOD SOUTH,-27.7167,153.2167
4208,Ormeau,Queensland,QLD,UNDERWOOD SOUTH,-27.7833,153.2667
4209,Coomera,Queensland,QLD,UNDERWOOD SOUTH,-27.8833,153.3
4210,Guanaba,Queensland,QLD,GOLD COAST,-27.9079,153.2566
4211,Gilston,Queensland,QLD,GOLD COAST,-28.0333,153.3
4212,Helensvale Town Centre,Queensland,QLD,GOLD COAST,-27.8875,153.3463
4213,Worongary,Queensland,QLD,GOLD COAST,-28.1358,153.3017
4214,Arundel Bc,Queensland,QLD,GOLD COAST,-27.9631,153.3656
4215,Chirn Park,Queensland,QLD,GOLD COAST,-27.9667,153.4
4216,Coombabah,Queensland,QLD,GOLD COAST,-27.8758,153.4029
4217,Surfers Paradise,Queensland,QLD,GOLD COAST,-28,153.4333
4218,Q Supercentre,Queensland,QLD,GOLD COAST,-28.0396,153.4217
4219,West Burleigh,Queensland,QLD,GOLD COAST,-28.1167,153.4333
4220,Burleigh Heads,Queensland,QLD,GOLD COAST,-28.1,153.45
4221,Palm Beach,Queensland,QLD,GOLD COAST,-28.1167,153.4667
4223,Currumbin,Queensland,QLD,GOLD COAST,-28.1947,153.4129
4224,Tugun,Queensland,QLD,GOLD COAST,-28.15,153.5
4225,Coolangatta,Queensland,QLD,GOLD COAST,-28.1667,153.5333
4226,Robina,Queensland,QLD,GOLD COAST,-28.059,153.3872
4227,Varsity Lakes,Queensland,QLD,GOLD COAST,-28.0894,153.4108
4228,Tallebudgera,Queensland,QLD,GOLD COAST,-28.1746,153.3777
4229,Bond University,Queensland,QLD,GOLD COAST,-28.0779,153.4123
4230,Robina Town Centre,Queensland,QLD,GOLD COAST,-28.0757,153.3842
4270,Tamborine,Queensland,QLD,GOLD COAST,-27.8833,153.1333
4271,Eagle Heights,Queensland,QLD,GOLD COAST,-27.9333,153.2
4272,North Tamborine,Queensland,QLD,GOLD COAST,-27.9333,153.1833
4275,Wonglepong,Queensland,QLD,GOLD COAST,-28.1139,153.134
4280,Jimboomba,Queensland,QLD,GOLD COAST,-27.8333,153.0333
4285,Cedar Grove,Queensland,QLD,GOLD COAST,-28.0679,152.9341
4287,Rathdowney,Queensland,QLD,GOLD COAST,-28.2799,152.7744
4300,Springfield,Queensland,QLD,TOOWOOMBA SE CNR,-27.6639,152.897
4301,Redbank Plains,Queensland,QLD,TOOWOOMBA SE CNR,-27.6325,152.8623
4303,Dinmore,Queensland,QLD,TOOWOOMBA SE CNR,-27.6,152.8333
4304,Blackstone,Queensland,QLD,TOOWOOMBA SE CNR,-27.6105,152.8035
4305,One Mile,Queensland,QLD,TOOWOOMBA SE CNR,-27.6333,152.75
4306,Barellan Point,Queensland,QLD,TOOWOOMBA SE CNR,-27.1074,152.4405
4307,Harrisville,Queensland,QLD,TOOWOOMBA SE CNR,-27.7729,152.6059
4309,Frazerview,Queensland,QLD,TOOWOOMBA SE CNR,-28.023,152.5304
4310,Boonah,Queensland,QLD,TOOWOOMBA SE CNR,-28.0715,152.6685
4311,Coominya,Queensland,QLD,TOOWOOMBA SE CNR,-27.3833,152.5
4312,Crossdale,Queensland,QLD,TOOWOOMBA SE CNR,-27.229,152.4719
4313,Braemore,Queensland,QLD,TOOWOOMBA SE CNR,-27.1009,152.3312
4340,Lower Mount Walker,Queensland,QLD,TOOWOOMBA SE CNR,-27.7609,152.5176
4341,Kensington Grove,Queensland,QLD,TOOWOOMBA SE CNR,-27.7125,152.3775
4342,Forest Hill,Queensland,QLD,TOOWOOMBA SE CNR,-27.5371,152.4037
4343,Caffey,Queensland,QLD,TOOWOOMBA SE CNR,-27.7,152.2167
4344,Flagstone Creek,Queensland,QLD,TOOWOOMBA SE CNR,-27.6167,152.1167
4345,Gatton College,Queensland,QLD,TOOWOOMBA SE CNR,-27.5546,152.337
4346,Marburg,Queensland,QLD,TOOWOOMBA SE CNR,-27.5667,152.5833
4347,Grantham,Queensland,QLD,TOOWOOMBA SE CNR,-27.5833,152.2
4350,Centenary Heights,Queensland,QLD,TOOWOOMBA SE CNR,-27.5717,151.8559
4352,Ballard,Queensland,QLD,TOOWOOMBA SE CNR,-27.7753,151.6342
4353,Haden,Queensland,QLD,TOOWOOMBA SE CNR,-27.2167,151.8833
4354,Goombungee,Queensland,QLD,TOOWOOMBA SE CNR,-27.3175,151.8788
4355,Crows Nest,Queensland,QLD,TOOWOOMBA SE CNR,-27.2077,152.0273
4356,Norwin,Queensland,QLD,TOOWOOMBA SE CNR,-27.7002,151.5413
4357,Grays Gate,Queensland,QLD,TOOWOOMBA SE CNR,-27.8684,151.0835
4358,Cambooya,Queensland,QLD,TOOWOOMBA SE CNR,-27.7167,151.8667
4359,Ascot,Queensland,QLD,TOOWOOMBA SE CNR,-27.7976,152.0087
4360,Nobby,Queensland,QLD,TOOWOOMBA SE CNR,-27.8667,151.9
4361,Kings Creek,Queensland,QLD,TOOWOOMBA SE CNR,-27.9,151.9167
4362,Deuchar,Queensland,QLD,TOOWOOMBA SE CNR,-28.1167,151.95
4363,Southbrook,Queensland,QLD,TOOWOOMBA SE CNR,-27.6833,151.7167
4364,Brookstead,Queensland,QLD,TOOWOOMBA SE CNR,-27.7667,151.45
4365,Leyburn,Queensland,QLD,TOOWOOMBA SE CNR,-28.0001,151.6435
4370,Maryvale,Queensland,QLD,TOOWOOMBA SE CNR,-28.2262,152.0831
4371,Yangan,Queensland,QLD,TOOWOOMBA SE CNR,-28.1785,152.3491
4372,Tannymorel,Queensland,QLD,TOOWOOMBA SE CNR,-28.3,152.25
4373,Killarney,Queensland,QLD,TOOWOOMBA SE CNR,-28.3333,152.3
4374,Dalveen,Queensland,QLD,TOOWOOMBA SE CNR,-28.4197,151.8833
4375,Cottonvale,Queensland,QLD,TOOWOOMBA SE CNR,-27.7167,152.4667
4376,Thulimbah,Queensland,QLD,TOOWOOMBA SE CNR,-28.55,151.95
4377,The Summit,Queensland,QLD,TOOWOOMBA SE CNR,-28.5833,151.9667
4378,Applethorpe,Queensland,QLD,TOOWOOMBA SE CNR,-28.6167,151.9667
4380,Stanthorpe,Queensland,QLD,TOOWOOMBA SE CNR,-28.7421,151.6647
4381,Glen Aplin,Queensland,QLD,TOOWOOMBA SE CNR,-28.7643,151.8918
4382,Ballandean,Queensland,QLD,TOOWOOMBA SE CNR,-28.8576,151.8345
4383,Wallangarra,Queensland,QLD,TOOWOOMBA SE CNR,-28.9,151.9333
4384,Limevale,Queensland,QLD,TOOWOOMBA SE CNR,-28.7333,151.2
4385,Maidenhead,Queensland,QLD,TOOWOOMBA SE CNR,-28.7884,151.01
4387,Bybera,Queensland,QLD,TOOWOOMBA SE CNR,-28.4789,151.1134
4388,Kurumbul,Queensland,QLD,TOOWOOMBA SE CNR,-28.2692,150.6904
4390,Billa Billa,Queensland,QLD,TOOWOOMBA SE CNR,-28.194,150.3565
4400,Kingsthorpe,Queensland,QLD,TOOWOOMBA SE CNR,-27.4667,151.8333
4401,Silverleigh,Queensland,QLD,TOOWOOMBA SE CNR,-27.4617,151.6957
4402,Cooyar,Queensland,QLD,TOOWOOMBA SE CNR,-26.9311,151.9067
4403,West Prairie,Queensland,QLD,TOOWOOMBA SE CNR,-27.2835,151.6046
4404,Bowenville,Queensland,QLD,TOOWOOMBA SE CNR,-27.3167,151.4833
4405,Dalby,Queensland,QLD,TOOWOOMBA SE CNR,-27.236,151.1628
4406,Weir River,Queensland,QLD,TOOWOOMBA SE CNR,-27.1306,150.7917
4407,Dunmore,Queensland,QLD,TOOWOOMBA SE CNR,-27.6386,151.2709
4408,Bell,Queensland,QLD,TOOWOOMBA SE CNR,-26.8803,151.4259
4410,Jandowae,Queensland,QLD,TOOWOOMBA SE CNR,-26.7833,151.1
4411,Warra,Queensland,QLD,TOOWOOMBA SE CNR,-26.963,150.822
4412,Brigalow,Queensland,QLD,TOOWOOMBA SE CNR,-26.7484,150.8317
4413,Hopeland,Queensland,QLD,TOOWOOMBA SE CNR,-26.3471,150.6717
4415,Hookswood,Queensland,QLD,TOOWOOMBA SE CNR,-26.5532,150.2053
4416,Barramornie,Queensland,QLD,TOOWOOMBA SE CNR,-26.9843,150.0054
4417,Surat,Queensland,QLD,TOOWOOMBA SE CNR,-27.2918,149.2416
4418,Guluguba,Queensland,QLD,TOOWOOMBA SE CNR,-26.2834,149.9757
4419,Wandoan,Queensland,QLD,TOOWOOMBA SE CNR,-26.1333,149.95
4420,Taroom,Queensland,QLD,TOOWOOMBA SE CNR,-25.4868,149.6225
4421,Goranba,Queensland,QLD,TOOWOOMBA SE CNR,-27.4692,150.3611
4422,Meandarra,Queensland,QLD,TOOWOOMBA SE CNR,-27.6118,149.726
4423,Glenmorgan,Queensland,QLD,TOOWOOMBA SE CNR,-27.1858,149.7716
4424,Drillham South,Queensland,QLD,TOOWOOMBA SE CNR,-26.7755,149.8266
4425,Dulacca,Queensland,QLD,TOOWOOMBA SE CNR,-26.5215,149.8438
4426,Jackson South,Queensland,QLD,TOOWOOMBA SE CNR,-26.5332,149.5778
4427,Yuleba North,Queensland,QLD,TOOWOOMBA SE CNR,-26.6171,149.3784
4428,Wallumbilla South,Queensland,QLD,TOOWOOMBA SE CNR,-26.3092,149.2359
4454,Highland Plains,Queensland,QLD,TOOWOOMBA SE CNR,-25.5572,148.1783
4455,Mooga,Queensland,QLD,TOOWOOMBA SE CNR,-26.7779,148.6938
4461,Muckadilla,Queensland,QLD,TOOWOOMBA SE CNR,-26.5833,148.3833
4462,Amby,Queensland,QLD,TOOWOOMBA SE CNR,-26.178,148.1489
4465,Mitchell,Queensland,QLD,TOOWOOMBA SE CNR,-27.1154,147.7068
4467,Mungallala,Queensland,QLD,TOOWOOMBA SE CNR,-26.1061,147.6148
4468,Morven,Queensland,QLD,TOOWOOMBA SE CNR,-26.8641,146.7109
4470,Charleville,Queensland,QLD,TOOWOOMBA SE CNR,-25.9739,146.2832
4471,Claverton,Queensland,QLD,TOOWOOMBA SE CNR,-27.3667,145.9667
4472,Blackall,Queensland,QLD,TOOWOOMBA SE CNR,-24.587,145.403
4474,Adavale,Queensland,QLD,TOOWOOMBA SE CNR,-25.7928,143.9374
4475,Cheepie,Queensland,QLD,TOOWOOMBA SE CNR,-25.8371,144.8379
4477,Augathella,Queensland,QLD,TOOWOOMBA SE CNR,-25.9298,147.0573
4478,Tambo,Queensland,QLD,TOOWOOMBA SE CNR,-25.0182,146.2489
4479,Cooladdi,Queensland,QLD,TOOWOOMBA SE CNR,-26.5792,145.4583
4480,Quilpie,Queensland,QLD,TOOWOOMBA SE CNR,-27.1671,142.718
4481,Windorah,Queensland,QLD,TOOWOOMBA SE CNR,-25.4211,141.8981
4482,Birdsville,Queensland,QLD,TOOWOOMBA SE CNR,-25.592,140.1157
4486,Hebel,Queensland,QLD,TOOWOOMBA SE CNR,-28.7874,148.0738
4487,St George,Queensland,QLD,TOOWOOMBA SE CNR,-27.989,148.6618
4488,Nebine,Queensland,QLD,TOOWOOMBA SE CNR,-28.2776,147.4572
4489,Wyandra,Queensland,QLD,TOOWOOMBA SE CNR,-27.361,145.6102
4490,Jobs Gate,Queensland,QLD,TOOWOOMBA SE CNR,-28.2377,145.9073
4491,Eulo,Queensland,QLD,TOOWOOMBA SE CNR,-27.7848,145.1596
4492,Thargomindah,Queensland,QLD,TOOWOOMBA SE CNR,-27.9917,142.88
4493,Hungerford,Queensland,QLD,TOOWOOMBA SE CNR,-28.4424,144.0817
4494,Bungunya,Queensland,QLD,TOOWOOMBA SE CNR,-28.2718,149.8403
4496,South Talwood,Queensland,QLD,TOOWOOMBA SE CNR,-28.3773,149.1424
4497,Thallon,Queensland,QLD,TOOWOOMBA SE CNR,-28.5021,148.8399
4498,Kioma,Queensland,QLD,TOOWOOMBA SE CNR,-28.332,149.5801
4500,Brendale,Queensland,QLD,NORTHGATE NORTH,-27.2959,152.9253
4501,Lawnton,Queensland,QLD,NORTHGATE NORTH,-27.2833,152.9833
4502,Petrie,Queensland,QLD,NORTHGATE NORTH,-27.2667,152.9833
4503,Dakabin,Queensland,QLD,NORTHGATE NORTH,-27.2333,152.9833
4504,Narangba,Queensland,QLD,NORTHGATE NORTH,-27.1816,152.9178
4505,Burpengary,Queensland,QLD,NORTHGATE NORTH,-27.1667,152.95
4506,Morayfield,Queensland,QLD,NORTHGATE NORTH,-27.1167,152.95
4507,Bongaree,Queensland,QLD,NORTHGATE CENT,-27.0149,153.1446
4508,Deception Bay,Queensland,QLD,NORTHGATE NORTH,-27.2,153.0333
4509,Mango Hill,Queensland,QLD,NORTHGATE NORTH,-27.2325,153.0307
4510,Caboolture,Queensland,QLD,NORTHGATE NORTH,-27.0833,152.95
4511,Godwin Beach,Queensland,QLD,NORTHGATE CENT,-27.0704,153.078
4512,Bracalba,Queensland,QLD,NORTHGATE NORTH,-27.0167,152.85
4514,Stony Creek,Queensland,QLD,NORTHGATE NORTH,-26.9307,152.7552
4515,Jimna,Queensland,QLD,NORTHGATE NORTH,-26.7416,152.4735
4516,Elimbah,Queensland,QLD,NORTHGATE NORTH,-27.0167,152.95
4517,Beerburrum,Queensland,QLD,NORTHGATE NORTH,-26.9667,152.9667
4518,Glass House Mountains,Queensland,QLD,NORTHGATE NORTH,-26.9,152.9667
4519,Crohamhurst,Queensland,QLD,NORTHGATE NORTH,-26.8317,152.9401
4520,Mount Samson,Queensland,QLD,NORTHGATE NORTH,-27.3,152.85
4521,Rush Creek,Queensland,QLD,NORTHGATE NORTH,-27.1092,152.7206
4550,Landsborough,Queensland,QLD,SUNSHINE MT ISA,-26.8,152.9667
4551,Aroona,Queensland,QLD,SUNSHINE MT ISA,-26.8235,153.0792
4552,North Maleny,Queensland,QLD,SUNSHINE MT ISA,-26.729,152.7554
4553,Palmview,Queensland,QLD,SUNSHINE MT ISA,-26.7595,153.0136
4554,Eudlo,Queensland,QLD,SUNSHINE MT ISA,-26.7333,152.9667
4555,Palmwoods,Queensland,QLD,SUNSHINE MT ISA,-26.6833,152.9667
4556,Buderim,Queensland,QLD,SUNSHINE MT ISA,-26.6833,153.05
4557,Mooloolaba,Queensland,QLD,SUNSHINE MT ISA,-26.6833,153.1167
4558,Maroochydore,Queensland,QLD,SUNSHINE MT ISA,-26.65,153.1
4559,Woombye,Queensland,QLD,SUNSHINE MT ISA,-26.6667,152.9667
4560,Bli Bli,Queensland,QLD,SUNSHINE MT ISA,-26.6129,152.9238
4561,Maroochy River,Queensland,QLD,SUNSHINE MT ISA,-26.5502,153.0069
4562,Eumundi,Queensland,QLD,SUNSHINE MT ISA,-26.4833,152.95
4563,Lake Macdonald,Queensland,QLD,SUNSHINE MT ISA,-26.4124,152.8963
4564,Mudjimba,Queensland,QLD,SUNSHINE MT ISA,-26.6101,153.0859
4565,Cooroibah,Queensland,QLD,SUNSHINE MT ISA,-26.267,153.0029
4566,Noosaville,Queensland,QLD,SUNSHINE MT ISA,-26.4,153.0667
4567,Sunrise Beach,Queensland,QLD,SUNSHINE MT ISA,-26.403,153.0963
4568,Pomona,Queensland,QLD,SUNSHINE MT ISA,-26.3667,152.8667
4569,Cooran,Queensland,QLD,SUNSHINE MT ISA,-26.3406,152.8171
4570,Ross Creek,Queensland,QLD,SUNSHINE MT ISA,-26.1931,152.5564
4571,Kin Kin,Queensland,QLD,SUNSHINE MT ISA,-26.2667,152.8833
4572,Alexandra Headland,Queensland,QLD,SUNSHINE MT ISA,-26.6708,153.104
4573,Yaroomba,Queensland,QLD,SUNSHINE MT ISA,-26.5043,153.0775
4574,Moy Pocket,Queensland,QLD,SUNSHINE MT ISA,-26.6155,152.7203
4575,Minyama,Queensland,QLD,SUNSHINE MT ISA,-26.7263,153.1258
4580,Tin Can Bay,Queensland,QLD,SUNSHINE MT ISA,-25.9908,152.9832
4581,Rainbow Beach,Queensland,QLD,SUNSHINE MT ISA,-25.2615,153.1426
4600,Oakview,Queensland,QLD,SUNSHINE MT ISA,-26.1644,152.2093
4601,Kinbombi,Queensland,QLD,SUNSHINE MT ISA,-26.1146,152.0795
4605,Barlil,Queensland,QLD,TOOWOOMBA SE CNR,-26.2,151.8833
4606,Fairdale,Queensland,QLD,TOOWOOMBA SE CNR,-26.2833,151.7833
4608,Tingoora,Queensland,QLD,TOOWOOMBA SE CNR,-26.3093,151.7816
4610,Alice Creek,Queensland,QLD,TOOWOOMBA SE CNR,-26.5796,151.5673
4611,Mondure,Queensland,QLD,TOOWOOMBA SE CNR,-26.1833,151.7667
4612,Kawl Kawl,Queensland,QLD,TOOWOOMBA SE CNR,-26.0475,151.624
4613,Melrose,Queensland,QLD,TOOWOOMBA SE CNR,-26.2365,151.2929
4614,Yarraman,Queensland,QLD,TOOWOOMBA SE CNR,-26.8333,151.9833
4615,Wyalla,Queensland,QLD,TOOWOOMBA SE CNR,-26.6526,151.9716
4620,Glenbar,Queensland,QLD,BRIS CITY CNTRY,-25.5188,152.3157
4621,Degilbo,Queensland,QLD,BRIS CITY CNTRY,-25.632,152.0448
4625,Yenda,Queensland,QLD,BRIS CITY CNTRY,-25.57,151.5983
4626,Riverleigh,Queensland,QLD,BRIS CITY CNTRY,-25.7889,151.1136
4627,Wuruma Dam,Queensland,QLD,BRIS CITY CNTRY,-25.3644,150.8345
4630,Monal,Queensland,QLD,BRIS CITY CNTRY,-24.8332,150.9872
4650,Granville,Queensland,QLD,BRIS CITY CNTRY,-25.6657,152.6858
4655,Nikenbah,Queensland,QLD,BRIS CITY CNTRY,-25.3167,152.8
4659,Pacific Haven,Queensland,QLD,BRIS CITY CNTRY,-25.3432,152.5402
4660,Woodgate,Queensland,QLD,BRIS CITY CNTRY,-25.2112,152.3091
4662,Torbanlea,Queensland,QLD,BRIS CITY CNTRY,-25.35,152.6
4670,Windermere,Queensland,QLD,BRIS CITY CNTRY,-24.8542,152.2352
4671,Boolboonda,Queensland,QLD,BRIS CITY CNTRY,-25.0833,151.6833
4673,Miara,Queensland,QLD,BRIS CITY CNTRY,-24.7241,152.0437
4674,Deepwater,Queensland,QLD,BRIS CITY CNTRY,-24.6184,151.8492
4676,Gindoran,Queensland,QLD,BRIS CITY CNTRY,-24.6079,151.7551
4677,Agnes Water,Queensland,QLD,CENTRAL QLD,-24.364,151.6458
4678,Foreshores,Queensland,QLD,CENTRAL QLD,-24.1383,151.5912
4680,Barney Point,Queensland,QLD,CENTRAL QLD,-24.1333,151.1365
4694,Targinie,Queensland,QLD,CENTRAL QLD,-23.8,151.1
4695,The Narrows,Queensland,QLD,CENTRAL QLD,-23.7923,150.8651
4697,Raglan,Queensland,QLD,CENTRAL QLD,-23.7167,150.8167
4699,Bajool,Queensland,QLD,CENTRAL QLD,-23.6667,150.65
4700,Allenstown,Queensland,QLD,CENTRAL QLD,-23.2698,150.718
4701,Nankin,Queensland,QLD,CENTRAL QLD,-23.3833,150.6333
4702,Kalapa,Queensland,QLD,CENTRAL QLD,-23.8022,148.7101
4703,Cooee Bay,Queensland,QLD,CENTRAL QLD,-22.9308,150.6842
4704,Wattlebank,Queensland,QLD,CENTRAL QLD,-23.1333,150.3667
4705,Marlborough,Queensland,QLD,CENTRAL QLD,-22.5566,149.6096
4706,Ogmore,Queensland,QLD,CENTRAL QLD,-22.8565,149.6034
4707,Collaroy,Queensland,QLD,CENTRAL QLD,-22.6123,149.2367
4709,Tieri,Queensland,QLD,CENTRAL QLD,-23.0358,148.3549
4710,Emu Park,Queensland,QLD,CENTRAL QLD,-23.25,150.8167
4711,Glenlee,Queensland,QLD,CENTRAL QLD,-23.2569,150.4849
