Postal Code,Place Name,State,Latitude,Longitude
37926-000,Doresópolis,Minas Gerais,-20.2969,-45.8686
38530-000,Douradoquara,Minas Gerais,-18.442,-47.6148
36974-000,Durandé,Minas Gerais,-20.1518,-41.7824
37110-000,Elói Mendes,Minas Gerais,-21.6007,-45.5947
35130-000,Engenheiro Caldas,Minas Gerais,-19.1135,-42.0179
39417-000,Engenheiro Navarro,Minas Gerais,-17.3093,-44.0347
35324-000,Entre Folhas,Minas Gerais,-19.6596,-42.241
35490-000,Entre Rios de Minas,Minas Gerais,-20.7028,-44.1069
36555-000,Ervália,Minas Gerais,-20.8468,-42.6197
35740-000,Esmeraldas,Minas Gerais,-19.7414,-44.3231
36830-000,Espera Feliz,Minas Gerais,-20.5935,-41.9198
39510-000,Espinosa,Minas Gerais,-14.8598,-42.9918
37566-000,Espírito Santo do Dourado,Minas Gerais,-22.006,-45.99
37542-000,Estiva,Minas Gerais,-22.4528,-46.0224
36725-000,Estrela Dalva,Minas Gerais,-21.6933,-42.4683
35613-000,Estrela do Indaiá,Minas Gerais,-19.5808,-45.8119
38525-000,Estrela do Sul,Minas Gerais,-18.7223,-47.6973
36855-000,Eugenópolis,Minas Gerais,-21.0189,-42.2183
36108-000,Ewbank da Câmara,Minas Gerais,-21.5723,-43.5534
37640-000,Extrema,Minas Gerais,-22.8265,-46.2835
37138-000,Fama,Minas Gerais,-21.4684,-45.8201
36840-000,Faria Lemos,Minas Gerais,-20.7826,-42.0279
39180-000,Felício dos Santos,Minas Gerais,-18.1551,-43.2405
39185-000,São Gonçalo do Rio Preto,Minas Gerais,-18.0763,-43.3553
39895-000,Felisburgo,Minas Gerais,-16.6615,-40.7181
35794-000,Felixlândia,Minas Gerais,-18.6941,-44.9194
35135-000,Fernandes Tourinho,Minas Gerais,-19.103,-42.0946
35800-000,Ferros,Minas Gerais,-19.238,-42.9702
36815-000,Fervedouro,Minas Gerais,-20.6879,-42.3421
35690-000,Florestal,Minas Gerais,-19.8652,-44.4425
35570-000,Formiga,Minas Gerais,-20.5401,-45.4776
38690-000,Formoso,Minas Gerais,-15.1475,-46.0937
37905-000,Fortaleza de Minas,Minas Gerais,-20.8817,-46.7744
35760-000,Fortuna de Minas,Minas Gerais,-19.5484,-44.5023
39644-000,Francisco Badaró,Minas Gerais,-16.953,-42.2805
39387-000,Francisco Dumont,Minas Gerais,-17.3977,-44.2177
39580-000,Francisco Sá,Minas Gerais,-16.4102,-43.495
39695-000,Franciscópolis,Minas Gerais,-18.0098,-41.9844
39840-000,Frei Gaspar,Minas Gerais,-18.1401,-41.4929
35112-000,Frei Inocêncio,Minas Gerais,-18.514,-41.871
39708-000,Frei Lagonegro,Minas Gerais,-18.1429,-42.7606
38230-000,Fronteira,Minas Gerais,-20.2228,-49.1764
39870-000,Fronteira dos Vales,Minas Gerais,-16.8917,-40.8301
39558-000,Fruta de Leite,Minas Gerais,-16.1621,-42.5286
38200-000,Frutal,Minas Gerais,-19.9781,-48.9563
35709-000,Funilândia,Minas Gerais,-19.3519,-44.082
35250-000,Galiléia,Minas Gerais,-18.869,-41.525
39505-000,Gameleiras,Minas Gerais,-14.971,-43.3061
39592-000,Glaucilândia,Minas Gerais,-16.8953,-43.6608
35248-000,Goiabeira,Minas Gerais,-19.0296,-41.2272
36152-000,Goianá,Minas Gerais,-21.5606,-43.1851
37680-000,Gonçalves,Minas Gerais,-22.6748,-45.8378
39720-000,Gonzaga,Minas Gerais,-18.8787,-42.4951
39120-000,Gouveia,Minas Gerais,-18.5358,-43.8536
35000-000,Governador Valadares,Minas Gerais,-18.7907,-41.9902
39570-000,Grão Mogol,Minas Gerais,-16.4901,-42.9654
38470-000,Grupiara,Minas Gerais,-18.4796,-47.7714
39740-000,Guanhães,Minas Gerais,-18.8571,-42.8052
37177-000,Guapé,Minas Gerais,-20.774,-45.8994
35436-000,Guaraciaba,Minas Gerais,-20.5692,-43.0115
39397-000,Guaraciama,Minas Gerais,-17.0807,-43.6031
37810-000,Guaranésia,Minas Gerais,-21.2882,-46.8223
36160-000,Guarani,Minas Gerais,-21.3504,-43.0589
36606-000,Guarará,Minas Gerais,-21.758,-43.0247
38570-000,Guarda-Mor,Minas Gerais,-17.7639,-47.1478
37800-000,Guaxupé,Minas Gerais,-21.2918,-46.6811
36515-000,Guidoval,Minas Gerais,-21.1768,-42.7902
38730-000,Guimarânia,Minas Gerais,-18.8169,-46.7355
36525-000,Guiricema,Minas Gerais,-21.0129,-42.6989
38310-000,Gurinhatã,Minas Gerais,-19.0664,-49.8688
37484-000,Heliodora,Minas Gerais,-22.0416,-45.5443
35190-000,Iapu,Minas Gerais,-19.3509,-42.2373
36225-000,Ibertioga,Minas Gerais,-21.4514,-43.9432
38950-000,Ibiá,Minas Gerais,-19.5437,-46.6173
39350-000,Ibiaí,Minas Gerais,-16.81,-44.7923
39455-000,Ibiracatu,Minas Gerais,-15.6669,-44.1328
37990-000,Ibiraci,Minas Gerais,-20.4014,-47.1427
32400-000,Ibirité,Minas Gerais,-20.015,-44.0769
37790-000,Ibitiúra de Minas,Minas Gerais,-22.0672,-46.4074
37223-000,Ibituruna,Minas Gerais,-21.1636,-44.7755
39318-000,Icaraí de Minas,Minas Gerais,-16.2211,-44.8592
32900-000,Igarapé,Minas Gerais,-20.0542,-44.3164
35695-000,Igaratinga,Minas Gerais,-19.9601,-44.7211
38910-000,Iguatama,Minas Gerais,-20.1453,-45.7419
37205-000,Ijaci,Minas Gerais,-21.1835,-44.9224
37175-000,Ilicínea,Minas Gerais,-20.9302,-45.8182
35323-000,Imbé de Minas,Minas Gerais,-19.6438,-41.977
37576-000,Inconfidentes,Minas Gerais,-22.3404,-46.2849
39536-000,Indaiabira,Minas Gerais,-15.5763,-42.1573
38490-000,Indianópolis,Minas Gerais,-18.9722,-47.8856
37215-000,Ingaí,Minas Gerais,-21.4132,-44.9368
35330-000,Inhapim,Minas Gerais,-19.5033,-41.9617
35710-000,Inhaúma,Minas Gerais,-19.4997,-44.4242
35796-000,Inimutaba,Minas Gerais,-18.7115,-44.2757
35198-000,Ipaba,Minas Gerais,-19.4056,-42.3607
36950-000,Ipanema,Minas Gerais,-19.7572,-41.768
35160-000,Ipatinga,Minas Gerais,-19.4386,-42.606
38350-000,Ipiaçu,Minas Gerais,-18.7068,-49.9175
37559-000,Ipuiúna,Minas Gerais,-22.0073,-46.1247
38510-000,Iraí de Minas,Minas Gerais,-19.0633,-47.437
35900-000,Itabira,Minas Gerais,-19.5757,-43.285
35280-000,Itabirinha de Mantena,Minas Gerais,-18.5298,-41.2537
35450-000,Itabirito,Minas Gerais,-20.2384,-43.7802
39594-000,Itacambira,Minas Gerais,-16.8865,-43.3077
39470-000,Itacarambi,Minas Gerais,-15.1948,-44.1267
35514-000,Itaguara,Minas Gerais,-20.3787,-44.5461
39815-000,Itaipé,Minas Gerais,-17.4274,-41.6551
37500-000,Itajubá,Minas Gerais,-22.4205,-45.4214
39670-000,Itamarandiba,Minas Gerais,-17.8543,-42.8941
36788-000,Itamarati de Minas,Minas Gerais,-21.4188,-42.8339
39830-000,Itambacuri,Minas Gerais,-18.1851,-41.8889
35820-000,Itambé do Mato Dentro,Minas Gerais,-19.4032,-43.341
37955-000,Itamogi,Minas Gerais,-21.0861,-47.0506
37466-000,Itamonte,Minas Gerais,-22.2873,-44.7527
37464-000,Itanhandu,Minas Gerais,-22.3247,-44.9131
35120-000,Itanhomi,Minas Gerais,-19.1548,-41.8333
39625-000,Itaobim,Minas Gerais,-16.5633,-41.5349
38240-000,Itapagipe,Minas Gerais,-19.7509,-49.4285
35550-000,Itapecerica,Minas Gerais,-20.454,-45.0881
37655-000,Itapeva,Minas Gerais,-22.6983,-46.2129
35685-000,Itatiaiuçu,Minas Gerais,-20.2216,-44.4659
37975-000,Itaú de Minas,Minas Gerais,-20.7179,-46.7793
35680-000,Itaúna,Minas Gerais,-20.0744,-44.5863
36440-000,Itaverava,Minas Gerais,-20.7081,-43.5928
39610-000,Itinga,Minas Gerais,-16.6072,-41.8318
35220-000,Itueta,Minas Gerais,-19.3777,-41.0976
38300-000,Ituiutaba,Minas Gerais,-19.0151,-49.5504
37210-000,Itumirim,Minas Gerais,-21.2847,-44.8332
38280-000,Iturama,Minas Gerais,-19.6946,-50.3822
36390-000,Itutinga,Minas Gerais,-21.3482,-44.7239
35830-000,Jaboticatubas,Minas Gerais,-19.4191,-43.7455
39930-000,Jacinto,Minas Gerais,-16.1921,-40.3318
37965-000,Jacuí,Minas Gerais,-21.011,-46.7184
37590-000,Jacutinga,Minas Gerais,-22.2963,-46.6104
35188-000,Jaguaraçu,Minas Gerais,-19.6359,-42.717
39508-000,Jaíba,Minas Gerais,-15.2164,-43.6703
39837-000,Jampruca,Minas Gerais,-18.4723,-41.7574
39440-000,Janaúba,Minas Gerais,-15.7788,-43.3676
39480-000,Januária,Minas Gerais,-15.2864,-44.984
35580-000,Japaraíba,Minas Gerais,-20.1293,-45.5373
39335-000,Japonvar,Minas Gerais,-15.9472,-44.3483
35498-000,Jeceaba,Minas Gerais,-20.5558,-44.0311
39645-000,Jenipapo de Minas,Minas Gerais,-17.1873,-42.2122
35390-000,Jequeri,Minas Gerais,-20.4808,-42.6157
39370-000,Jequitaí,Minas Gerais,-17.1689,-44.4619
35767-000,Jequitibá,Minas Gerais,-19.2147,-44.0305
39960-000,Jequitinhonha,Minas Gerais,-16.4068,-41.0578
37485-000,Jesuânia,Minas Gerais,-22.0085,-45.2824
39890-000,Joaíma,Minas Gerais,-16.8038,-41.0111
35168-000,Joanésia,Minas Gerais,-19.2032,-42.7067
35930-000,João Monlevade,Minas Gerais,-19.8386,-43.1556
38770-000,João Pinheiro,Minas Gerais,-17.5573,-45.9731
39240-000,Joaquim Felício,Minas Gerais,-17.6232,-44.0937
39920-000,Jordânia,Minas Gerais,-15.8749,-40.3053
39642-000,José Gonçalves de Minas,Minas Gerais,-16.905,-42.669
39775-000,José Raydan,Minas Gerais,-18.2637,-42.4653
39575-000,Josenópolis,Minas Gerais,-16.5531,-42.517
34990-000,Nova União,Minas Gerais,-19.6436,-43.578
35675-000,Juatuba,Minas Gerais,-19.9598,-44.353
36000-000,Juiz de Fora,Minas Gerais,-21.749,-43.4382
39590-000,Juramento,Minas Gerais,-16.8334,-43.5883
37805-000,Juruaia,Minas Gerais,-21.2265,-46.5145
39467-000,Juvenília,Minas Gerais,-14.3766,-44.1023
39825-000,Ladainha,Minas Gerais,-17.6437,-41.8326
38785-000,Lagamar,Minas Gerais,-17.9771,-46.7009
35590-000,Lagoa da Prata,Minas Gerais,-19.998,-45.4995
39360-000,Lagoa dos Patos,Minas Gerais,-17.0143,-44.6663
36345-000,Lagoa Dourada,Minas Gerais,-20.9103,-44.0651
38720-000,Lagoa Formosa,Minas Gerais,-18.7649,-46.2901
38755-000,Lagoa Grande,Minas Gerais,-17.7452,-46.5356
33400-000,Lagoa Santa,Minas Gerais,-19.6268,-43.8799
36980-000,Lajinha,Minas Gerais,-20.1241,-41.6153
37480-000,Lambari,Minas Gerais,-21.9859,-45.3517
36455-000,Lamim,Minas Gerais,-20.7748,-43.4849
36760-000,Laranjal,Minas Gerais,-21.3592,-42.4566
39250-000,Lassance,Minas Gerais,-17.9101,-44.7086
37200-000,Lavras,Minas Gerais,-21.2674,-45.0419
35657-000,Leandro Ferreira,Minas Gerais,-19.6749,-45.0613
39655-000,Leme do Prado,Minas Gerais,-17.0525,-42.7459
36700-000,Leopoldina,Minas Gerais,-21.5349,-42.6447
37350-000,Liberdade,Minas Gerais,-22.0163,-44.3476
36140-000,Lima Duarte,Minas Gerais,-21.7904,-43.8958
38295-000,Limeira do Oeste,Minas Gerais,-19.3879,-50.6128
39437-000,Lontra,Minas Gerais,-15.8394,-44.2782
36923-000,Luisburgo,Minas Gerais,-20.4464,-42.0729
39336-000,Luislândia,Minas Gerais,-16.1992,-44.6097
37240-000,Luminárias,Minas Gerais,-21.5153,-44.9262
35595-000,Luz,Minas Gerais,-19.8419,-45.6754
39873-000,Machacalis,Minas Gerais,-17.0881,-40.7183
37750-000,Machado,Minas Gerais,-21.6955,-45.8881
37305-000,Madre de Deus de Minas,Minas Gerais,-21.4846,-44.3326
39690-000,Malacacheta,Minas Gerais,-17.838,-42.0889
39516-000,Mamonas,Minas Gerais,-15.033,-42.9451
39460-000,Manga,Minas Gerais,-14.6587,-44.1262
36900-000,Manhuaçu,Minas Gerais,-20.1865,-42.0865
36970-000,Manhumirim,Minas Gerais,-20.3475,-41.9356
35290-000,Mantena,Minas Gerais,-18.6855,-41.1075
35666-000,Maravilhas,Minas Gerais,-19.5123,-44.6799
36640-000,Mar de Espanha,Minas Gerais,-21.876,-43.0219
37517-000,Maria da Fé,Minas Gerais,-22.3272,-45.3172
35420-000,Mariana,Minas Gerais,-20.324,-43.3066
35115-000,Marilac,Minas Gerais,-18.4952,-42.0656
32470-000,Mário Campos,Minas Gerais,-20.0723,-44.176
36608-000,Maripá de Minas,Minas Gerais,-21.701,-42.9593
35185-000,Marliéria,Minas Gerais,-19.6924,-42.6272
37516-000,Marmelópolis,Minas Gerais,-22.4597,-45.1697
35606-000,Martinho Campos,Minas Gerais,-19.4201,-45.1797
36972-000,Martins Soares,Minas Gerais,-20.2599,-41.8398
39915-000,Mata Verde,Minas Gerais,-15.7679,-40.6988
39755-000,Materlândia,Minas Gerais,-18.4466,-43.0144
35670-000,Mateus Leme,Minas Gerais,-20.0163,-44.4342
36120-000,Matias Barbosa,Minas Gerais,-21.8748,-43.3051
39478-000,Matias Cardoso,Minas Gerais,-14.8456,-43.6979
35367-000,Matipó,Minas Gerais,-20.3023,-42.3161
39527-000,Mato Verde,Minas Gerais,-15.4288,-42.8746
35720-000,Matozinhos,Minas Gerais,-19.5207,-44.0503
38870-000,Matutina,Minas Gerais,-19.1647,-46.0017
38930-000,Medeiros,Minas Gerais,-20.0114,-46.358
39620-000,Medina,Minas Gerais,-16.3015,-41.5382
35270-000,Mendes Pimentel,Minas Gerais,-18.6264,-41.3487
36190-000,Mercês,Minas Gerais,-21.1872,-43.3366
35166-000,Mesquita,Minas Gerais,-19.2496,-42.616
39650-000,Minas Novas,Minas Gerais,-17.355,-42.4089
37447-000,Minduri,Minas Gerais,-21.6684,-44.5947
39420-000,Mirabela,Minas Gerais,-16.2791,-44.1671
36893-000,Miradouro,Minas Gerais,-20.8519,-42.3871
36790-000,Miraí,Minas Gerais,-21.1458,-42.6008
39465-000,Miravânia,Minas Gerais,-14.7529,-44.4206
35470-000,Moeda,Minas Gerais,-20.3327,-44.0166
35604-000,Moema,Minas Gerais,-19.843,-45.4212
39215-000,Monjolos,Minas Gerais,-18.3756,-44.026
37405-000,Monsenhor Paulo,Minas Gerais,-21.7227,-45.4679
39495-000,Montalvânia,Minas Gerais,-14.4109,-44.4421
38420-000,Monte Alegre de Minas,Minas Gerais,-18.8188,-48.9182
39500-000,Monte Azul,Minas Gerais,-15.2127,-43.0233
37115-000,Monte Belo,Minas Gerais,-21.32,-46.3352
38500-000,Monte Carmelo,Minas Gerais,-18.6396,-47.4979
39893-000,Monte Formoso,Minas Gerais,-16.876,-41.2713
37958-000,Monte Santo de Minas,Minas Gerais,-21.2043,-46.954
39400-000,Montes Claros,Minas Gerais,-16.5879,-43.9
37580-000,Monte Sião,Minas Gerais,-22.414,-46.5438
39547-000,Montezuma,Minas Gerais,-15.1925,-42.4813
35628-000,Morada Nova de Minas,Minas Gerais,-18.5661,-45.4722
35798-000,Morro da Garça,Minas Gerais,-18.6175,-44.6324
35875-000,Morro do Pilar,Minas Gerais,-19.2337,-43.4014
37620-000,Munhoz,Minas Gerais,-22.629,-46.3089
36880-000,Muriaé,Minas Gerais,-21.0783,-42.4446
36955-000,Mutum,Minas Gerais,-19.9268,-41.4484
37890-000,Muzambinho,Minas Gerais,-21.3524,-46.5184
39718-000,Nacip Raydan,Minas Gerais,-18.4745,-42.1751
39860-000,Nanuque,Minas Gerais,-17.7836,-40.5276
35157-000,Naque,Minas Gerais,-19.1832,-42.3384
38658-000,Natalândia,Minas Gerais,-16.5631,-46.5139
37524-000,Natércia,Minas Gerais,-22.1323,-45.4969
36370-000,Nazareno,Minas Gerais,-21.2079,-44.6085
37250-000,Nepomuceno,Minas Gerais,-21.2403,-45.2402
39553-000,Ninheira,Minas Gerais,-15.4223,-41.6578
35298-000,Nova Belém,Minas Gerais,-18.4998,-41.1188
35920-000,Nova Era,Minas Gerais,-19.7097,-43.014
34000-000,Nova Lima,Minas Gerais,-20.0696,-43.8909
35113-000,Nova Módica,Minas Gerais,-18.4501,-41.513
38160-000,Nova Ponte,Minas Gerais,-19.2865,-47.7137
39525-000,Nova Porteirinha,Minas Gerais,-15.7158,-43.2816
37860-000,Nova Resende,Minas Gerais,-21.099,-46.4168
35519-000,Nova Serrana,Minas Gerais,-19.8453,-44.9767
39820-000,Novo Cruzeiro,Minas Gerais,-17.3923,-41.9698
39817-000,Novo Oriente de Minas,Minas Gerais,-17.2517,-41.2293
39568-000,Novorizonte,Minas Gerais,-16.0173,-42.3889
36145-000,Olaria,Minas Gerais,-21.9064,-43.9685
39398-000,Olhos-d'Água,Minas Gerais,-17.4889,-43.5435
37488-000,Olímpio Noronha,Minas Gerais,-22.0855,-45.2873
35540-000,Oliveira,Minas Gerais,-20.7382,-44.7161
36250-000,Oliveira Fortes,Minas Gerais,-21.3387,-43.5199
35655-000,Onça de Pitangui,Minas Gerais,-19.7104,-44.7465
35439-000,Oratórios,Minas Gerais,-20.4373,-42.7974
36828-000,Orizânia,Minas Gerais,-20.5055,-42.2116
36420-000,Ouro Branco,Minas Gerais,-20.5299,-43.6942
37570-000,Ouro Fino,Minas Gerais,-22.2569,-46.3738
35400-000,Ouro Preto,Minas Gerais,-20.393,-43.6419
39855-000,Ouro Verde de Minas,Minas Gerais,-18.0343,-41.2947
39573-000,Padre Carvalho,Minas Gerais,-16.2632,-42.6025
39818-000,Padre Paraíso,Minas Gerais,-17.061,-41.5383
35622-000,Paineiras,Minas Gerais,-18.9182,-45.5374
35582-000,Pains,Minas Gerais,-20.3737,-45.7314
39517-000,Pai Pedro,Minas Gerais,-15.3273,-43.195
36195-000,Paiva,Minas Gerais,-21.2881,-43.4171
36750-000,Palma,Minas Gerais,-21.4311,-42.3207
39945-000,Palmópolis,Minas Gerais,-16.7784,-40.3747
35669-000,Papagaios,Minas Gerais,-19.3969,-44.695
38600-000,Paracatu,Minas Gerais,-17.1328,-46.8826
35660-000,Pará de Minas,Minas Gerais,-19.8212,-44.6129
37120-000,Paraguaçu,Minas Gerais,-21.5808,-45.743
37660-000,Paraisópolis,Minas Gerais,-22.5767,-45.8458
35774-000,Paraopeba,Minas Gerais,-19.3019,-44.4532
35810-000,Passabém,Minas Gerais,-19.3565,-43.1873
37460-000,Passa Quatro,Minas Gerais,-22.4087,-44.9599
35537-000,Passa Tempo,Minas Gerais,-20.6435,-44.4986
37330-000,Passa-Vinte,Minas Gerais,-22.1788,-44.26
37900-000,Passos,Minas Gerais,-20.7642,-46.6217
39425-000,Patis,Minas Gerais,-16.058,-44.1114
38700-000,Patos de Minas,Minas Gerais,-18.6105,-46.5032
38740-000,Patrocínio,Minas Gerais,-19.0131,-47.0679
36860-000,Patrocínio do Muriaé,Minas Gerais,-21.1671,-42.2557
36544-000,Paula Cândido,Minas Gerais,-20.8603,-42.9815
39765-000,Paulistas,Minas Gerais,-18.4339,-42.866
39814-000,Pavão,Minas Gerais,-17.4678,-41.0774
39700-000,Peçanha,Minas Gerais,-18.5454,-42.4939
39970-000,Pedra Azul,Minas Gerais,-15.964,-41.2214
35364-000,Pedra Bonita,Minas Gerais,-20.4667,-42.3776
36585-000,Pedra do Anta,Minas Gerais,-20.598,-42.7125
35565-000,Pedra do Indaiá,Minas Gerais,-20.282,-45.2186
36847-000,Pedra Dourada,Minas Gerais,-20.8264,-42.1515
37520-000,Pedralva,Minas Gerais,-22.2507,-45.4532
39492-000,Pedras de Maria da Cruz,Minas Gerais,-15.6335,-44.3084
38178-000,Pedrinópolis,Minas Gerais,-19.1906,-47.5021
33600-000,Pedro Leopoldo,Minas Gerais,-19.6447,-44.0394
36148-000,Pedro Teixeira,Minas Gerais,-21.728,-43.7205
36610-000,Pequeri,Minas Gerais,-21.8162,-43.1401
35667-000,Pequi,Minas Gerais,-19.6104,-44.6336
35515-000,Perdigão,Minas Gerais,-19.9213,-45.0807
38170-000,Perdizes,Minas Gerais,-19.3652,-47.1599
37260-000,Perdões,Minas Gerais,-21.0709,-45.0671
35156-000,Periquito,Minas Gerais,-19.047,-42.2161
35114-000,Pescador,Minas Gerais,-18.3212,-41.5516
36157-000,Piau,Minas Gerais,-21.5021,-43.3147
35325-000,Piedade de Caratinga,Minas Gerais,-19.759,-42.0394
35382-000,Piedade de Ponte Nova,Minas Gerais,-20.2441,-42.7159
36227-000,Piedade do Rio Grande,Minas Gerais,-21.5029,-44.1615
35526-000,Piedade dos Gerais,Minas Gerais,-20.4808,-44.2531
35585-000,Pimenta,Minas Gerais,-20.4851,-45.8334
35348-000,Pingo-d'Água,Minas Gerais,-19.7372,-42.4284
39317-000,Pintópolis,Minas Gerais,-16.0112,-45.2193
35536-000,Piracema,Minas Gerais,-20.5192,-44.4175
38210-000,Pirajuba,Minas Gerais,-19.9407,-48.7031
36480-000,Piranga,Minas Gerais,-20.6289,-43.2835
37511-000,Piranguçu,Minas Gerais,-22.5635,-45.5104
37508-000,Piranguinho,Minas Gerais,-22.3488,-45.5946
36730-000,Pirapetinga,Minas Gerais,-21.668,-42.3652
39270-000,Pirapora,Minas Gerais,-17.4196,-44.8597
36170-000,Piraúba,Minas Gerais,-21.2647,-43.014
35650-000,Pitangui,Minas Gerais,-19.5729,-44.8757
37925-000,Piumhi,Minas Gerais,-20.4326,-46.0608
38220-000,Planura,Minas Gerais,-20.0692,-48.6752
37757-000,Poço Fundo,Minas Gerais,-21.8207,-45.9883
37700-000,Poços de Caldas,Minas Gerais,-21.7934,-46.5357
36960-000,Pocrane,Minas Gerais,-19.575,-41.5627
35640-000,Pompéu,Minas Gerais,-19.1495,-44.9149
35430-000,Ponte Nova,Minas Gerais,-20.407,-42.9206
39328-000,Ponto Chique,Minas Gerais,-16.6377,-44.938
39615-000,Ponto dos Volantes,Minas Gerais,-16.8544,-41.4634
39520-000,Porteirinha,Minas Gerais,-15.6869,-43.1404
36576-000,Porto Firme,Minas Gerais,-20.6673,-43.0687
39827-000,Poté,Minas Gerais,-17.7928,-41.7652
37550-000,Pouso Alegre,Minas Gerais,-22.2527,-45.9076
37468-000,Pouso Alto,Minas Gerais,-22.1796,-44.9527
36320-000,Prados,Minas Gerais,-21.1076,-44.0648
38140-000,Prata,Minas Gerais,-19.3735,-48.9436
37970-000,Pratápolis,Minas Gerais,-20.7857,-46.8445
38960-000,Pratinha,Minas Gerais,-19.747,-46.4288
36475-000,Presidente Bernardes,Minas Gerais,-20.7733,-43.1621
35797-000,Presidente Juscelino,Minas Gerais,-18.7388,-44.0777
39135-000,Presidente Kubitschek,Minas Gerais,-18.6498,-43.5798
38750-000,Presidente Olegário,Minas Gerais,-18.1619,-46.4063
36976-000,Alto Jequitibá,Minas Gerais,-20.437,-41.9511
35715-000,Prudente de Morais,Minas Gerais,-19.4681,-44.1136
35625-000,Quartel Geral,Minas Gerais,-19.2872,-45.5843
36424-000,Queluzito,Minas Gerais,-20.7315,-43.8936
34400-000,Raposos,Minas Gerais,-19.9762,-43.7902
35350-000,Raul Soares,Minas Gerais,-20.0142,-42.4089
36740-000,Recreio,Minas Gerais,-21.5285,-42.4433
36920-000,Reduto,Minas Gerais,-20.2287,-41.9427
36340-000,Resende Costa,Minas Gerais,-20.8413,-44.2811
35230-000,Resplendor,Minas Gerais,-19.2027,-41.1434
36270-000,Ressaquinha,Minas Gerais,-21.0946,-43.7844
38640-000,Riachinho,Minas Gerais,-16.2446,-45.8942
39529-000,Riacho dos Machados,Minas Gerais,-16.0661,-42.9755
33800-000,Ribeirão das Neves,Minas Gerais,-19.7715,-44.0696
37264-000,Ribeirão Vermelho,Minas Gerais,-21.1538,-45.0788
34300-000,Rio Acima,Minas Gerais,-20.117,-43.7654
35370-000,Rio Casca,Minas Gerais,-20.1289,-42.6608
35442-000,Rio Doce,Minas Gerais,-20.2061,-42.8925
39940-000,Rio do Prado,Minas Gerais,-16.6834,-40.56
36460-000,Rio Espera,Minas Gerais,-20.8536,-43.5205
35525-000,Rio Manso,Minas Gerais,-20.2492,-44.3403
36150-000,Rio Novo,Minas Gerais,-21.4724,-43.1507
38810-000,Rio Paranaíba,Minas Gerais,-19.1989,-46.2921
39530-000,Rio Pardo de Minas,Minas Gerais,-15.73,-42.5732
35940-000,Rio Piracicaba,Minas Gerais,-19.9749,-43.1611
36180-000,Rio Pomba,Minas Gerais,-21.2541,-43.1716
36130-000,Rio Preto,Minas Gerais,-22.0448,-43.8697
39170-000,Rio Vermelho,Minas Gerais,-18.2687,-43.0742
36335-000,Ritápolis,Minas Gerais,-20.9929,-44.3705
36604-000,Rochedo de Minas,Minas Gerais,-21.6427,-43.0331
36510-000,Rodeiro,Minas Gerais,-21.2125,-42.8409
38520-000,Romaria,Minas Gerais,-18.8934,-47.5813
36878-000,Rosário da Limeira,Minas Gerais,-20.986,-42.5151
39565-000,Rubelita,Minas Gerais,-16.3421,-42.228
39950-000,Rubim,Minas Gerais,-16.4515,-40.493
34500-000,Sabará,Minas Gerais,-19.8539,-43.7833
39750-000,Sabinópolis,Minas Gerais,-18.6489,-43.0655
38190-000,Sacramento,Minas Gerais,-19.8804,-47.226
39560-000,Salinas,Minas Gerais,-16.1185,-42.174
39925-000,Salto da Divisa,Minas Gerais,-16.0859,-40.0446
35960-000,Santa Bárbara,Minas Gerais,-20.0236,-43.4449
35328-000,Santa Bárbara do Leste,Minas Gerais,-19.9406,-42.1033
36132-000,Santa Bárbara do Monte Verde,Minas Gerais,-21.9769,-43.6932
36215-000,Santa Bárbara do Tugúrio,Minas Gerais,-21.239,-43.5238
36328-000,Santa Cruz de Minas,Minas Gerais,-21.12,-44.2137
39563-000,Santa Cruz de Salinas,Minas Gerais,-16.0618,-41.7992
35384-000,Santa Cruz do Escalvado,Minas Gerais,-20.2334,-42.8211
39725-000,Santa Efigênia de Minas,Minas Gerais,-18.8623,-42.4003
39295-000,Santa Fé de Minas,Minas Gerais,-16.6812,-45.5973
39874-000,Santa Helena de Minas,Minas Gerais,-16.9029,-40.6621
38175-000,Santa Juliana,Minas Gerais,-19.3557,-47.5371
33000-000,Santa Luzia,Minas Gerais,-19.7354,-43.8265
36910-000,Santa Margarida,Minas Gerais,-20.4357,-42.2706
35910-000,Santa Maria de Itabira,Minas Gerais,-19.4359,-43.0684
39928-000,Santa Maria do Salto,Minas Gerais,-16.3044,-40.111
39780-000,Santa Maria do Suaçuí,Minas Gerais,-18.2526,-42.3388
37195-000,Santana da Vargem,Minas Gerais,-21.2676,-45.4897
36795-000,Santana de Cataguases,Minas Gerais,-21.2832,-42.5658
35785-000,Santana de Pirapama,Minas Gerais,-18.9078,-43.927
36620-000,Santana do Deserto,Minas Gerais,-21.9453,-43.1745
36146-000,Santana do Garambéu,Minas Gerais,-21.6467,-44.0694
37278-000,Santana do Jacaré,Minas Gerais,-20.8887,-45.0791
36940-000,Santana do Manhuaçu,Minas Gerais,-20.0556,-41.8977
35167-000,Santana do Paraíso,Minas Gerais,-19.3801,-42.5407
35845-000,Santana do Riacho,Minas Gerais,-19.1842,-43.6838
36430-000,Santana dos Montes,Minas Gerais,-20.7986,-43.6458
37775-000,Santa Rita de Caldas,Minas Gerais,-22.0194,-46.2737
36135-000,Santa Rita de Jacutinga,Minas Gerais,-22.109,-44.1032
