Postal Code,Place Name,State,City,Latitude,Longitude
10000,Sljeme,Zagreba?ka,Zagreb,45.7333,15.9667
10010,Zagreb-dio,Zagreba?ka,Zagreb-Sloboština,45.75,16
10020,Strmec,Zagreba?ka,Zagreb-Novi Zagreb,45.7,15.9167
10040,Zagreb-dio,Zagreba?ka,Zagreb-Dubrava,45.7333,15.9667
10090,Zagreb-dio,Zagreba?ka,Zagreb-Susedgrad,45.7333,15.9667
10110,Zagreb-Trešnjevka,Zagreba?ka,Zagreb,45.7769,16.068
10250,Lu?ko,Zagreba?ka,Lu?ko,45.7611,15.8703
10251,Demerje,Zagreba?ka,Hrvatski Leskovac,45.7419,15.9075
10253,Gudci,Zagreba?ka,Donji Dragonožec,45.6569,15.9886
10255,Obrež Stupni?ki,Zagreba?ka,Gornji Stupnik,45.7167,15.9333
10257,Zadvorsko,Zagreba?ka,Brezovica,45.7333,15.9167
10290,Šibice,Zagreba?ka,Zapreši?,45.8517,15.8196
10291,Savski Marof,Zagreba?ka,Prigorje Brdove?ko,45.8642,15.7219
10292,Gornji Ladu?,Zagreba?ka,Šenkovec,45.8833,15.7333
10293,Rozga,Zagreba?ka,Dubravica,45.95,15.7278
10294,Pojatno,Zagreba?ka,Donja Puš?a,45.905,15.8006
10295,Kupljenovo,Zagreba?ka,Kupljenovo,45.9333,15.8167
10296,Žejinci,Zagreba?ka,Luka,45.9667,15.8167
10297,Jakovlje,Zagreba?ka,Jakovlje,45.9514,15.8561
10298,Poljanica Bistranska,Zagreba?ka,Donja Bistra,45.9,15.8833
10299,Hrastina Brdove?ka,Zagreba?ka,Marija Gorica,45.9167,15.7333
10310,Tarno,Zagreba?ka,Ivani?-Grad,45.7333,16.3667
10311,Topolje,Zagreba?ka,Posavski Bregi,45.6508,16.3503
10312,Predavec,Zagreba?ka,Kloštar Ivani?,45.75,16.4333
10313,Derežani,Zagreba?ka,Graberje Ivani?ko,45.7,16.4667
10314,Johovec,Zagreba?ka,Križ,45.6667,16.4833
10315,Re?ica Kriška,Zagreba?ka,Novoselec,45.6617,16.5808
10316,Prerovec,Zagreba?ka,Lijevi Dubrov?ak,45.6447,16.3033
10340,Hruškovica,Zagreba?ka,Vrbovec,45.9333,16.4167
10341,Pirakovec,Zagreba?ka,Lonjica,45.8833,16.3667
10342,Svinjarec,Zagreba?ka,Dubrava,45.8,16.5667
10343,Stara Kapela,Zagreba?ka,Nova Kapela,45.2364,17.6878
10344,Majur,Zagreba?ka,Farkaševac,45.9167,16.7
10345,Cugovec,Zagreba?ka,Gradec,45.9117,16.5189
10346,Strmec,Zagreba?ka,Preseka,45.9667,15.9167
10347,Valeti?,Zagreba?ka,Rakovec,45.9667,16.3333
10360,Dobrodol,Zagreba?ka,Sesvete,45.85,16.1
10361,Cerje,Zagreba?ka,Sesvete-Kraljevec,45.8333,16.2
10362,Vurnovec,Zagreba?ka,Kašina,45.9091,16.095
10363,Lužan,Zagreba?ka,Belovar,45.8833,16.2
10370,Tedrovec,Zagreba?ka,Dugo Selo,45.75,16.3667
10372,Pre?no,Zagreba?ka,Oborovo,45.665,16.2961
10373,Hruš?ica,Zagreba?ka,Ivanja Reka,45.7833,16.15
10380,Gornja Topli?ica,Zagreba?ka,Sveti Ivan Zelina,45.9833,16.2333
10381,Turkov?ina,Zagreba?ka,Bedenica,46.0436,16.2472
10382,Suhodol Zelinski,Zagreba?ka,Donja Zelina,45.8807,16.2313
10383,Polonje Tomaševe?ko,Zagreba?ka,Komin,45.9667,16.3
10408,Velika Mlaka,Zagreba?ka,Velika Mlaka,45.7364,16.0311
10410,Obrezina,Zagreba?ka,Velika Gorica,45.7667,16.1
10411,Obed,Zagreba?ka,Orle,45.7308,16.1975
10412,Lukavec,Zagreba?ka,Donja Lomnica,45.7044,15.99
10413,Velika Buna,Zagreba?ka,Kravarsko,45.6333,16.0667
10414,Opatija,Zagreba?ka,Pokupsko,45.5667,16
10415,Ribnica,Zagreba?ka,Novo ?i?e,45.7167,16.1333
10417,Turopolje,Zagreba?ka,Buševec,45.6494,16.1436
10418,Gustelnica,Zagreba?ka,Dubranec,45.6031,15.9736
10419,Vukovina,Zagreba?ka,Vukovina,45.6833,16.1167
10430,Velika Rakovica,Zagreba?ka,Samobor,45.7667,15.7167
10431,Sveta Nedjelja,Zagreba?ka,Sveta Nedjelja,45.7983,15.7806
10432,Velika Jazbina,Zagreba?ka,Bregana,45.818,15.6095
10434,Strmec Samoborski,Zagreba?ka,Strmec Samoborski,45.8167,15.8
10435,Sveti Martin pod Oki?em,Zagreba?ka,Sveti Martin pod Oki?em,45.75,15.75
10436,Rakov Potok,Zagreba?ka,Rakov Potok,45.7381,15.7972
10437,Rakitje,Zagreba?ka,Bestovje,45.7939,15.8222
10450,Vlaškovec,Zagreba?ka,Jastrebarsko,45.6835,15.6653
10451,Topolovec Pisarovinski,Zagreba?ka,Pisarovina,45.5833,15.8667
10453,Celine,Zagreba?ka,Gorica Svetojanska,45.8931,16.4047
10454,Jezerine,Zagreba?ka,Kraši?,45.6667,15.4667
10455,Žumberak,Zagreba?ka,Kostanjevac,45.75,15.4333
10456,Hartje,Zagreba?ka,Kalje,45.75,15.45
10457,Jezernice,Zagreba?ka,Sošice,45.7333,15.3667
20000,Dubrovnik,Dubrova?ko-Neretvanska,Dubrovnik,42.6506,18.0914
20205,Stupa,Dubrova?ko-Neretvanska,Topolo,42.8969,17.7247
20207,Makoše,Dubrova?ko-Neretvanska,Mlini,42.65,18.1897
20210,Uskoplje,Dubrova?ko-Neretvanska,Cavtat,42.5806,18.2522
20213,Mo?i?i,Dubrova?ko-Neretvanska,?ilipi,42.5617,18.2511
20215,Poljice,Dubrova?ko-Neretvanska,Gruda,42.4961,18.3797
20216,Vodova?a,Dubrova?ko-Neretvanska,Dubravka,42.515,18.4253
20217,Mihani?i,Dubrova?ko-Neretvanska,Pridvorje,42.5633,18.3275
20218,?urini?i,Dubrova?ko-Neretvanska,Plo?ice,42.4719,18.4425
20221,Kolo?ep,Dubrova?ko-Neretvanska,Kolo?ep,42.6761,18.0097
20222,Lopud,Dubrova?ko-Neretvanska,Lopud,42.6928,17.9469
20223,Su?ura?,Dubrova?ko-Neretvanska,Šipanjska Luka,42.7119,17.9106
20224,Korita,Dubrova?ko-Neretvanska,Maranovi?i,42.7128,17.7081
20225,Kozarica,Dubrova?ko-Neretvanska,Babino Polje,42.7764,17.4642
20226,Njivice,Dubrova?ko-Neretvanska,Gove?ari,43.3075,17.1569
20230,Zabr?e,Dubrova?ko-Neretvanska,Ston,42.8606,17.5867
20231,?epiku?e,Dubrova?ko-Neretvanska,Doli,42.8581,17.8347
20232,Slano,Dubrova?ko-Neretvanska,Slano,42.7861,17.8919
20233,Trsteno,Dubrova?ko-Neretvanska,Trsteno,42.7172,17.9803
20234,Kliševo,Dubrova?ko-Neretvanska,Orašac,42.7272,18.0025
20235,Zaton,Dubrova?ko-Neretvanska,Zaton Veliki,42.6908,18.0381
20236,Pobrežje,Dubrova?ko-Neretvanska,Mokošica,42.6811,18.0736
20240,Trpanj,Dubrova?ko-Neretvanska,Trpanj,43.0075,17.275
20242,Oskorušno,Dubrova?ko-Neretvanska,Oskorušno,42.9836,17.3069
20243,Pijavi?ino,Dubrova?ko-Neretvanska,Kuna,42.94,17.3458
20244,Potomje,Dubrova?ko-Neretvanska,Potomje,42.9425,17.3383
20245,Trstenik,Dubrova?ko-Neretvanska,Trstenik,42.9183,17.3978
20246,Sreser,Dubrova?ko-Neretvanska,Janjina,42.9486,17.4422
20247,Žuljana,Dubrova?ko-Neretvanska,Žuljana,42.8936,17.4561
20248,Putnikovi?,Dubrova?ko-Neretvanska,Putnikovi?,42.8767,17.5283
20250,Orebi?,Dubrova?ko-Neretvanska,Orebi?,42.9856,17.1747
20260,Kor?ula,Dubrova?ko-Neretvanska,Kor?ula,42.9622,17.1369
20263,Lumbarda,Dubrova?ko-Neretvanska,Lumbarda,42.9228,17.1672
20264,Ra?iš?e,Dubrova?ko-Neretvanska,Ra?iš?e,42.9764,17.0167
20267,Viganj,Dubrova?ko-Neretvanska,Ku?ište,42.9886,17.0953
20269,Lovište,Dubrova?ko-Neretvanska,Lovište,43.0217,17.0353
20270,Vela Luka,Dubrova?ko-Neretvanska,Vela Luka,42.9633,16.7225
20271,Blato,Dubrova?ko-Neretvanska,Blato,43.1703,17.1917
20272,Smokvica,Dubrova?ko-Neretvanska,Smokvica,42.9306,16.8964
20273,?ara,Dubrova?ko-Neretvanska,?ara,42.9383,16.9347
20274,Pupnat,Dubrova?ko-Neretvanska,Pupnat,42.9536,17.0369
20275,Žrnovo,Dubrova?ko-Neretvanska,Žrnovo,42.9511,17.1142
20278,Dubrave,Dubrova?ko-Neretvanska,Nova Sela,43.1311,17.4803
20290,Lastovo,Dubrova?ko-Neretvanska,Lastovo,42.7681,16.9008
20340,Plina Jezero,Dubrova?ko-Neretvanska,Plo?e,43.0713,17.4197
20341,Podrujnica,Dubrova?ko-Neretvanska,Kula Norinska,43.0458,17.5975
20342,Otri? Seoci,Dubrova?ko-Neretvanska,Otri? Seoci,43.0616,17.5036
20343,Šari? Struga,Dubrova?ko-Neretvanska,Rogotin,43.0492,17.4792
20344,Desne,Dubrova?ko-Neretvanska,Komin (Dalmacija),43.0617,17.5294
20345,Staševica,Dubrova?ko-Neretvanska,Staševica,43.1389,17.4256
20350,Vidonje,Dubrova?ko-Neretvanska,Metkovi?,42.9831,17.6442
20352,Vid,Dubrova?ko-Neretvanska,Vid,43.0803,17.6258
20353,Dobranje,Dubrova?ko-Neretvanska,Mlinište,42.9842,17.6978
20355,Podgradina,Dubrova?ko-Neretvanska,Opuzen,43.0083,17.5542
20356,Raba,Dubrova?ko-Neretvanska,Klek,42.9728,17.5158
20357,Mihalj,Dubrova?ko-Neretvanska,Blace,42.9906,17.4978
21000,Split,Splitsko-Dalmatinska,Split,43.5139,16.4558
21201,Ljubitovica,Splitsko-Dalmatinska,Prgomet,43.6228,16.1378
21202,Divojevi?i,Splitsko-Dalmatinska,Le?evica,43.6667,16.25
21203,Donji Mu?,Splitsko-Dalmatinska,Donji Mu?,43.7261,16.5
21204,Dugopolje,Splitsko-Dalmatinska,Dugopolje,43.5806,16.6028
21205,Gornji Dolac,Splitsko-Dalmatinska,Donji Dolac,43.5031,16.7625
21206,Mala Milešina,Splitsko-Dalmatinska,Donje Ogorje,43.7667,16.45
21207,Kostanje,Splitsko-Dalmatinska,Kostanje,43.45,16.8333
21208,Sviniš?e,Splitsko-Dalmatinska,Ku?i?e,43.4333,16.7667
21209,Ku?ine,Splitsko-Dalmatinska,Mravince,43.5325,16.5308
21210,Blaca,Splitsko-Dalmatinska,Solin,43.7161,16.8122
21212,Kaštel Su?urac,Splitsko-Dalmatinska,Kaštel Su?urac,43.5503,16.4264
21213,Kaštel Gomilica,Splitsko-Dalmatinska,Kaštel Gomilica,43.55,16.4
21214,Kaštel Kambelovac,Splitsko-Dalmatinska,Kaštel Kambelovac,43.55,16.3833
21215,Kaštel Lukši?,Splitsko-Dalmatinska,Kaštel Lukši?,43.5553,16.3675
21216,Kaštel Stari,Splitsko-Dalmatinska,Kaštel Stari,43.55,16.35
21218,Seget Donji,Splitsko-Dalmatinska,Seget Donji,43.5167,16.2333
21220,Trogir,Splitsko-Dalmatinska,Trogir,43.5125,16.2517
21222,Dograde,Splitsko-Dalmatinska,Marina,43.5453,16.1144
21223,Okrug Gornji,Splitsko-Dalmatinska,Okrug Gornji,43.4972,16.2217
21224,Slatine,Splitsko-Dalmatinska,Slatine,43.4994,16.3333
21225,Drvenik Veliki,Splitsko-Dalmatinska,Drvenik Veliki,43.45,16.15
21226,Viniš?e,Splitsko-Dalmatinska,Viniš?e,43.4897,16.1131
21227,Primorski Dolac,Splitsko-Dalmatinska,Primorski Dolac,43.6308,16.1761
21228,Vinovac,Splitsko-Dalmatinska,Blizna Donja,43.5833,16.1056
21229,Crivac,Splitsko-Dalmatinska,Crivac,43.7667,16.3667
21230,Jasensko,Splitsko-Dalmatinska,Sinj,43.73,16.6544
21231,Koprivno,Splitsko-Dalmatinska,Klis,43.6028,16.5494
21232,Liska,Splitsko-Dalmatinska,Dicmo,43.5839,16.6642
21233,Zelovo,Splitsko-Dalmatinska,Hrvace,43.7519,16.5511
21235,Otiši?,Splitsko-Dalmatinska,Otiši?,43.8436,16.5056
21236,Garjak,Splitsko-Dalmatinska,Vrlika,43.9,16.4833
21238,Ovrlja,Splitsko-Dalmatinska,Otok (Dalmacija),43.6861,16.7483
21240,Jabuka,Splitsko-Dalmatinska,Trilj,43.6331,16.7561
21241,Bajagi?,Splitsko-Dalmatinska,Obrovac Sinjski,43.7567,16.6667
21242,Vraba?,Splitsko-Dalmatinska,Grab,43.6564,16.7539
21243,Vinine,Splitsko-Dalmatinska,Ugljane,43.549,16.7554
21244,Cista Velika,Splitsko-Dalmatinska,Cista Velika,43.5361,16.8917
21245,Vrpolje,Splitsko-Dalmatinska,Tijarica,43.6042,16.8297
21246,Kamensko,Splitsko-Dalmatinska,Aržano,43.6169,16.9531
21247,Sutina,Splitsko-Dalmatinska,Neori?,43.6967,16.5475
21250,Žeževica,Splitsko-Dalmatinska,Šestanovac,43.45,16.9667
21251,Žrnovnica,Splitsko-Dalmatinska,Žrnovnica,43.5211,16.5592
21252,Tugare,Splitsko-Dalmatinska,Tugare,43.4667,16.6667
21253,?isla,Splitsko-Dalmatinska,Gata,43.45,16.7333
21254,Trnbusi,Splitsko-Dalmatinska,Blato na Cetini,43.4833,16.7833
21255,Gornja Brela,Splitsko-Dalmatinska,Zadvarje,43.4,16.9167
21256,Svib,Splitsko-Dalmatinska,Cista Provo,43.5517,16.9631
21257,Lovre?,Splitsko-Dalmatinska,Lovre?,43.5,17
21260,Donji Vinjani,Splitsko-Dalmatinska,Imotski,43.4311,17.2528
21261,Podosoje,Splitsko-Dalmatinska,Runovi?,43.3703,17.2128
21262,Ivanbegovina,Splitsko-Dalmatinska,Kamenmost,43.4178,17.1519
21263,Šumet,Splitsko-Dalmatinska,Krivodol,43.4403,17.1456
21264,Postranje,Splitsko-Dalmatinska,Donji Proložac,43.4735,17.171
21265,Studenci,Splitsko-Dalmatinska,Studenci,43.5306,17.0306
21266,Zmijavci,Splitsko-Dalmatinska,Zmijavci,43.4108,17.2056
21267,Ri?ice,Splitsko-Dalmatinska,Ri?ice,43.5133,17.1106
21270,Zagvozd,Splitsko-Dalmatinska,Zagvozd,43.3975,17.0569
21271,Grabovac,Splitsko-Dalmatinska,Grabovac,43.4308,16.9867
21272,Mijaca,Splitsko-Dalmatinska,Slivno,43.2875,17.3197
21273,Župa Srednja,Splitsko-Dalmatinska,Župa,43.3564,17.1403
21275,Dragljane,Splitsko-Dalmatinska,Dragljane,43.2344,17.2414
21276,Stilja,Splitsko-Dalmatinska,Vrgorac,43.2464,17.3181
21277,Podprolog,Splitsko-Dalmatinska,Veliki Prolog,43.171,17.4078
21292,Srinjine,Splitsko-Dalmatinska,Srinjine,43.4833,16.6
21300,Makarska,Splitsko-Dalmatinska,Makarska,43.2969,17.0178
21310,Zaku?ac,Splitsko-Dalmatinska,Omiš,43.45,16.7
21311,Stobre?,Splitsko-Dalmatinska,Stobre?,43.5025,16.5222
21312,Miljevac,Splitsko-Dalmatinska,Podstrana,45.1286,15.6383
21314,Jesenice,Splitsko-Dalmatinska,Jesenice,43.7622,16.4708
21315,Dugi Rat,Splitsko-Dalmatinska,Dugi Rat,43.4461,16.6397
21317,?elina,Splitsko-Dalmatinska,Lokva Rogoznica,43.7622,16.4708
21318,Pisak,Splitsko-Dalmatinska,Mimice,43.4,16.85
21320,Krvavica,Splitsko-Dalmatinska,Baška Voda,43.3264,16.9869
21322,Brela,Splitsko-Dalmatinska,Brela,43.3689,16.9342
21325,Veliko Brdo,Splitsko-Dalmatinska,Tu?epi,43.3197,17.0197
21327,Gornje Igrane,Splitsko-Dalmatinska,Podgora,43.2322,17.1436
21328,Drašnice,Splitsko-Dalmatinska,Drašnice,43.2203,17.115
21329,Živogoš?e,Splitsko-Dalmatinska,Igrane,43.1789,17.1728
21330,Gradac,Splitsko-Dalmatinska,Gradac,43.1058,17.3417
21333,Drvenik,Splitsko-Dalmatinska,Drvenik,43.1575,17.2661
21334,Zaostrog,Splitsko-Dalmatinska,Zaostrog,43.1425,17.2822
21335,Brist,Splitsko-Dalmatinska,Podaca,43.1181,17.3247
21400,Supetar,Splitsko-Dalmatinska,Supetar,43.3842,16.5508
21403,Sutivan,Splitsko-Dalmatinska,Sutivan,43.3858,16.4769
21404,Boboviš?a,Splitsko-Dalmatinska,Ložiš?a,43.3522,16.4647
21405,Podhumlje,Splitsko-Dalmatinska,Milna,43.3267,16.4508
21410,Dol,Splitsko-Dalmatinska,Postira,43.3494,16.6217
21412,Pu?iš?a,Splitsko-Dalmatinska,Pu?iš?a,43.3478,16.7339
21413,Povlja,Splitsko-Dalmatinska,Povlja,43.3336,16.8397
21420,Murvica,Splitsko-Dalmatinska,Bol,43.2667,16.6
21423,Dra?evica,Splitsko-Dalmatinska,Nerežiš?a,43.3344,16.5303
21424,Pražnica,Splitsko-Dalmatinska,Pražnica,43.3203,16.6978
21425,Novo Selo,Splitsko-Dalmatinska,Selca,43.3167,16.85
21426,Sumartin,Splitsko-Dalmatinska,Sumartin,43.285,16.8756
21430,Srednje Selo,Splitsko-Dalmatinska,Grohote,43.3986,16.2753
21432,Stomorska,Splitsko-Dalmatinska,Stomorska,43.37,16.3517
21450,Zara?e,Splitsko-Dalmatinska,Hvar,43.15,16.5167
21454,Brusje,Splitsko-Dalmatinska,Brusje,43.1928,16.4908
21460,Dol,Splitsko-Dalmatinska,Stari Grad,43.3494,16.6217
21462,Vrbanj,Splitsko-Dalmatinska,Vrbanj,43.165,16.6456
21463,Vrboska,Splitsko-Dalmatinska,Vrboska,43.1822,16.6708
21465,Sveta Nedjelja,Splitsko-Dalmatinska,Jelsa,43.1364,16.5894
21466,Poljica,Splitsko-Dalmatinska,Zastražiš?e,43.1489,16.7936
21467,Gdinj,Splitsko-Dalmatinska,Gdinj,43.1319,16.9286
21468,Selca kod Bogomolja,Splitsko-Dalmatinska,Bogomolje,43.15,16.9
21469,Su?uraj,Splitsko-Dalmatinska,Su?uraj,43.1253,17.1861
21480,Vis,Splitsko-Dalmatinska,Vis,43.0619,16.1831
21483,Žena Glava,Splitsko-Dalmatinska,Podšpilje,43.0333,16.14
21485,Biševo,Splitsko-Dalmatinska,Komiža,42.9833,16.0167
22000,Šibenik-dio,Šibensko-Kninska,Šibenik,43.7543,15.959
22010,Jadrtovac,Šibensko-Kninska,Šibenik-Brodarica,43.6761,15.9508
22020,Šibenik/dio-Ražine/,Šibensko-Kninska,Šibenik-Ražine,43.6981,15.9533
22030,Šibenik/dio-Zabla?e/,Šibensko-Kninska,Šibenik-Zabla?e,43.6981,15.9533
22202,Kalina,Šibensko-Kninska,Primošten,43.6367,16.7019
22203,Ze?evo Rogozni?ko,Šibensko-Kninska,Rogoznica,43.5539,15.9383
22204,Vezac,Šibensko-Kninska,Široke,43.5847,16.0136
22205,Slivno,Šibensko-Kninska,Perkovi?,43.6861,16.0967
22206,Vrsno,Šibensko-Kninska,Boraja,43.6257,16.0818
22211,Vodice,Šibensko-Kninska,Vodice,43.7608,15.7828
22212,Tribunj,Šibensko-Kninska,Tribunj,43.75,15.75
22213,Kaši?,Šibensko-Kninska,Pirovac,43.8719,15.6811
22214,?ista Velika,Šibensko-Kninska,?ista Velika,43.8961,15.7672
22215,Zaton,Šibensko-Kninska,Zaton,43.7894,15.8253
22221,?vrljevo,Šibensko-Kninska,Lozovac,43.7597,16.0208
22222,Gorice,Šibensko-Kninska,Skradin,43.8986,15.8789
22223,Žažvi?,Šibensko-Kninska,Bribir(kod Skradina),43.9317,15.8028
22232,Zlarin,Šibensko-Kninska,Zlarin,43.6975,15.8361
22233,Prvi? Luka,Šibensko-Kninska,Prvi? Luka,43.7167,15.8
22234,Prvi? Šepurine,Šibensko-Kninska,Prvi? Šepurine,43.7333,15.8
22235,Kaprije,Šibensko-Kninska,Kaprije,43.6914,15.7117
22236,Žirje,Šibensko-Kninska,Žirje,43.6589,15.6506
22240,Dazlina,Šibensko-Kninska,Tisno,43.8667,15.7167
22242,Jezera,Šibensko-Kninska,Jezera,43.8,15.65
22243,Murter,Šibensko-Kninska,Murter,43.8125,15.6061
22244,Betina,Šibensko-Kninska,Betina,43.8167,15.5833
22300,Žagrovi?,Šibensko-Kninska,Knin,44.07,16.1897
22301,Golubi?,Šibensko-Kninska,Golubi?,44.0889,16.1983
22302,Pola?a,Šibensko-Kninska,Pola?a/kod Knina/,44.0211,16.3161
22303,Lukar,Šibensko-Kninska,Oklaj,43.9619,16.1236
22304,Radu?i?,Šibensko-Kninska,Radu?i?,44.0436,16.0733
22305,Biovi?ino Selo,Šibensko-Kninska,Kistanje,44.0508,15.9089
22306,Ervenik,Šibensko-Kninska,Ervenik,44.0994,15.9453
22307,Mokro Polje,Šibensko-Kninska,Mokro Polje,44.0858,16.0306
22310,Kijevo,Šibensko-Kninska,Kijevo,44.0089,16.3581
22311,Strmica,Šibensko-Kninska,Strmica,44.1706,16.2614
22312,Zvjerinac,Šibensko-Kninska,Kosovo/Zvjerinac/,43.9492,16.2164
22317,Plavno,Šibensko-Kninska,Plavno,44.1456,16.1836
22318,Pa?ene,Šibensko-Kninska,Pa?ene,44.0739,16.1267
22319,Varivode,Šibensko-Kninska,?evrske,43.9603,15.8767
22320,Kri?ke,Šibensko-Kninska,Drniš,43.8167,16.2167
22321,Bio?i?,Šibensko-Kninska,Siveri?,43.9,16.2333
22322,Mirlovi? Polje,Šibensko-Kninska,Ruži?,43.8114,16.3431
22323,Ljubostinje,Šibensko-Kninska,Uneši?,43.7189,16.1208
22324,Brištane,Šibensko-Kninska,Drinovci,43.8703,16.0075
23000,Zadar,Zadarska,Zadar,44.1197,15.2422
23205,Bibinje,Zadarska,Bibinje,44.0667,15.3
23206,Podvršje,Zadarska,Sukošan,44.2583,15.3289
23207,Turanj,Zadarska,Sveti Filip i Jakov,43.9711,15.4114
23210,Vrgada,Zadarska,Biograd na moru,43.8561,15.5031
23211,Pakoštane,Zadarska,Pakoštane,43.9122,15.5089
23212,Tkon,Zadarska,Tkon,43.9333,15.4167
23222,Zemunik,Zadarska,Zemunik,44.1067,15.3806
23223,Škabrnja,Zadarska,Škabrnja,44.0806,15.4278
23226,Pridraga,Zadarska,Pridraga,44.1667,15.5667
23231,Petr?ane,Zadarska,Petr?ane,44.1856,15.1656
23232,Zaton,Zadarska,Nin,44.2206,15.1736
23233,Privlaka,Zadarska,Privlaka (Dalmacija),44.2667,15.1333
23234,Vir,Zadarska,Vir,44.3031,15.0853
23235,Žerava,Zadarska,Vrsi,44.2044,15.2547
23241,Viso?ane,Zadarska,Poli?nik,44.2058,15.3469
23242,Islam Latinski/dio Podgradina/,Zadarska,Posedarje,44.2136,15.4767
23244,Seline,Zadarska,Starigrad Paklenica,44.2778,15.4794
23245,Tribanj,Zadarska,Tribanj,44.3517,15.3183
23247,Vinjerac,Zadarska,Vinjerac,44.2544,15.4661
23248,Krneza,Zadarska,Ražanac,44.263,15.34
23249,Smokvica,Zadarska,Povljana,44.3214,15.1864
23250,Pag,Zadarska,Pag,44.445,15.0575
23251,Šimuni,Zadarska,Kolan,44.4686,14.9614
23262,Barotul,Zadarska,Pašman,43.9575,15.385
23263,Ždrelac,Zadarska,Ždrelac,44.0136,15.2692
23264,Mrljane,Zadarska,Nevi?ane,43.95,15.3667
23271,Kukljica,Zadarska,Kukljica,44.0347,15.2456
23272,Kali,Zadarska,Kali,44.0628,15.2056
23273,Preko,Zadarska,Preko,44.0811,15.1875
23274,Lukoran,Zadarska,Lukoran,44.1031,15.1589
23275,Ugljan,Zadarska,Ugljan,44.1308,15.1031
23281,Zaglav,Zadarska,Sali,43.9558,15.1372
23282,Žman,Zadarska,Žman,43.9722,15.1133
23283,Rava,Zadarska,Rava,44.0219,15.0667
23284,Veli Iž,Zadarska,Veli Iž,44.0508,15.1067
23285,Savar,Zadarska,Brbinj,44.0608,15.0181
23286,Dragove,Zadarska,Božava,44.1125,14.9336
23287,Veli Rat,Zadarska,Veli Rat,44.1397,14.8522
23291,Rivanj,Zadarska,Sestrunj,44.1561,15.0356
23292,Zapuntel,Zadarska,Molat,44.2469,14.8139
23293,Ist,Zadarska,Ist,44.2667,14.7667
23294,Premuda,Zadarska,Premuda,44.3425,14.6014
23295,Silba,Zadarska,Silba,44.3764,14.6967
23296,Olib,Zadarska,Olib,44.375,14.7819
23312,Novigrad,Zadarska,Novigrad (Dalmacija),44.1839,15.5542
23420,Kožlovac,Zadarska,Benkovac,44.0103,15.6844
23421,Dobropoljci,Zadarska,Bjelina,44.005,15.8111
23422,Provi?,Zadarska,Stankovci,43.9294,15.7456
23423,Gornja Jagodnja,Zadarska,Pola?a,44.0192,15.5289
23424,Donji Kaši?,Zadarska,Smil?i?,44.1508,15.4731
23440,Vu?ipolje,Zadarska,Gra?ac,44.2686,15.9331
23441,Rudopolje Bruvanjsko,Zadarska,Bruvno,44.3983,15.8275
23442,Velika Popina,Zadarska,Otri?,44.2869,16.0308
23443,Kom,Zadarska,Zrmanja,44.0808,15.6894
23445,Zaklopac,Zadarska,Srb,44.43,16.0708
23446,Tiškovac Li?ki,Zadarska,Kaldrma,44.2689,16.18
23450,Zelengrad,Zadarska,Obrovac,44.15,15.7222
23451,Golubi?,Zadarska,Žegar,44.2333,15.8833
23452,Donji Karin,Zadarska,Karin,44.1067,15.6219
31000,Podravlje,Osje?ko-Baranjska,Osijek,45.5633,18.7083
31204,Bijelo Brdo,Osje?ko-Baranjska,Bijelo Brdo,45.5172,18.8708
31205,Aljmaš,Osje?ko-Baranjska,Aljmaš,45.5289,18.9506
31206,Erdut,Osje?ko-Baranjska,Erdut,45.5264,19.0603
31207,Klisa,Osje?ko-Baranjska,Tenja,45.4753,18.8331
31208,Petrijevci,Osje?ko-Baranjska,Petrijevci,45.6128,18.5353
31214,Ada,Osje?ko-Baranjska,Laslovo,45.4056,18.6836
31215,Paulin Dvor,Osje?ko-Baranjska,Ernestinovo,45.4431,18.6239
31216,Antunovac,Osje?ko-Baranjska,Antunovac,45.4908,18.675
31220,Višnjevac,Osje?ko-Baranjska,Višnjevac,45.5686,18.6139
31221,Josipovac,Osje?ko-Baranjska,Josipovac,45.5828,18.5814
31222,Cerovac,Osje?ko-Baranjska,Bizovac,45.5689,18.5108
31223,Novaki Bizova?ki,Osje?ko-Baranjska,Bro?anci,45.5642,18.4492
31224,Ordanja,Osje?ko-Baranjska,Koška,45.5325,18.2806
31225,La?anska,Osje?ko-Baranjska,Breznica Naši?ka,45.5431,18.1658
31226,Dalj,Osje?ko-Baranjska,Dalj,45.49,18.9847
31227,Zel?in,Osje?ko-Baranjska,Zel?in,45.6164,18.3614
31300,Širine,Osje?ko-Baranjska,Beli Manastir,45.7694,18.5614
31301,Branjin Vrh,Osje?ko-Baranjska,Branjin Vrh,45.7961,18.61
31302,Kneževo,Osje?ko-Baranjska,Kneževo,45.8461,18.6428
31303,Popovac,Osje?ko-Baranjska,Popovac,45.8092,18.6583
31304,Duboševica,Osje?ko-Baranjska,Duboševica,45.8894,18.6967
31305,Gaji?,Osje?ko-Baranjska,Draž,45.8411,18.7694
31306,Batina,Osje?ko-Baranjska,Batina,45.8461,18.85
31307,Zmajevac,Osje?ko-Baranjska,Zmajevac,45.7981,18.8014
31308,Suza,Osje?ko-Baranjska,Suza,45.7831,18.775
31309,Zlatna Greda,Osje?ko-Baranjska,Kneževi Vinogradi,45.7217,18.8656
31315,Karanac,Osje?ko-Baranjska,Karanac,45.7606,18.6844
