Postal Code,Place Name,State,State Abbreviation,Latitude,Longitude
2503,Esztergom,Komárom-Esztergom,KE,47.8,18.75
2509,Esztergom,Komárom-Esztergom,KE,47.8,18.75
2510,Dorog,Komárom-Esztergom,KE,47.7167,18.7333
2511,Dorog,Komárom-Esztergom,KE,47.7167,18.7333
2512,Dorog,Komárom-Esztergom,KE,47.7167,18.7333
2517,Kesztölc,Komárom-Esztergom,KE,47.7167,18.8
2518,Leányvár,Komárom-Esztergom,KE,47.6833,18.7833
2519,Piliscsév,Komárom-Esztergom,KE,47.6833,18.8167
2521,Csolnok,Komárom-Esztergom,KE,47.7,18.7167
2522,Dág,Komárom-Esztergom,KE,47.6667,18.7167
2523,Sárisáp,Komárom-Esztergom,KE,47.6833,18.6833
2524,Nagysáp,Komárom-Esztergom,KE,47.6833,18.6
2525,Bajna,Komárom-Esztergom,KE,47.65,18.6
2526,Epöl,Komárom-Esztergom,KE,47.65,18.65
2527,Máriahalom,Komárom-Esztergom,KE,47.6333,18.7167
2528,Úny,Komárom-Esztergom,KE,47.6333,18.7333
2529,Annavölgy,Komárom-Esztergom,KE,47.6625,18.6771
2531,Tokod,Komárom-Esztergom,KE,47.7167,18.6667
2532,Tokodaltáró,Komárom-Esztergom,KE,47.7444,18.5972
2533,Bajót,Komárom-Esztergom,KE,47.7333,18.5667
2534,Tát,Komárom-Esztergom,KE,47.75,18.65
2535,Mogyorósbánya,Komárom-Esztergom,KE,47.7333,18.6
2536,Nyergesújfalu,Komárom-Esztergom,KE,47.7667,18.55
2537,Nyergesújfalu,Komárom-Esztergom,KE,47.7667,18.55
2541,Lábatlan,Komárom-Esztergom,KE,47.75,18.5
2542,Lábatlan,Komárom-Esztergom,KE,47.75,18.5
2543,Sütt?,Komárom-Esztergom,KE,47.75,18.45
2544,Neszmély,Komárom-Esztergom,KE,47.7333,18.3667
2545,Dunaalmás,Komárom-Esztergom,KE,47.7333,18.3333
2800,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2801,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2802,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2803,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2804,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2805,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2806,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2807,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2808,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2809,Tatabánya,Komárom-Esztergom,KE,47.5667,18.4167
2821,Gyermely,Komárom-Esztergom,KE,47.6,18.65
2822,Szomor,Komárom-Esztergom,KE,47.5833,18.6667
2823,Vértessomló,Komárom-Esztergom,KE,47.5167,18.3667
2824,Várgesztes,Komárom-Esztergom,KE,47.4667,18.4
2831,Tarján,Komárom-Esztergom,KE,47.6167,18.5167
2832,Héreg,Komárom-Esztergom,KE,47.65,18.5167
2833,Vértestolna,Komárom-Esztergom,KE,47.6333,18.45
2834,Tardos,Komárom-Esztergom,KE,47.6667,18.45
2835,Tardos,Komárom-Esztergom,KE,47.6667,18.45
2836,Baj,Komárom-Esztergom,KE,47.65,18.3667
2837,Vértessz?l?s,Komárom-Esztergom,KE,47.6167,18.3833
2840,Oroszlány,Komárom-Esztergom,KE,47.4833,18.3167
2841,Oroszlány,Komárom-Esztergom,KE,47.4833,18.3167
2842,Oroszlány,Komárom-Esztergom,KE,47.4833,18.3167
2851,Környe,Komárom-Esztergom,KE,47.55,18.3333
2852,Kecskéd,Komárom-Esztergom,KE,47.5167,18.3167
2853,Köml?d,Komárom-Esztergom,KE,47.55,18.2667
2854,Dad,Komárom-Esztergom,KE,47.5167,18.2333
2855,Bokod,Komárom-Esztergom,KE,47.5,18.25
2856,Szákszend,Komárom-Esztergom,KE,47.55,18.1667
2858,Császár,Komárom-Esztergom,KE,47.5,18.15
2859,Vérteskethely,Komárom-Esztergom,KE,47.4833,18.0833
2861,Bakonysárkány,Komárom-Esztergom,KE,47.45,18.1
2862,Aka,Komárom-Esztergom,KE,47.4,18.0667
2870,Kisbér,Komárom-Esztergom,KE,47.5,18.0333
2879,Kisbér,Komárom-Esztergom,KE,47.5,18.0333
2881,Ászár,Komárom-Esztergom,KE,47.5042,18
2882,Kerékteleki,Komárom-Esztergom,KE,47.5167,17.9333
2883,Bársonyos,Komárom-Esztergom,KE,47.5167,17.9167
2884,Bakonyszombathely,Komárom-Esztergom,KE,47.4667,17.9667
2885,Bakonybánk,Komárom-Esztergom,KE,47.4667,17.9
2886,Réde,Komárom-Esztergom,KE,47.4333,17.9167
2887,Ácsteszér,Komárom-Esztergom,KE,47.4,18.0167
2888,Csatka,Komárom-Esztergom,KE,47.3667,17.9833
2889,Súr,Komárom-Esztergom,KE,47.3667,18.0333
2890,Tata,Komárom-Esztergom,KE,47.65,18.3167
2891,Tata,Komárom-Esztergom,KE,47.65,18.3167
2892,Tata,Komárom-Esztergom,KE,47.65,18.3167
2893,Tata,Komárom-Esztergom,KE,47.65,18.3167
2894,Tata,Komárom-Esztergom,KE,47.65,18.3167
2896,Szomód,Komárom-Esztergom,KE,47.6833,18.35
2897,Dunaszentmiklós,Komárom-Esztergom,KE,47.7,18.3833
2898,Kocs,Komárom-Esztergom,KE,47.6,18.2167
2899,Naszály,Komárom-Esztergom,KE,47.7,18.2667
2900,Komárom,Komárom-Esztergom,KE,47.7333,18.1167
2901,Komárom,Komárom-Esztergom,KE,47.7333,18.1167
2902,Komárom,Komárom-Esztergom,KE,47.7333,18.1167
2903,Komárom,Komárom-Esztergom,KE,47.7333,18.1167
2904,Komárom,Komárom-Esztergom,KE,47.7333,18.1167
2911,Mocsa,Komárom-Esztergom,KE,47.6667,18.1833
2921,Mocsa,Komárom-Esztergom,KE,47.6667,18.1833
2922,Mocsa,Komárom-Esztergom,KE,47.6667,18.1833
2931,Almásfüzit?,Komárom-Esztergom,KE,47.7167,18.2667
2932,Almásfüzit?,Komárom-Esztergom,KE,47.7167,18.2667
2941,Ács,Komárom-Esztergom,KE,47.7,18.0167
2942,Nagyigmánd,Komárom-Esztergom,KE,47.6333,18.0833
2943,Bábolna,Komárom-Esztergom,KE,47.6333,17.9833
2944,Bana,Komárom-Esztergom,KE,47.65,17.9167
2945,Tárkány,Komárom-Esztergom,KE,47.5833,18
2946,Csép,Komárom-Esztergom,KE,47.5833,18.0667
2947,Ete,Komárom-Esztergom,KE,47.5,18.0333
2948,Kisigmánd,Komárom-Esztergom,KE,47.65,18.1
2949,Csém,Komárom-Esztergom,KE,47.6833,18.1
2175,Kálló,Nógrád,NO,47.75,19.5
2176,Erd?kürt,Nógrád,NO,47.7667,19.4667
2177,Erd?tarcsa,Nógrád,NO,47.7667,19.55
2610,N?tincs,Nógrád,NO,47.8833,19.15
2611,Fels?petény,Nógrád,NO,47.8833,19.2
2616,?sagárd,Nógrád,NO,47.8667,19.2
2617,Alsópetény,Nógrád,NO,47.8833,19.25
2618,Nézsa,Nógrád,NO,47.85,19.3
2619,Legénd,Nógrád,NO,47.8833,19.3167
2640,Szendehely,Nógrád,NO,47.85,19.1167
2641,Berkenye,Nógrád,NO,47.8833,19.0833
2642,Nógrád,Nógrád,NO,47.9167,19.05
2643,Diósjen?,Nógrád,NO,47.95,19.05
2644,Borsosberény,Nógrád,NO,47.9667,19.1167
2645,Nagyoroszi,Nógrád,NO,48,19.1
2646,Drégelypalánk,Nógrád,NO,48.05,19.05
2647,Hont,Nógrád,NO,48.05,19
2648,Patak,Nógrád,NO,48.0333,19.15
2649,Dejtár,Nógrád,NO,48.0333,19.1667
2651,Rétság,Nógrád,NO,47.9333,19.1333
2652,Tereske,Nógrád,NO,47.95,19.2
2653,Bánk,Nógrád,NO,47.9333,19.1833
2654,Romhány,Nógrád,NO,47.9333,19.2667
2655,Kisecset,Nógrád,NO,47.9333,19.3167
2656,Szátok,Nógrád,NO,47.95,19.2333
2657,Tolmács,Nógrád,NO,47.9333,19.1333
2658,Pusztaberki,Nógrád,NO,47.9667,19.1667
2659,Érsekvadkert,Nógrád,NO,48,19.2
2660,Balassagyarmat,Nógrád,NO,48.0833,19.3
2661,Balassagyarmat,Nógrád,NO,48.0833,19.3
2662,Balassagyarmat,Nógrád,NO,48.0833,19.3
2668,Patvarc,Nógrád,NO,48.0667,19.35
2669,Ipolyvece,Nógrád,NO,48.0667,19.1167
2671,?rhalom,Nógrád,NO,48.0833,19.4167
2672,Hugyag,Nógrád,NO,48.0833,19.4333
2673,Csitár,Nógrád,NO,48.05,19.4333
2675,Nógrádmarcal,Nógrád,NO,48.0333,19.4
2676,Cserhátsurány,Nógrád,NO,47.9833,19.4333
2677,Herencsény,Nógrád,NO,47.9833,19.4833
2678,Csesztve,Nógrád,NO,48.0167,19.2833
2685,Nógrádsáp,Nógrád,NO,47.8333,19.35
2686,Galgaguta,Nógrád,NO,47.85,19.4
2687,Bercel,Nógrád,NO,47.8667,19.4167
2688,Vanyarc,Nógrád,NO,47.8333,19.45
2691,Nógrádkövesd,Nógrád,NO,47.8667,19.3833
2692,Szécsénke,Nógrád,NO,47.9,19.3333
2693,Becske,Nógrád,NO,47.9167,19.3833
2694,Magyarnándor,Nógrád,NO,47.9667,19.35
2696,Terény,Nógrád,NO,47.95,19.45
2697,Szanda,Nógrád,NO,47.9333,19.45
2698,Mohora,Nógrád,NO,47.9833,19.3333
2699,Szügy,Nógrád,NO,48.0333,19.3333
3041,Héhalom,Nógrád,NO,47.8,19.6
3042,Palotás,Nógrád,NO,47.8,19.6
3043,Egyházasdengeleg,Nógrád,NO,47.8,19.5667
3044,Szirák,Nógrád,NO,47.8333,19.5333
3045,Bér,Nógrád,NO,47.8667,19.5
3046,Kisbágyon,Nógrád,NO,47.8167,19.5833
3047,Buják,Nógrád,NO,47.8833,19.55
3051,Szarvasgede,Nógrád,NO,47.8167,19.65
3052,Csécse,Nógrád,NO,47.8667,19.6333
3053,Kozárd,Nógrád,NO,47.9167,19.6167
3060,Pásztó,Nógrád,NO,47.9167,19.7
3061,Pásztó,Nógrád,NO,47.9167,19.7
3062,Pásztó,Nógrád,NO,47.9167,19.7
3063,Jobbágyi,Nógrád,NO,47.8333,19.6833
3064,Szurdokpüspöki,Nógrád,NO,47.85,19.6833
3065,Szurdokpüspöki,Nógrád,NO,47.85,19.6833
3066,Cserhátszentiván,Nógrád,NO,47.9333,19.5833
3067,Fels?told,Nógrád,NO,47.9667,19.6167
3068,Mátrasz?l?s,Nógrád,NO,47.9667,19.6833
3069,Alsótold,Nógrád,NO,47.95,19.6
3070,Bátonyterenye,Nógrád,NO,47.9667,19.8333
3071,Bátonyterenye,Nógrád,NO,47.9667,19.8333
3072,Bátonyterenye,Nógrád,NO,47.9667,19.8333
3073,Tar,Nógrád,NO,47.95,19.75
3074,Sámsonháza,Nógrád,NO,47.9833,19.7333
3075,Márkháza,Nógrád,NO,48.0167,19.7333
3077,Mátraverebély,Nógrád,NO,47.9833,19.7833
3078,Mátraverebély,Nógrád,NO,47.9833,19.7833
3082,Mátraverebély,Nógrád,NO,47.9833,19.7833
3100,Salgótarján,Nógrád,NO,48.1167,19.8167
3101,Salgótarján,Nógrád,NO,48.1167,19.8167
3102,Salgótarján,Nógrád,NO,48.1167,19.8167
3103,Salgótarján,Nógrád,NO,48.1167,19.8167
3104,Salgótarján,Nógrád,NO,48.1167,19.8167
3107,Salgótarján,Nógrád,NO,48.1167,19.8167
3109,Salgótarján,Nógrád,NO,48.1167,19.8167
3110,Salgótarján,Nógrád,NO,48.1167,19.8167
3121,Salgótarján,Nógrád,NO,48.1167,19.8167
3123,Cered,Nógrád,NO,48.15,19.9667
3124,Zabar,Nógrád,NO,48.1333,20.05
3125,Szilaspogony,Nógrád,NO,48.1167,20.0333
3126,Bárna,Nógrád,NO,48.1,19.9333
3127,Kazár,Nógrád,NO,48.05,19.8667
3128,Vizslás,Nógrád,NO,48.05,19.8167
3129,Lucfalva,Nógrád,NO,48.0333,19.7
3131,Sóshartyán,Nógrád,NO,48.0667,19.6833
3132,Nógrádmegyer,Nógrád,NO,48.0667,19.6333
3133,Magyargéc,Nógrád,NO,48.0833,19.6167
3134,Piliny,Nógrád,NO,48.15,19.6
3135,Szécsényfelfalu,Nógrád,NO,48.15,19.5667
3136,Etes,Nógrád,NO,48.1167,19.7167
3137,Karancsberény,Nógrád,NO,48.1833,19.75
3138,Ipolytarnóc,Nógrád,NO,48.2333,19.6333
3141,Ipolytarnóc,Nógrád,NO,48.2333,19.6333
3142,Mátraszele,Nógrád,NO,48.05,19.9
3143,Mátranovák,Nógrád,NO,48.0333,19.9833
3144,Mátranovák,Nógrád,NO,48.0333,19.9833
3145,Mátraterenye,Nógrád,NO,48.0333,19.95
3146,Mátraterenye,Nógrád,NO,48.0333,19.95
3147,Mátraterenye,Nógrád,NO,48.0333,19.95
3151,Rákóczibánya,Nógrád,NO,47.9875,19.9125
3152,Nemti,Nógrád,NO,48.0167,19.9
3153,Dorogháza,Nógrád,NO,47.9833,19.9
3154,Szuha,Nógrád,NO,47.9833,19.9167
3155,Mátramindszent,Nógrád,NO,47.9667,19.9333
3161,Kishartyán,Nógrád,NO,48.0833,19.7167
3162,Ságújfalu,Nógrád,NO,48.1,19.6833
3163,Szalmatercs,Nógrád,NO,48.1167,19.6333
3165,Endrefalva,Nógrád,NO,48.1333,19.5833
3170,Szécsény,Nógrád,NO,48.0833,19.5167
3175,Nagylóc,Nógrád,NO,48.0333,19.5833
3176,Hollók?,Nógrád,NO,48,19.6
3177,Rimóc,Nógrád,NO,48.0333,19.5333
3178,Varsány,Nógrád,NO,48.0333,19.5
3179,Nógrádsipek,Nógrád,NO,48.0167,19.5
3181,Karancsalja,Nógrád,NO,48.1333,19.75
3182,Karancslapujt?,Nógrád,NO,48.15,19.7333
3183,Karancskeszi,Nógrád,NO,48.1667,19.7
3184,Mihálygerge,Nógrád,NO,48.2,19.6333
3185,Egyházasgerge,Nógrád,NO,48.1833,19.65
3186,Litke,Nógrád,NO,48.2167,19.6
3187,Nógrádszakál,Nógrád,NO,48.1833,19.5333
3188,Ludányhalászi,Nógrád,NO,48.1333,19.5167
2000,Szentendre,Pest,PE,47.6667,19.0833
2001,Szentendre,Pest,PE,47.6667,19.0833
2002,Szentendre,Pest,PE,47.6667,19.0833
2003,Szentendre,Pest,PE,47.6667,19.0833
2009,Pilisszentlászló,Pest,PE,47.7167,19
2011,Budakalász,Pest,PE,47.6167,19.05
2012,Budakalász,Pest,PE,47.6167,19.05
2013,Budakalász,Pest,PE,47.6167,19.05
2014,Csobánka,Pest,PE,47.6333,18.9667
2015,Szigetmonostor,Pest,PE,47.6833,19.1167
2016,Leányfalu,Pest,PE,47.7167,19.0833
2017,Pócsmegyer,Pest,PE,47.7167,19.1
2019,Pomáz,Pest,PE,47.65,19.0333
2021,Tahitótfalu,Pest,PE,47.75,19.1
2022,Tahitótfalu,Pest,PE,47.75,19.1
2023,Dunabogdány,Pest,PE,47.7833,19.0333
2024,Kisoroszi,Pest,PE,47.8,19.0167
2025,Visegrád,Pest,PE,47.7833,18.9833
2026,Visegrád,Pest,PE,47.7833,18.9833
2030,Érd,Pest,PE,47.3667,18.9333
2031,Érd,Pest,PE,47.3667,18.9333
2032,Érd,Pest,PE,47.3667,18.9333
2033,Érd,Pest,PE,47.3667,18.9333
2035,Érd,Pest,PE,47.3667,18.9333
2036,Érd,Pest,PE,47.3667,18.9333
2038,Sóskút,Pest,PE,47.4,18.8333
2039,Pusztazámor,Pest,PE,47.4,18.7833
2040,Budaörs,Pest,PE,47.4531,18.9602
2041,Budaörs,Pest,PE,47.45,18.9667
2042,Budaörs,Pest,PE,47.45,18.9667
2043,Budaörs,Pest,PE,47.45,18.9667
2044,Budaörs,Pest,PE,47.45,18.9667
2045,Törökbálint,Pest,PE,47.4333,18.9167
2046,Törökbálint,Pest,PE,47.4333,18.9167
2047,Törökbálint,Pest,PE,47.4333,18.9167
2049,Diósd,Pest,PE,47.4,18.95
2050,Diósd,Pest,PE,47.4,18.95
2051,Biatorbágy,Pest,PE,47.4667,18.8167
2052,Biatorbágy,Pest,PE,47.4667,18.8167
2053,Herceghalom,Pest,PE,47.5,18.75
2055,Herceghalom,Pest,PE,47.5,18.75
2056,Herceghalom,Pest,PE,47.5,18.75
2071,Páty,Pest,PE,47.5167,18.8333
2072,Zsámbék,Pest,PE,47.55,18.7167
2073,Tök,Pest,PE,47.5667,18.7333
2074,Perbál,Pest,PE,47.6,18.7667
2080,Pilisjászfalu,Pest,PE,47.6042,18.8521
2081,Piliscsaba,Pest,PE,47.6167,18.8333
2082,Piliscsaba,Pest,PE,47.6167,18.8333
2083,Solymár,Pest,PE,47.5833,18.9333
2084,Pilisszentiván,Pest,PE,47.6167,18.9
2085,Pilisvörösvár,Pest,PE,47.6167,18.9167
2086,Tinnye,Pest,PE,47.6167,18.7833
2087,Tinnye,Pest,PE,47.6167,18.7833
2089,Telki,Pest,PE,47.55,18.8333
2090,Remetesz?l?s,Pest,PE,47.6,18.8981
2092,Budakeszi,Pest,PE,47.5167,18.9333
2093,Budajen?,Pest,PE,47.55,18.8
2094,Nagykovácsi,Pest,PE,47.5833,18.8833
2095,Pilisszántó,Pest,PE,47.6667,18.9
2096,Üröm,Pest,PE,47.6,19.0167
2097,Pilisborosjen?,Pest,PE,47.6167,19
2098,Pilisszentkereszt,Pest,PE,47.7,18.9
2099,Dobogók?,Pest,PE,47.7167,18.9
2100,Gödöll?,Pest,PE,47.6,19.3667
2101,Gödöll?,Pest,PE,47.6,19.3667
2102,Gödöll?,Pest,PE,47.6,19.3667
2103,Gödöll?,Pest,PE,47.6,19.3667
2105,Gödöll?,Pest,PE,47.6,19.3667
2111,Szada,Pest,PE,47.6333,19.3167
2112,Veresegyház,Pest,PE,47.65,19.2833
2113,Erd?kertes,Pest,PE,47.6667,19.3167
2114,Valkó,Pest,PE,47.5667,19.5167
2115,Vácszentlászló,Pest,PE,47.5833,19.5333
2116,Zsámbok,Pest,PE,47.55,19.6167
2117,Isaszeg,Pest,PE,47.5333,19.4
2118,Dány,Pest,PE,47.5167,19.55
2119,Pécel,Pest,PE,47.4833,19.35
2120,Dunakeszi,Pest,PE,47.6333,19.1333
2121,Dunakeszi,Pest,PE,47.6333,19.1333
2122,Dunakeszi,Pest,PE,47.6333,19.1333
2123,Dunakeszi,Pest,PE,47.6333,19.1333
2131,Göd,Pest,PE,47.7,19.1333
2132,Göd,Pest,PE,47.6976,19.1539
2133,Sz?dliget,Pest,PE,47.7333,19.15
2134,Sz?d,Pest,PE,47.7167,19.2
2135,Csörög,Pest,PE,47.7333,19.1833
2141,Csömör,Pest,PE,47.55,19.2333
2142,Nagytarcsa,Pest,PE,47.5333,19.2833
2143,Kistarcsa,Pest,PE,47.5333,19.2667
2144,Kerepes,Pest,PE,47.5333,19.2667
2145,Kerepes,Pest,PE,47.5333,19.2667
2146,Mogyoród,Pest,PE,47.6,19.25
2151,Fót,Pest,PE,47.6167,19.2
2152,Fót,Pest,PE,47.6167,19.2
2153,Fót,Pest,PE,47.6167,19.2
2161,Csomád,Pest,PE,47.6667,19.2333
2162,?rbottyán,Pest,PE,47.6833,19.2667
2163,Vácrátót,Pest,PE,47.7167,19.2333
2164,Váchartyán,Pest,PE,47.7333,19.2667
2165,Kisnémedi,Pest,PE,47.7333,19.3
2166,Püspökszilágy,Pest,PE,47.7333,19.3167
2167,Vácduka,Pest,PE,47.75,19.2167
2170,Aszód,Pest,PE,47.65,19.5
2173,Kartal,Pest,PE,47.6667,19.55
2174,Verseg,Pest,PE,47.7167,19.55
2181,Iklad,Pest,PE,47.6667,19.45
2182,Domony,Pest,PE,47.65,19.4333
2183,Galgamácsa,Pest,PE,47.7,19.3833
2184,Vácegres,Pest,PE,47.6833,19.3667
2185,Váckisújfalu,Pest,PE,47.7,19.35
2191,Bag,Pest,PE,47.6333,19.4833
2192,Hévízgyörk,Pest,PE,47.6333,19.5167
2193,Galgahévíz,Pest,PE,47.6167,19.5667
2194,Tura,Pest,PE,47.6167,19.6
2200,Monor,Pest,PE,47.35,19.45
2201,Monor,Pest,PE,47.35,19.45
2202,Monor,Pest,PE,47.35,19.45
2209,Péteri,Pest,PE,47.3833,19.4167
2211,Vasad,Pest,PE,47.3167,19.4
2212,Csévharaszt,Pest,PE,47.3,19.4333
2213,Csévharaszt,Pest,PE,47.3,19.4333
2214,Pánd,Pest,PE,47.35,19.6333
2215,Káva,Pest,PE,47.35,19.5833
2216,Bénye,Pest,PE,47.35,19.55
2217,Gomba,Pest,PE,47.3667,19.5333
2220,Vecsés,Pest,PE,47.4018,19.2458
2221,Vecsés,Pest,PE,47.4,19.2833
2222,Vecsés,Pest,PE,47.4,19.2833
2225,Üll?,Pest,PE,47.3833,19.35
2230,Gyömr?,Pest,PE,47.4167,19.4
2233,Ecser,Pest,PE,47.45,19.3333
2234,Maglód,Pest,PE,47.45,19.3667
2235,Mende,Pest,PE,47.4167,19.45
2241,Sülysáp,Pest,PE,47.45,19.5583
2242,Sülysáp,Pest,PE,47.45,19.5583
2243,Kóka,Pest,PE,47.4833,19.5833
2244,Úri,Pest,PE,47.4167,19.5333
2251,Tápiószecs?,Pest,PE,47.45,19.6
2252,Tóalmás,Pest,PE,47.5167,19.6667
2253,Tápióság,Pest,PE,47.4,19.6167
2254,Szentmártonkáta,Pest,PE,47.45,19.7
2255,Szentl?rinckáta,Pest,PE,47.5167,19.75
2300,Ráckeve,Pest,PE,47.1667,18.95
2301,Ráckeve,Pest,PE,47.1667,18.95
2309,Lórév,Pest,PE,47.1167,18.9
2310,Szigetszentmiklós,Pest,PE,47.35,19.05
2311,Szigetszentmiklós,Pest,PE,47.35,19.05
2313,Szigetszentmiklós,Pest,PE,47.35,19.05
2314,Halásztelek,Pest,PE,47.3667,18.9833
2315,Szigethalom,Pest,PE,47.3333,19
2316,Tököl,Pest,PE,47.3104,19.0021
2317,Szigetcsép,Pest,PE,47.2667,18.9833
2318,Szigetszentmárton,Pest,PE,47.2333,18.9667
2319,Szigetújfalu,Pest,PE,47.2333,18.9333
2321,Szigetbecse,Pest,PE,47.1333,18.95
2322,Makád,Pest,PE,47.0833,18.9333
2330,Dunaharaszti,Pest,PE,47.35,19.0833
2331,Dunaharaszti,Pest,PE,47.35,19.0833
2332,Dunaharaszti,Pest,PE,47.35,19.0833
2335,Taksony,Pest,PE,47.3333,19.0833
2336,Dunavarsány,Pest,PE,47.2833,19.0667
2337,Délegyháza,Pest,PE,47.25,19.0667
2338,Áporka,Pest,PE,47.2333,19.0167
2339,Majosháza,Pest,PE,47.2667,19
2340,Kiskunlacháza,Pest,PE,47.2,19.0167
2341,Kiskunlacháza,Pest,PE,47.2,19.0167
2342,Kiskunlacháza,Pest,PE,47.2,19.0167
2344,Dömsöd,Pest,PE,47.0833,19
2345,Apaj,Pest,PE,47.1167,19.1
2347,Bugyi,Pest,PE,47.2167,19.15
2351,Alsónémedi,Pest,PE,47.3167,19.1667
2360,Gyál,Pest,PE,47.3833,19.2333
2363,Fels?pakony,Pest,PE,47.35,19.25
2364,Ócsa,Pest,PE,47.3,19.2333
2365,Inárcs,Pest,PE,47.2667,19.3333
2366,Kakucs,Pest,PE,47.25,19.3667
2367,Újhartyán,Pest,PE,47.2167,19.3833
2370,Dabas,Pest,PE,47.1833,19.3167
2371,Dabas,Pest,PE,47.1833,19.3167
2372,Dabas,Pest,PE,47.1833,19.3167
2373,Dabas,Pest,PE,47.1833,19.3167
2374,Dabas,Pest,PE,47.1833,19.3167
2375,Tatárszentgyörgy,Pest,PE,47.0667,19.3833
2376,Hernád,Pest,PE,47.1667,19.4333
2377,Örkény,Pest,PE,47.1333,19.4333
2378,Pusztavacs,Pest,PE,47.1667,19.5
2381,Táborfalva,Pest,PE,47.0833,19.4667
2440,Százhalombatta,Pest,PE,47.3333,18.9333
2441,Százhalombatta,Pest,PE,47.3333,18.9333
2442,Százhalombatta,Pest,PE,47.3333,18.9333
2443,Százhalombatta,Pest,PE,47.3333,18.9333
2444,Százhalombatta,Pest,PE,47.3333,18.9333
2461,Tárnok,Pest,PE,47.3667,18.85
2600,Vác,Pest,PE,47.7833,19.1333
2601,Vác,Pest,PE,47.7833,19.1333
2602,Vác,Pest,PE,47.7833,19.1333
2603,Vác,Pest,PE,47.7833,19.1333
2612,Kosd,Pest,PE,47.8,19.1833
2613,Rád,Pest,PE,47.8,19.2333
2614,Penc,Pest,PE,47.8,19.25
2615,Cs?vár,Pest,PE,47.8167,19.3333
2621,Ver?ce,Pest,PE,47.8333,19.0333
2623,Kismaros,Pest,PE,47.8333,19.0333
2624,Szokolya,Pest,PE,47.8667,19.0167
2625,Kóspallag,Pest,PE,47.8833,18.9333
2626,Nagymaros,Pest,PE,47.7833,18.9667
2627,Zebegény,Pest,PE,47.8,18.9167
2628,Szob,Pest,PE,47.8167,18.8667
2629,Márianosztra,Pest,PE,47.8667,18.8833
2631,Ipolydamásd,Pest,PE,47.85,18.8333
2632,Letkés,Pest,PE,47.8833,18.7833
2633,Ipolytölgyes,Pest,PE,47.9167,18.7833
2634,Nagybörzsöny,Pest,PE,47.9333,18.8333
2635,Vámosmikola,Pest,PE,47.9833,18.7833
2636,Tésa,Pest,PE,48.0333,18.85
2637,Per?csény,Pest,PE,48,18.8667
2638,Kemence,Pest,PE,48.0167,18.9
2639,Bernecebaráti,Pest,PE,48.0333,18.9167
2681,Galgagyörk,Pest,PE,47.7333,19.3833
2682,Püspökhatvan,Pest,PE,47.7667,19.3667
2683,Acsa,Pest,PE,47.8,19.3833
2700,Cegléd,Pest,PE,47.1667,19.8
2701,Cegléd,Pest,PE,47.1667,19.8
2702,Cegléd,Pest,PE,47.1667,19.8
2703,Cegléd,Pest,PE,47.1667,19.8
2704,Cegléd,Pest,PE,47.1667,19.8
2711,Tápiószentmárton,Pest,PE,47.3333,19.75
2712,Nyársapát,Pest,PE,47.1,19.8
2713,Csem?,Pest,PE,47.1167,19.7
2721,Pilis,Pest,PE,47.2833,19.55
2723,Nyáregyháza,Pest,PE,47.25,19.5
2724,Újlengyel,Pest,PE,47.2167,19.45
2730,Albertirsa,Pest,PE,47.25,19.6167
2735,Dánszentmiklós,Pest,PE,47.2167,19.55
2736,Mikebuda,Pest,PE,47.1667,19.6333
2737,Ceglédbercel,Pest,PE,47.2167,19.6833
2738,Ceglédbercel,Pest,PE,47.2167,19.6833
2740,Abony,Pest,PE,47.1833,20
2745,K?röstetétlen,Pest,PE,47.1,20.0333
2746,Jászkarajen?,Pest,PE,47.05,20.0667
2747,Törtel,Pest,PE,47.1167,19.9333
2750,Nagyk?rös,Pest,PE,47.0333,19.7833
2751,Nagyk?rös,Pest,PE,47.0333,19.7833
2752,Nagyk?rös,Pest,PE,47.0333,19.7833
2755,Kocsér,Pest,PE,47.0053,19.9114
2760,Nagykáta,Pest,PE,47.4167,19.75
2761,Nagykáta,Pest,PE,47.4167,19.75
2764,Tápióbicske,Pest,PE,47.3667,19.6833
2765,Farmos,Pest,PE,47.3667,19.85
2766,Tápiószele,Pest,PE,47.3333,19.8833
2767,Tápiógyörgye,Pest,PE,47.3333,19.95
2768,Újszilvás,Pest,PE,47.2833,19.9333
2769,Tápiósz?l?s,Pest,PE,47.3,19.85
7253,Szabadi,Somogy,SO,46.3667,18.0333
7255,Nagyberki,Somogy,SO,46.3667,18.0167
7256,Kercseliget,Somogy,SO,46.3333,18.0667
7257,Mosdós,Somogy,SO,46.35,18
7258,Baté,Somogy,SO,46.35,17.9667
7261,Taszár,Somogy,SO,46.3667,17.9167
7271,Fonó,Somogy,SO,46.4,17.95
7272,Gölle,Somogy,SO,46.4333,18.0167
